apartment_id,tower_id,block_name,floor_number,unit_number,apartment_type,square_feet,occupancy_status,purchase_year,dataset_version
T08-F13-U04,T08,C,13.0,4,2BHK,1086.0,Vacant,2004.0,v1.0.0
T08-F13-U05,T08,C,13.0,5,2BHK,801.0,Occupied,2019.0,v1.0.0
T08-F13-U06,T08,C,13.0,6,1BHK,660.0,Occupied,2012.0,v1.0.0
T08-F13-U07,T08,C,13.0,7,1BHK,656.0,Occupied,2001.0,v1.0.0
T08-F13-U08,T08,C,13.0,8,1BHK,423.0,Occupied,2001.0,v1.0.0
T08-F14-U01,T08,C,14.0,1,3BHK,1340.0,Occupied,2022.0,v1.0.0
T08-F14-U02,T08,C,14.0,2,3BHK,1541.0,Occupied,2015.0,v1.0.0
T08-F14-U03,T08,C,14.0,3,2BHK,965.0,Occupied,2014.0,v1.0.0
T08-F14-U04,T08,C,14.0,4,2BHK,,Occupied,2019.0,v1.0.0
T08-F14-U05,T08,C,14.0,5,2BHK,1157.0,Occupied,2016.0,v1.0.0
T08-F14-U06,T08,C,14.0,6,1BHK,471.0,Occupied,2010.0,v1.0.0
T08-F14-U07,T08,C,14.0,7,1BHK,563.0,Occupied,2005.0,v1.0.0
T08-F14-U08,T08,C,14.0,8,1BHK,601.0,Occupied,2019.0,v1.0.0
T08-F15-U01,T08,C,15.0,1,3BHK,1506.0,Occupied,2018.0,v1.0.0
T08-F15-U02,T08,C,15.0,2,3BHK,1544.0,Occupied,2016.0,v1.0.0
T08-F15-U03,T08,C,15.0,3,2BHK,1124.0,Vacant,,v1.0.0
T08-F15-U04,T08,C,15.0,4,2BHK,972.0,Occupied,2015.0,v1.0.0
T08-F15-U05,T08,C,15.0,5,2BHK,1062.0,,2018.0,v1.0.0
T08-F15-U06,T08,C,15.0,6,1BHK,553.0,Occupied,2015.0,v1.0.0
T08-F15-U07,T08,C,15.0,7,1BHK,408.0,Occupied,2011.0,v1.0.0
T08-F15-U08,T08,C,15.0,8,1BHK,569.0,Occupied,2021.0,v1.0.0
T08-F16-U01,T08,C,16.0,1,3BHK,1312.0,Occupied,2013.0,v1.0.0
T08-F16-U02,T08,C,,2,3BHK,1797.0,Occupied,2009.0,v1.0.0
T08-F16-U03,T08,C,16.0,3,2BHK,1107.0,Occupied,2023.0,v1.0.0
T08-F16-U04,T08,C,16.0,4,2BHK,1146.0,Occupied,2022.0,v1.0.0
T08-F16-U05,T08,C,16.0,5,2BHK,1022.0,Occupied,2000.0,v1.0.0
T08-F16-U06,T08,C,16.0,6,1BHK,642.0,Occupied,2008.0,v1.0.0
T08-F16-U07,T08,C,16.0,7,1BHK,696.0,Vacant,2018.0,v1.0.0
T08-F16-U08,T08,C,16.0,8,1BHK,516.0,Occupied,2023.0,v1.0.0
T08-F17-U01,T08,C,17.0,1,3BHK,1252.0,Occupied,2018.0,v1.0.0
T08-F17-U02,T08,C,17.0,2,3BHK,,Occupied,2005.0,v1.0.0
T08-F17-U03,T08,C,17.0,3,2BHK,968.0,Occupied,2020.0,v1.0.0
T08-F17-U04,T08,C,17.0,4,2BHK,1069.0,Occupied,2019.0,v1.0.0
T08-F17-U05,T08,C,17.0,5,2BHK,,Occupied,2012.0,v1.0.0
T08-F17-U06,T08,C,17.0,6,1BHK,475.0,Occupied,2021.0,v1.0.0
T08-F17-U07,T08,C,17.0,7,1BHK,524.0,Occupied,2001.0,v1.0.0
T08-F17-U08,T08,C,17.0,8,1BHK,693.0,Occupied,2022.0,v1.0.0
T08-F18-U01,T08,C,18.0,1,3BHK,1312.0,Occupied,2006.0,v1.0.0
T08-F18-U02,T08,C,18.0,2,3BHK,1219.0,Occupied,2014.0,v1.0.0
T08-F18-U03,T08,C,18.0,3,2BHK,860.0,Occupied,2013.0,v1.0.0
T08-F18-U04,T08,C,18.0,4,2BHK,777.0,Occupied,2013.0,v1.0.0
T08-F18-U05,T08,C,18.0,5,2BHK,1053.0,Occupied,2006.0,v1.0.0
T08-F18-U06,T08,C,18.0,6,1BHK,610.0,,2016.0,v1.0.0
T08-F18-U07,T08,C,18.0,7,1BHK,641.0,Occupied,2023.0,v1.0.0
T08-F18-U08,T08,C,,8,1BHK,431.0,,2022.0,v1.0.0
T08-F19-U01,T08,C,19.0,1,,1341.0,Occupied,2016.0,v1.0.0
T08-F19-U02,T08,C,19.0,2,3BHK,1412.0,Occupied,2017.0,v1.0.0
T08-F19-U03,T08,C,19.0,3,2BHK,866.0,Occupied,2021.0,v1.0.0
T08-F19-U04,T08,C,19.0,4,2BHK,944.0,,2016.0,v1.0.0
T08-F19-U05,T08,C,19.0,5,2BHK,892.0,Occupied,,v1.0.0
T08-F19-U06,T08,C,19.0,6,1BHK,488.0,Vacant,2014.0,v1.0.0
T08-F19-U07,T08,C,19.0,7,1BHK,672.0,Occupied,2010.0,v1.0.0
T08-F19-U08,T08,C,19.0,8,1BHK,679.0,Occupied,2011.0,v1.0.0
T08-F20-U01,T08,C,20.0,1,Penthouse,2492.0,Occupied,2023.0,v1.0.0
T08-F20-U02,T08,C,20.0,2,Penthouse,2497.0,Vacant,2020.0,v1.0.0
T08-F20-U03,T08,C,20.0,3,2BHK,1111.0,Occupied,2022.0,v1.0.0
T08-F20-U04,T08,C,20.0,4,2BHK,835.0,Occupied,2019.0,v1.0.0
T08-F20-U05,T08,C,20.0,5,2BHK,947.0,Occupied,2006.0,v1.0.0
T08-F20-U06,T08,C,20.0,6,1BHK,526.0,Occupied,2008.0,v1.0.0
T08-F20-U07,T08,C,20.0,7,1BHK,685.0,Occupied,2009.0,v1.0.0
T08-F20-U08,T08,C,20.0,8,,515.0,,2009.0,v1.0.0
T09-F01-U01,T09,D,1.0,1,3BHK,1495.0,Occupied,2022.0,v1.0.0
T09-F01-U02,T09,D,1.0,2,3BHK,1412.0,Occupied,2022.0,v1.0.0
T09-F01-U03,T09,D,1.0,3,2BHK,1060.0,Vacant,2015.0,v1.0.0
T09-F01-U04,T09,D,1.0,4,2BHK,,Occupied,2015.0,v1.0.0
T09-F01-U05,T09,D,1.0,5,2BHK,878.0,,2017.0,v1.0.0
T09-F01-U06,T09,D,1.0,6,1BHK,540.0,Occupied,2009.0,v1.0.0
T09-F01-U07,T09,D,1.0,7,1BHK,462.0,Occupied,2018.0,v1.0.0
T09-F01-U08,T09,D,1.0,8,1BHK,678.0,Occupied,2012.0,v1.0.0
T09-F02-U01,T09,D,2.0,1,3BHK,1604.0,Occupied,2011.0,v1.0.0
T09-F02-U02,T09,D,,2,3BHK,1349.0,Occupied,2009.0,v1.0.0
T09-F02-U03,T09,D,2.0,3,2BHK,721.0,Occupied,2009.0,v1.0.0
T09-F02-U04,T09,D,,4,2BHK,1189.0,Occupied,2022.0,v1.0.0
T09-F02-U05,T09,D,2.0,5,2BHK,740.0,Occupied,2011.0,v1.0.0
T09-F02-U06,T09,D,2.0,6,1BHK,626.0,Occupied,2020.0,v1.0.0
T09-F02-U07,T09,D,2.0,7,1BHK,531.0,Occupied,2023.0,v1.0.0
T09-F02-U08,T09,D,2.0,8,1BHK,645.0,Occupied,2006.0,v1.0.0
T09-F03-U01,T09,D,3.0,1,3BHK,1406.0,Occupied,2017.0,v1.0.0
T09-F03-U02,T09,D,,2,3BHK,1477.0,Occupied,2017.0,v1.0.0
T09-F03-U03,T09,D,3.0,3,2BHK,,Occupied,2008.0,v1.0.0
T09-F03-U04,T09,D,3.0,4,2BHK,770.0,Occupied,,v1.0.0
T09-F03-U05,T09,D,3.0,5,2BHK,1015.0,Occupied,2023.0,v1.0.0
T09-F03-U06,T09,D,3.0,6,1BHK,700.0,Occupied,2007.0,v1.0.0
T09-F03-U07,T09,D,3.0,7,1BHK,524.0,Occupied,2001.0,v1.0.0
T09-F03-U08,T09,D,3.0,8,1BHK,671.0,Occupied,,v1.0.0
T09-F04-U01,T09,D,4.0,1,3BHK,1438.0,Vacant,2001.0,v1.0.0
T09-F04-U02,T09,D,4.0,2,3BHK,1302.0,Occupied,2013.0,v1.0.0
T09-F04-U03,T09,D,4.0,3,2BHK,869.0,Vacant,2022.0,v1.0.0
T09-F04-U04,T09,D,4.0,4,2BHK,941.0,Vacant,2003.0,v1.0.0
T09-F04-U05,T09,D,4.0,5,2BHK,1048.0,Vacant,2004.0,v1.0.0
T09-F04-U06,T09,D,4.0,6,1BHK,402.0,Vacant,2017.0,v1.0.0
T09-F04-U07,T09,D,4.0,7,1BHK,480.0,Occupied,2013.0,v1.0.0
T09-F04-U08,T09,D,4.0,8,1BHK,643.0,Occupied,2015.0,v1.0.0
T09-F05-U01,T09,D,5.0,1,,1404.0,Occupied,2009.0,v1.0.0
T09-F05-U02,T09,D,5.0,2,3BHK,1528.0,Occupied,2009.0,v1.0.0
T09-F05-U03,T09,D,5.0,3,2BHK,1030.0,Occupied,2001.0,v1.0.0
T09-F05-U04,T09,D,5.0,4,2BHK,1164.0,Occupied,2002.0,v1.0.0
T09-F05-U05,T09,D,,5,,1033.0,Vacant,2018.0,v1.0.0
T09-F05-U06,T09,D,5.0,6,1BHK,518.0,Occupied,2017.0,v1.0.0
T09-F05-U07,T09,D,5.0,7,1BHK,419.0,Occupied,2005.0,v1.0.0
T09-F05-U08,T09,D,5.0,8,1BHK,613.0,Vacant,2005.0,v1.0.0
T09-F06-U01,T09,D,6.0,1,3BHK,1237.0,,2012.0,v1.0.0
T09-F06-U02,T09,D,6.0,2,3BHK,1707.0,Occupied,2005.0,v1.0.0
T09-F06-U03,T09,D,6.0,3,2BHK,1179.0,Occupied,2023.0,v1.0.0
T09-F06-U04,T09,D,6.0,4,2BHK,,Occupied,2009.0,v1.0.0
T09-F06-U05,T09,D,6.0,5,2BHK,1148.0,Occupied,,v1.0.0
T09-F06-U06,T09,D,6.0,6,1BHK,404.0,Occupied,2009.0,v1.0.0
T09-F06-U07,T09,D,6.0,7,1BHK,690.0,Occupied,2019.0,v1.0.0
T09-F06-U08,T09,D,6.0,8,1BHK,454.0,Occupied,2010.0,v1.0.0
T09-F07-U01,T09,D,7.0,1,3BHK,1491.0,Occupied,2014.0,v1.0.0
T09-F07-U02,T09,D,7.0,2,3BHK,1756.0,Occupied,2016.0,v1.0.0
T09-F07-U03,T09,D,7.0,3,2BHK,952.0,Occupied,2004.0,v1.0.0
T09-F07-U04,T09,D,7.0,4,2BHK,1135.0,Occupied,2016.0,v1.0.0
T09-F07-U05,T09,D,7.0,5,2BHK,939.0,Vacant,2008.0,v1.0.0
T09-F07-U06,T09,D,7.0,6,1BHK,498.0,Occupied,2003.0,v1.0.0
T09-F07-U07,T09,D,7.0,7,1BHK,569.0,Occupied,2005.0,v1.0.0
T09-F07-U08,T09,D,7.0,8,1BHK,634.0,Occupied,2020.0,v1.0.0
T09-F08-U01,T09,D,8.0,1,3BHK,1463.0,Vacant,2022.0,v1.0.0
T09-F08-U02,T09,D,8.0,2,3BHK,1390.0,Occupied,2000.0,v1.0.0
T09-F08-U03,T09,D,,3,2BHK,1077.0,Occupied,2010.0,v1.0.0
T09-F08-U04,T09,D,8.0,4,2BHK,1104.0,Occupied,2009.0,v1.0.0
T09-F08-U05,T09,D,8.0,5,2BHK,990.0,Occupied,2021.0,v1.0.0
T09-F08-U06,T09,D,8.0,6,1BHK,498.0,Occupied,2005.0,v1.0.0
T09-F08-U07,T09,D,8.0,7,1BHK,607.0,Occupied,,v1.0.0
T09-F08-U08,T09,D,8.0,8,1BHK,663.0,Occupied,2010.0,v1.0.0
T09-F09-U01,T09,D,9.0,1,,1288.0,Vacant,2012.0,v1.0.0
T09-F09-U02,T09,D,9.0,2,3BHK,1297.0,Occupied,2005.0,v1.0.0
T09-F09-U03,T09,D,9.0,3,2BHK,771.0,Occupied,2015.0,v1.0.0
T09-F09-U04,T09,D,,4,2BHK,865.0,Occupied,2007.0,v1.0.0
T09-F09-U05,T09,D,9.0,5,2BHK,703.0,Occupied,2008.0,v1.0.0
T09-F09-U06,T09,D,9.0,6,1BHK,596.0,Vacant,2007.0,v1.0.0
T09-F09-U07,T09,D,9.0,7,1BHK,628.0,Occupied,2008.0,v1.0.0
T09-F09-U08,T09,D,9.0,8,,568.0,Occupied,2009.0,v1.0.0
T09-F10-U01,T09,D,10.0,1,3BHK,1796.0,Vacant,2023.0,v1.0.0
T09-F10-U02,T09,D,,2,3BHK,1786.0,Occupied,2000.0,v1.0.0
T09-F10-U03,T09,D,10.0,3,2BHK,833.0,Occupied,2020.0,v1.0.0
T09-F10-U04,T09,D,10.0,4,2BHK,884.0,Occupied,2022.0,v1.0.0
T09-F10-U05,T09,D,10.0,5,2BHK,820.0,Occupied,2001.0,v1.0.0
T09-F10-U06,T09,D,10.0,6,1BHK,460.0,,2014.0,v1.0.0
T09-F10-U07,T09,D,10.0,7,1BHK,557.0,Occupied,2005.0,v1.0.0
T09-F10-U08,T09,D,10.0,8,1BHK,607.0,Occupied,2021.0,v1.0.0
T09-F11-U01,T09,D,11.0,1,3BHK,,Vacant,2022.0,v1.0.0
T09-F11-U02,T09,D,11.0,2,3BHK,1518.0,Occupied,2022.0,v1.0.0
T09-F11-U03,T09,D,11.0,3,2BHK,760.0,Occupied,2020.0,v1.0.0
T09-F11-U04,T09,D,11.0,4,2BHK,1169.0,Vacant,2009.0,v1.0.0
T09-F11-U05,T09,D,11.0,5,2BHK,888.0,Occupied,2019.0,v1.0.0
T09-F11-U06,T09,D,11.0,6,1BHK,513.0,Occupied,2007.0,v1.0.0
T09-F11-U07,T09,D,11.0,7,1BHK,468.0,Occupied,2015.0,v1.0.0
T09-F11-U08,T09,D,11.0,8,1BHK,478.0,Vacant,2014.0,v1.0.0
T09-F12-U01,T09,D,12.0,1,3BHK,1582.0,Vacant,2013.0,v1.0.0
T09-F12-U02,T09,D,12.0,2,,1762.0,Occupied,2015.0,v1.0.0
T09-F12-U03,T09,D,12.0,3,2BHK,1087.0,Occupied,2017.0,v1.0.0
T09-F12-U04,T09,D,12.0,4,2BHK,1110.0,Occupied,2021.0,v1.0.0
T09-F12-U05,T09,D,12.0,5,2BHK,1122.0,Occupied,2006.0,v1.0.0
T09-F12-U06,T09,D,12.0,6,1BHK,526.0,Occupied,2021.0,v1.0.0
T09-F12-U07,T09,D,12.0,7,1BHK,441.0,Occupied,2016.0,v1.0.0
T09-F12-U08,T09,D,12.0,8,1BHK,628.0,Occupied,2016.0,v1.0.0
T09-F13-U01,T09,D,13.0,1,3BHK,1570.0,Occupied,2002.0,v1.0.0
T09-F13-U02,T09,D,13.0,2,3BHK,1777.0,Occupied,2003.0,v1.0.0
T09-F13-U03,T09,D,13.0,3,2BHK,731.0,Occupied,2017.0,v1.0.0
T09-F13-U04,T09,D,13.0,4,2BHK,1162.0,Occupied,2016.0,v1.0.0
T09-F13-U05,T09,D,13.0,5,2BHK,803.0,Occupied,2018.0,v1.0.0
T09-F13-U06,T09,D,13.0,6,1BHK,674.0,Occupied,2004.0,v1.0.0
T09-F13-U07,T09,D,13.0,7,1BHK,484.0,Occupied,2010.0,v1.0.0
T09-F13-U08,T09,D,13.0,8,1BHK,,Occupied,2014.0,v1.0.0
T09-F14-U01,T09,D,14.0,1,3BHK,1319.0,Occupied,2021.0,v1.0.0
T09-F14-U02,T09,D,14.0,2,3BHK,1410.0,Occupied,2022.0,v1.0.0
T09-F14-U03,T09,D,14.0,3,2BHK,998.0,Occupied,2015.0,v1.0.0
T09-F14-U04,T09,D,14.0,4,2BHK,746.0,Occupied,2016.0,v1.0.0
T09-F14-U05,T09,D,14.0,5,2BHK,928.0,Occupied,2001.0,v1.0.0
T09-F14-U06,T09,D,14.0,6,1BHK,,Occupied,,v1.0.0
T09-F14-U07,T09,D,14.0,7,1BHK,662.0,Occupied,2013.0,v1.0.0
T09-F14-U08,T09,D,14.0,8,1BHK,633.0,Occupied,2018.0,v1.0.0
T09-F15-U01,T09,D,15.0,1,3BHK,1259.0,Occupied,2017.0,v1.0.0
T09-F15-U02,T09,D,15.0,2,3BHK,1673.0,Occupied,2021.0,v1.0.0
T09-F15-U03,T09,D,15.0,3,2BHK,1113.0,Occupied,2009.0,v1.0.0
T09-F15-U04,T09,D,15.0,4,2BHK,1070.0,Vacant,2000.0,v1.0.0
T09-F15-U05,T09,D,15.0,5,2BHK,902.0,Occupied,2008.0,v1.0.0
T09-F15-U06,T09,D,15.0,6,1BHK,401.0,Occupied,2023.0,v1.0.0
T09-F15-U07,T09,D,15.0,7,1BHK,511.0,Occupied,2018.0,v1.0.0
T09-F15-U08,T09,D,15.0,8,1BHK,437.0,Vacant,2001.0,v1.0.0
T09-F16-U01,T09,D,16.0,1,3BHK,1633.0,,2011.0,v1.0.0
T09-F16-U02,T09,D,16.0,2,3BHK,1265.0,Occupied,2017.0,v1.0.0
T09-F16-U03,T09,D,16.0,3,2BHK,730.0,Occupied,2002.0,v1.0.0
T09-F16-U04,T09,D,16.0,4,2BHK,1178.0,Occupied,2015.0,v1.0.0
T09-F16-U05,T09,D,16.0,5,2BHK,716.0,Occupied,2009.0,v1.0.0
T09-F16-U06,T09,D,16.0,6,1BHK,609.0,Occupied,2005.0,v1.0.0
T09-F16-U07,T09,D,16.0,7,1BHK,469.0,Occupied,2020.0,v1.0.0
T09-F16-U08,T09,D,16.0,8,1BHK,615.0,Occupied,2011.0,v1.0.0
T09-F17-U01,T09,D,17.0,1,3BHK,1591.0,Occupied,2014.0,v1.0.0
T09-F17-U02,T09,D,17.0,2,3BHK,1586.0,Occupied,2012.0,v1.0.0
T09-F17-U03,T09,D,17.0,3,2BHK,,Occupied,2021.0,v1.0.0
T09-F17-U04,T09,D,17.0,4,2BHK,1193.0,Occupied,2021.0,v1.0.0
T09-F17-U05,T09,D,17.0,5,2BHK,1147.0,Occupied,2017.0,v1.0.0
T09-F17-U06,T09,D,,6,1BHK,468.0,Occupied,2020.0,v1.0.0
T09-F17-U07,T09,D,17.0,7,1BHK,578.0,Occupied,2003.0,v1.0.0
T09-F17-U08,T09,D,17.0,8,1BHK,491.0,Occupied,2017.0,v1.0.0
T09-F18-U01,T09,D,18.0,1,3BHK,1602.0,Occupied,2016.0,v1.0.0
T09-F18-U02,T09,D,18.0,2,3BHK,,Occupied,2023.0,v1.0.0
T09-F18-U03,T09,D,18.0,3,2BHK,814.0,Occupied,2000.0,v1.0.0
T09-F18-U04,T09,D,18.0,4,2BHK,1087.0,Occupied,2000.0,v1.0.0
T09-F18-U05,T09,D,18.0,5,2BHK,1200.0,Occupied,,v1.0.0
T09-F18-U06,T09,D,18.0,6,1BHK,637.0,Vacant,,v1.0.0
T09-F18-U07,T09,D,18.0,7,1BHK,678.0,Vacant,2013.0,v1.0.0
T09-F18-U08,T09,D,18.0,8,1BHK,672.0,Occupied,2012.0,v1.0.0
T09-F19-U01,T09,D,19.0,1,3BHK,1435.0,Vacant,2007.0,v1.0.0
T09-F19-U02,T09,D,19.0,2,3BHK,1671.0,Occupied,2011.0,v1.0.0
T09-F19-U03,T09,D,19.0,3,2BHK,779.0,Occupied,2008.0,v1.0.0
T09-F19-U04,T09,D,19.0,4,2BHK,796.0,Occupied,2023.0,v1.0.0
T09-F19-U05,T09,D,19.0,5,2BHK,1091.0,Occupied,2003.0,v1.0.0
T09-F19-U06,T09,D,19.0,6,1BHK,416.0,Occupied,,v1.0.0
T09-F19-U07,T09,D,19.0,7,1BHK,614.0,Vacant,2019.0,v1.0.0
T09-F19-U08,T09,D,19.0,8,1BHK,408.0,Occupied,2007.0,v1.0.0
T09-F20-U01,T09,D,20.0,1,Penthouse,2011.0,Occupied,2002.0,v1.0.0
T09-F20-U02,T09,D,20.0,2,Penthouse,1903.0,Occupied,2019.0,v1.0.0
T09-F20-U03,T09,D,20.0,3,2BHK,717.0,Vacant,2014.0,v1.0.0
T09-F20-U04,T09,D,20.0,4,,1006.0,Occupied,2021.0,v1.0.0
T09-F20-U05,T09,D,20.0,5,2BHK,1060.0,Occupied,2001.0,v1.0.0
T09-F20-U06,T09,D,20.0,6,1BHK,,,2023.0,v1.0.0
T09-F20-U07,T09,D,20.0,7,1BHK,422.0,Occupied,2012.0,v1.0.0
T09-F20-U08,T09,D,20.0,8,1BHK,624.0,Occupied,2007.0,v1.0.0
T10-F01-U01,T10,E,1.0,1,3BHK,1752.0,Vacant,2006.0,v1.0.0
T10-F01-U02,T10,E,1.0,2,3BHK,1257.0,Occupied,2004.0,v1.0.0
T10-F01-U03,T10,E,1.0,3,2BHK,957.0,Occupied,2009.0,v1.0.0
T10-F01-U04,T10,E,1.0,4,2BHK,819.0,Occupied,2023.0,v1.0.0
T10-F01-U05,T10,E,1.0,5,2BHK,994.0,Occupied,2010.0,v1.0.0
T10-F01-U06,T10,E,,6,1BHK,695.0,Occupied,2019.0,v1.0.0
T10-F01-U07,T10,E,1.0,7,1BHK,564.0,Vacant,2007.0,v1.0.0
T10-F01-U08,T10,E,1.0,8,1BHK,554.0,Occupied,2004.0,v1.0.0
T10-F02-U01,T10,E,,1,3BHK,1733.0,Occupied,2007.0,v1.0.0
T10-F02-U02,T10,E,2.0,2,3BHK,1623.0,Occupied,2009.0,v1.0.0
T10-F02-U03,T10,E,2.0,3,2BHK,840.0,Vacant,2001.0,v1.0.0
T10-F02-U04,T10,E,2.0,4,2BHK,985.0,Occupied,2018.0,v1.0.0
T10-F02-U05,T10,E,2.0,5,2BHK,1150.0,Occupied,2023.0,v1.0.0
T10-F02-U06,T10,E,2.0,6,1BHK,489.0,Occupied,2020.0,v1.0.0
T10-F02-U07,T10,E,2.0,7,1BHK,618.0,Occupied,2017.0,v1.0.0
T10-F02-U08,T10,E,2.0,8,1BHK,653.0,Occupied,2001.0,v1.0.0
T10-F03-U01,T10,E,3.0,1,3BHK,1552.0,Vacant,2020.0,v1.0.0
T10-F03-U02,T10,E,3.0,2,3BHK,1590.0,Occupied,2016.0,v1.0.0
T10-F03-U03,T10,E,3.0,3,,863.0,Occupied,2022.0,v1.0.0
T10-F03-U04,T10,E,3.0,4,2BHK,913.0,Occupied,2013.0,v1.0.0
T10-F03-U05,T10,E,,5,2BHK,776.0,Occupied,2009.0,v1.0.0
T10-F03-U06,T10,E,3.0,6,1BHK,592.0,Occupied,2005.0,v1.0.0
T10-F03-U07,T10,E,3.0,7,1BHK,,Vacant,2015.0,v1.0.0
T10-F03-U08,T10,E,3.0,8,1BHK,523.0,Vacant,2007.0,v1.0.0
T10-F04-U01,T10,E,4.0,1,3BHK,1507.0,Occupied,2022.0,v1.0.0
T10-F04-U02,T10,E,4.0,2,3BHK,1347.0,Occupied,2014.0,v1.0.0
T10-F04-U03,T10,E,4.0,3,2BHK,1168.0,Occupied,2001.0,v1.0.0
T10-F04-U04,T10,E,4.0,4,2BHK,987.0,Occupied,2013.0,v1.0.0
T10-F04-U05,T10,E,4.0,5,2BHK,1195.0,Occupied,2013.0,v1.0.0
T10-F04-U06,T10,E,4.0,6,1BHK,685.0,Occupied,2016.0,v1.0.0
T10-F04-U07,T10,E,4.0,7,1BHK,468.0,Occupied,2012.0,v1.0.0
T10-F04-U08,T10,E,4.0,8,1BHK,524.0,Occupied,2008.0,v1.0.0
T10-F05-U01,T10,E,5.0,1,3BHK,1408.0,Vacant,2010.0,v1.0.0
T10-F05-U02,T10,E,5.0,2,3BHK,1280.0,Occupied,2014.0,v1.0.0
T10-F05-U03,T10,E,5.0,3,2BHK,1133.0,Occupied,2011.0,v1.0.0
T10-F05-U04,T10,E,5.0,4,2BHK,747.0,Occupied,2017.0,v1.0.0
T10-F05-U05,T10,E,5.0,5,2BHK,1070.0,Occupied,2006.0,v1.0.0
T10-F05-U06,T10,E,5.0,6,1BHK,426.0,Occupied,2008.0,v1.0.0
T10-F05-U07,T10,E,5.0,7,1BHK,593.0,Vacant,2021.0,v1.0.0
T10-F05-U08,T10,E,5.0,8,1BHK,420.0,Vacant,2002.0,v1.0.0
T10-F06-U01,T10,E,6.0,1,,1392.0,,,v1.0.0
T10-F06-U02,T10,E,6.0,2,3BHK,1772.0,Occupied,2006.0,v1.0.0
T10-F06-U03,T10,E,6.0,3,2BHK,945.0,Occupied,2006.0,v1.0.0
T10-F06-U04,T10,E,6.0,4,2BHK,1145.0,Occupied,2010.0,v1.0.0
T10-F06-U05,T10,E,,5,2BHK,855.0,Occupied,2000.0,v1.0.0
T10-F06-U06,T10,E,6.0,6,1BHK,508.0,Occupied,2006.0,v1.0.0
T10-F06-U07,T10,E,6.0,7,1BHK,460.0,,2023.0,v1.0.0
T10-F06-U08,T10,E,6.0,8,1BHK,645.0,Vacant,2007.0,v1.0.0
T10-F07-U01,T10,E,7.0,1,3BHK,1409.0,Occupied,2012.0,v1.0.0
T10-F07-U02,T10,E,7.0,2,3BHK,1445.0,Occupied,2017.0,v1.0.0
T10-F07-U03,T10,E,7.0,3,2BHK,864.0,Occupied,2009.0,v1.0.0
T10-F07-U04,T10,E,7.0,4,2BHK,894.0,Occupied,2014.0,v1.0.0
T10-F07-U05,T10,E,7.0,5,2BHK,973.0,Vacant,2020.0,v1.0.0
T10-F07-U06,T10,E,7.0,6,1BHK,583.0,Occupied,2009.0,v1.0.0
T10-F07-U07,T10,E,,7,1BHK,533.0,Occupied,2011.0,v1.0.0
T10-F07-U08,T10,E,7.0,8,1BHK,662.0,Occupied,2015.0,v1.0.0
T10-F08-U01,T10,E,8.0,1,,1677.0,Occupied,2003.0,v1.0.0
T10-F08-U02,T10,E,8.0,2,3BHK,1680.0,Occupied,2010.0,v1.0.0
T10-F08-U03,T10,E,8.0,3,2BHK,1168.0,Occupied,2006.0,v1.0.0
T10-F08-U04,T10,E,8.0,4,2BHK,,Occupied,2010.0,v1.0.0
T10-F08-U05,T10,E,8.0,5,2BHK,911.0,Occupied,2001.0,v1.0.0
T10-F08-U06,T10,E,8.0,6,1BHK,688.0,Occupied,2007.0,v1.0.0
T10-F08-U07,T10,E,8.0,7,1BHK,474.0,Occupied,2000.0,v1.0.0
T10-F08-U08,T10,E,8.0,8,1BHK,533.0,Occupied,2017.0,v1.0.0
T10-F09-U01,T10,E,9.0,1,3BHK,,Occupied,2018.0,v1.0.0
T10-F09-U02,T10,E,9.0,2,3BHK,1627.0,Occupied,2009.0,v1.0.0
T10-F09-U03,T10,E,9.0,3,2BHK,778.0,Occupied,2006.0,v1.0.0
T10-F09-U04,T10,E,9.0,4,2BHK,868.0,Occupied,,v1.0.0
T10-F09-U05,T10,E,9.0,5,2BHK,,Occupied,2018.0,v1.0.0
T10-F09-U06,T10,E,9.0,6,1BHK,525.0,Occupied,2015.0,v1.0.0
T10-F09-U07,T10,E,9.0,7,1BHK,681.0,Occupied,2020.0,v1.0.0
T10-F09-U08,T10,E,9.0,8,1BHK,,Vacant,2008.0,v1.0.0
T10-F10-U01,T10,E,,1,3BHK,1700.0,Vacant,2023.0,v1.0.0
T10-F10-U02,T10,E,10.0,2,3BHK,,Occupied,2014.0,v1.0.0
T10-F10-U03,T10,E,10.0,3,2BHK,786.0,Occupied,2023.0,v1.0.0
T10-F10-U04,T10,E,10.0,4,2BHK,1107.0,Occupied,2011.0,v1.0.0
T10-F10-U05,T10,E,10.0,5,2BHK,786.0,Occupied,2004.0,v1.0.0
T10-F10-U06,T10,E,10.0,6,1BHK,679.0,Vacant,2015.0,v1.0.0
T10-F10-U07,T10,E,10.0,7,1BHK,494.0,Occupied,2017.0,v1.0.0
T10-F10-U08,T10,E,10.0,8,1BHK,430.0,Occupied,2016.0,v1.0.0
T10-F11-U01,T10,E,,1,3BHK,1234.0,Occupied,2002.0,v1.0.0
T10-F11-U02,T10,E,11.0,2,3BHK,,Occupied,2000.0,v1.0.0
T10-F11-U03,T10,E,11.0,3,2BHK,911.0,Occupied,2004.0,v1.0.0
T10-F11-U04,T10,E,11.0,4,2BHK,,Occupied,2020.0,v1.0.0
T10-F11-U05,T10,E,11.0,5,2BHK,,Occupied,2002.0,v1.0.0
