availability_id,technician_id,date,shift,availability,dataset_version
AVL-000401,TEC-001,,Full Day,Available,v1.0.0
AVL-000402,TEC-001,2025-07-11,Full Day,Available,v1.0.0
AVL-000403,TEC-001,,Full Day,Available,v1.0.0
AVL-000404,TEC-001,,Full Day,Available,v1.0.0
AVL-000405,TEC-001,2025-07-14,Full Day,Available,v1.0.0
AVL-000406,TEC-001,2025-07-15,Full Day,Available,v1.0.0
AVL-000407,TEC-001,2025-07-16,Full Day,Available,v1.0.0
AVL-000408,TEC-001,2025-07-17,Full Day,Available,v1.0.0
AVL-000409,TEC-001,2025-07-18,Full Day,Leave,v1.0.0
AVL-000410,TEC-001,2025-07-19,Full Day,Available,v1.0.0
AVL-000411,TEC-001,2025-07-20,Full Day,Available,v1.0.0
AVL-000412,TEC-001,2025-07-21,Full Day,Leave,v1.0.0
AVL-000413,TEC-001,2025-07-22,Full Day,Available,v1.0.0
AVL-000414,TEC-001,2025-07-23,Full Day,Available,v1.0.0
AVL-000415,TEC-001,2025-07-24,Full Day,Available,v1.0.0
AVL-000416,TEC-001,2025-07-25,Full Day,Available,v1.0.0
AVL-000417,TEC-001,2025-07-26,Full Day,Busy,v1.0.0
AVL-000418,TEC-001,2025-07-27,Full Day,Available,v1.0.0
AVL-000419,TEC-001,2025-07-28,Full Day,Available,v1.0.0
AVL-000420,TEC-001,2025-07-29,Full Day,Busy,v1.0.0
AVL-000421,TEC-001,2025-07-30,Full Day,Leave,v1.0.0
AVL-000422,TEC-001,2025-07-31,Full Day,Available,v1.0.0
AVL-000423,TEC-001,2025-08-01,Full Day,Available,v1.0.0
AVL-000424,TEC-001,2025-08-02,Full Day,Available,v1.0.0
AVL-000425,TEC-001,2025-08-03,Full Day,Available,v1.0.0
AVL-000426,TEC-001,2025-08-04,Full Day,Available,v1.0.0
AVL-000427,TEC-001,2025-08-05,Full Day,Busy,v1.0.0
AVL-000428,TEC-001,2025-08-06,Full Day,Available,v1.0.0
AVL-000429,TEC-001,2025-08-07,Full Day,Available,v1.0.0
AVL-000430,TEC-001,2025-08-08,Full Day,Available,v1.0.0
AVL-000431,TEC-001,2025-08-09,Full Day,Available,v1.0.0
AVL-000432,TEC-001,2025-08-10,Full Day,Available,v1.0.0
AVL-000433,TEC-001,2025-08-11,Full Day,Available,v1.0.0
AVL-000434,TEC-001,2025-08-12,Full Day,Available,v1.0.0
AVL-000435,TEC-001,2025-08-13,Full Day,Busy,v1.0.0
AVL-000436,TEC-001,2025-08-14,Full Day,Available,v1.0.0
AVL-000437,TEC-001,2025-08-15,Full Day,Available,v1.0.0
AVL-000438,TEC-001,2025-08-16,,Busy,v1.0.0
AVL-000439,TEC-001,2025-08-17,Full Day,Available,v1.0.0
AVL-000440,TEC-001,2025-08-18,Full Day,Available,v1.0.0
AVL-000441,TEC-001,,Full Day,Available,v1.0.0
AVL-000442,TEC-001,2025-08-20,Full Day,Available,v1.0.0
AVL-000443,TEC-001,2025-08-21,Full Day,Available,v1.0.0
AVL-000444,TEC-001,2025-08-22,Full Day,Available,v1.0.0
AVL-000445,TEC-001,2025-08-23,Full Day,Available,v1.0.0
AVL-000446,TEC-001,2025-08-24,Full Day,Available,v1.0.0
AVL-000447,TEC-001,2025-08-25,Full Day,Available,v1.0.0
AVL-000448,TEC-001,2025-08-26,Full Day,Leave,v1.0.0
AVL-000449,TEC-001,2025-08-27,Full Day,Busy,v1.0.0
AVL-000450,TEC-001,2025-08-28,Full Day,Available,v1.0.0
AVL-000451,TEC-001,,Full Day,Available,v1.0.0
AVL-000452,TEC-001,2025-08-30,Full Day,Available,v1.0.0
AVL-000453,TEC-001,2025-08-31,Full Day,Available,v1.0.0
AVL-000454,TEC-001,2025-09-01,Full Day,Available,v1.0.0
AVL-000455,TEC-001,2025-09-02,Full Day,Available,v1.0.0
AVL-000456,TEC-001,2025-09-03,Full Day,Leave,v1.0.0
AVL-000457,TEC-001,2025-09-04,Full Day,Available,v1.0.0
AVL-000458,TEC-001,2025-09-05,Full Day,Busy,v1.0.0
AVL-000459,TEC-001,2025-09-06,Full Day,Busy,v1.0.0
AVL-000460,TEC-001,2025-09-07,Full Day,Leave,v1.0.0
AVL-000461,TEC-001,2025-09-08,Full Day,Available,v1.0.0
AVL-000462,TEC-001,2025-09-09,Full Day,Leave,v1.0.0
AVL-000463,TEC-001,,Full Day,Leave,v1.0.0
AVL-000464,TEC-001,2025-09-11,Full Day,Leave,v1.0.0
AVL-000465,TEC-001,2025-09-12,Full Day,Available,v1.0.0
AVL-000466,TEC-001,2025-09-13,Full Day,Available,v1.0.0
AVL-000467,TEC-001,2025-09-14,Full Day,Leave,v1.0.0
AVL-000468,TEC-001,2025-09-15,Full Day,Available,v1.0.0
AVL-000469,TEC-001,,Full Day,Available,v1.0.0
AVL-000470,TEC-001,2025-09-17,Full Day,Available,v1.0.0
AVL-000471,TEC-001,2025-09-18,Full Day,Busy,v1.0.0
AVL-000472,TEC-001,2025-09-19,Full Day,Leave,v1.0.0
AVL-000473,TEC-001,2025-09-20,Full Day,Available,v1.0.0
AVL-000474,TEC-001,2025-09-21,Full Day,Available,v1.0.0
AVL-000475,TEC-001,2025-09-22,Full Day,Busy,v1.0.0
AVL-000476,TEC-001,2025-09-23,Full Day,Available,v1.0.0
AVL-000477,TEC-001,2025-09-24,Full Day,Available,v1.0.0
AVL-000478,TEC-001,2025-09-25,Full Day,Available,v1.0.0
AVL-000479,TEC-001,2025-09-26,Full Day,Busy,v1.0.0
AVL-000480,TEC-001,2025-09-27,Full Day,Available,v1.0.0
AVL-000481,TEC-001,2025-09-28,Full Day,Available,v1.0.0
AVL-000482,TEC-001,2025-09-29,Full Day,Busy,v1.0.0
AVL-000483,TEC-001,2025-09-30,Full Day,Available,v1.0.0
AVL-000484,TEC-001,2025-10-01,Full Day,Busy,v1.0.0
AVL-000485,TEC-001,2025-10-02,Full Day,Available,v1.0.0
AVL-000486,TEC-001,2025-10-03,Full Day,Available,v1.0.0
AVL-000487,TEC-001,2025-10-04,Full Day,Available,v1.0.0
AVL-000488,TEC-001,2025-10-05,Full Day,Available,v1.0.0
AVL-000489,TEC-001,2025-10-06,Full Day,Available,v1.0.0
AVL-000490,TEC-001,2025-10-07,Full Day,Available,v1.0.0
AVL-000491,TEC-001,2025-10-08,Full Day,Busy,v1.0.0
AVL-000492,TEC-001,2025-10-09,Full Day,Leave,v1.0.0
AVL-000493,TEC-001,2025-10-10,Full Day,Busy,v1.0.0
AVL-000494,TEC-001,2025-10-11,Full Day,Available,v1.0.0
AVL-000495,TEC-001,2025-10-12,Full Day,Available,v1.0.0
AVL-000496,TEC-001,2025-10-13,Full Day,Available,v1.0.0
AVL-000497,TEC-001,2025-10-14,Full Day,Available,v1.0.0
AVL-000498,TEC-001,,Full Day,Leave,v1.0.0
AVL-000499,TEC-001,2025-10-16,,Available,v1.0.0
AVL-000500,TEC-001,2025-10-17,Full Day,Available,v1.0.0
AVL-000501,TEC-001,2025-10-18,Full Day,Busy,v1.0.0
AVL-000502,TEC-001,2025-10-19,Full Day,Available,v1.0.0
AVL-000503,TEC-001,2025-10-20,Full Day,Leave,v1.0.0
AVL-000504,TEC-001,2025-10-21,Full Day,Available,v1.0.0
AVL-000505,TEC-001,2025-10-22,Full Day,Available,v1.0.0
AVL-000506,TEC-001,2025-10-23,Full Day,Leave,v1.0.0
AVL-000507,TEC-001,2025-10-24,Full Day,Leave,v1.0.0
AVL-000508,TEC-001,2025-10-25,Full Day,Available,v1.0.0
AVL-000509,TEC-001,2025-10-26,Full Day,Leave,v1.0.0
AVL-000510,TEC-001,2025-10-27,Full Day,Available,v1.0.0
AVL-000511,TEC-001,2025-10-28,Full Day,Available,v1.0.0
AVL-000512,TEC-001,2025-10-29,Full Day,Available,v1.0.0
AVL-000513,TEC-001,2025-10-30,Full Day,Available,v1.0.0
AVL-000514,TEC-001,2025-10-31,Full Day,Available,v1.0.0
AVL-000515,TEC-001,2025-11-01,Full Day,Leave,v1.0.0
AVL-000516,TEC-001,2025-11-02,Full Day,Available,v1.0.0
AVL-000517,TEC-001,,Full Day,Available,v1.0.0
AVL-000518,TEC-001,2025-11-04,Full Day,Available,v1.0.0
AVL-000519,TEC-001,2025-11-05,Full Day,Available,v1.0.0
AVL-000520,TEC-001,2025-11-06,Full Day,Available,v1.0.0
AVL-000521,TEC-001,2025-11-07,Full Day,Available,v1.0.0
AVL-000522,TEC-001,2025-11-08,Full Day,Available,v1.0.0
AVL-000523,TEC-001,2025-11-09,Full Day,Available,v1.0.0
AVL-000524,TEC-001,2025-11-10,,Available,v1.0.0
AVL-000525,TEC-001,2025-11-11,Full Day,Available,v1.0.0
AVL-000526,TEC-001,2025-11-12,Full Day,Available,v1.0.0
AVL-000527,TEC-001,2025-11-13,Full Day,Busy,v1.0.0
AVL-000528,TEC-001,2025-11-14,Full Day,Available,v1.0.0
AVL-000529,TEC-001,2025-11-15,Full Day,Available,v1.0.0
AVL-000530,TEC-001,2025-11-16,Full Day,Available,v1.0.0
AVL-000531,TEC-001,2025-11-17,Full Day,Busy,v1.0.0
AVL-000532,TEC-001,2025-11-18,Full Day,Available,v1.0.0
AVL-000533,TEC-001,2025-11-19,Full Day,Leave,v1.0.0
AVL-000534,TEC-001,2025-11-20,Full Day,Available,v1.0.0
AVL-000535,TEC-001,2025-11-21,Full Day,Busy,v1.0.0
AVL-000536,TEC-001,2025-11-22,Full Day,Available,v1.0.0
AVL-000537,TEC-001,2025-11-23,Full Day,Busy,v1.0.0
AVL-000538,TEC-001,2025-11-24,Full Day,Available,v1.0.0
AVL-000539,TEC-001,2025-11-25,Full Day,Available,v1.0.0
AVL-000540,TEC-001,2025-11-26,Full Day,Leave,v1.0.0
AVL-000541,TEC-001,2025-11-27,Full Day,Available,v1.0.0
AVL-000542,TEC-001,,Full Day,Leave,v1.0.0
AVL-000543,TEC-001,2025-11-29,Full Day,Leave,v1.0.0
AVL-000544,TEC-001,2025-11-30,Full Day,Available,v1.0.0
AVL-000545,TEC-001,2025-12-01,Full Day,Available,v1.0.0
AVL-000546,TEC-001,2025-12-02,Full Day,Available,v1.0.0
AVL-000547,TEC-001,2025-12-03,Full Day,Leave,v1.0.0
AVL-000548,TEC-001,2025-12-04,Full Day,Available,v1.0.0
AVL-000549,TEC-001,2025-12-05,Full Day,Available,v1.0.0
AVL-000550,TEC-001,2025-12-06,,Busy,v1.0.0
AVL-000551,TEC-001,2025-12-07,Full Day,Available,v1.0.0
AVL-000552,TEC-001,2025-12-08,Full Day,Available,v1.0.0
AVL-000553,TEC-001,2025-12-09,Full Day,Busy,v1.0.0
AVL-000554,TEC-001,2025-12-10,Full Day,Available,v1.0.0
AVL-000555,TEC-001,2025-12-11,Full Day,Busy,v1.0.0
AVL-000556,TEC-001,2025-12-12,Full Day,Available,v1.0.0
AVL-000557,TEC-001,2025-12-13,Full Day,Available,v1.0.0
AVL-000558,TEC-001,2025-12-14,Full Day,Busy,v1.0.0
AVL-000559,TEC-001,2025-12-15,Full Day,Leave,v1.0.0
AVL-000560,TEC-001,2025-12-16,Full Day,Available,v1.0.0
AVL-000561,TEC-001,2025-12-17,Full Day,Busy,v1.0.0
AVL-000562,TEC-001,2025-12-18,Full Day,Busy,v1.0.0
AVL-000563,TEC-001,2025-12-19,Full Day,Available,v1.0.0
AVL-000564,TEC-001,2025-12-20,Full Day,Leave,v1.0.0
AVL-000565,TEC-001,2025-12-21,Full Day,Available,v1.0.0
AVL-000566,TEC-001,2025-12-22,Full Day,Available,v1.0.0
AVL-000567,TEC-001,,Full Day,Available,v1.0.0
AVL-000568,TEC-001,2025-12-24,Full Day,Available,v1.0.0
AVL-000569,TEC-001,2025-12-25,Full Day,Available,v1.0.0
AVL-000570,TEC-001,,Full Day,Available,v1.0.0
AVL-000571,TEC-001,2025-12-27,Full Day,Available,v1.0.0
AVL-000572,TEC-001,2025-12-28,Full Day,Available,v1.0.0
AVL-000573,TEC-001,2025-12-29,Full Day,Busy,v1.0.0
AVL-000574,TEC-001,2025-12-30,Full Day,Available,v1.0.0
AVL-000575,TEC-001,2025-12-31,Full Day,Available,v1.0.0
AVL-000576,TEC-001,2026-01-01,Full Day,Busy,v1.0.0
AVL-000577,TEC-001,2026-01-02,Full Day,Available,v1.0.0
AVL-000578,TEC-001,2026-01-03,Full Day,Leave,v1.0.0
AVL-000579,TEC-001,2026-01-04,Full Day,Available,v1.0.0
AVL-000580,TEC-001,2026-01-05,Full Day,Available,v1.0.0
AVL-000581,TEC-001,2026-01-06,Full Day,Available,v1.0.0
AVL-000582,TEC-001,2026-01-07,Full Day,Available,v1.0.0
AVL-000583,TEC-001,2026-01-08,Full Day,Leave,v1.0.0
AVL-000584,TEC-001,2026-01-09,Full Day,Busy,v1.0.0
AVL-000585,TEC-001,2026-01-10,Full Day,Available,v1.0.0
AVL-000586,TEC-001,2026-01-11,Full Day,Busy,v1.0.0
AVL-000587,TEC-001,2026-01-12,Full Day,Busy,v1.0.0
AVL-000588,TEC-001,2026-01-13,,Available,v1.0.0
AVL-000589,TEC-001,2026-01-14,Full Day,Available,v1.0.0
AVL-000590,TEC-001,2026-01-15,Full Day,Available,v1.0.0
AVL-000591,TEC-001,2026-01-16,Full Day,Available,v1.0.0
AVL-000592,TEC-001,2026-01-17,Full Day,Busy,v1.0.0
AVL-000593,TEC-001,2026-01-18,Full Day,Leave,v1.0.0
AVL-000594,TEC-001,2026-01-19,Full Day,Busy,v1.0.0
AVL-000595,TEC-001,2026-01-20,Full Day,Available,v1.0.0
AVL-000596,TEC-001,2026-01-21,Full Day,Available,v1.0.0
AVL-000597,TEC-001,2026-01-22,Full Day,Busy,v1.0.0
AVL-000598,TEC-001,2026-01-23,Full Day,Available,v1.0.0
AVL-000599,TEC-001,2026-01-24,Full Day,Available,v1.0.0
AVL-000600,TEC-001,2026-01-25,Full Day,Available,v1.0.0
AVL-000601,TEC-001,2026-01-26,Full Day,Leave,v1.0.0
AVL-000602,TEC-001,2026-01-27,Full Day,Available,v1.0.0
AVL-000603,TEC-001,2026-01-28,Full Day,Available,v1.0.0
AVL-000604,TEC-001,2026-01-29,Full Day,Available,v1.0.0
AVL-000605,TEC-001,2026-01-30,Full Day,Busy,v1.0.0
AVL-000606,TEC-001,2026-01-31,Full Day,Leave,v1.0.0
AVL-000607,TEC-001,2026-02-01,Full Day,Available,v1.0.0
AVL-000608,TEC-001,2026-02-02,Full Day,Available,v1.0.0
AVL-000609,TEC-001,2026-02-03,Full Day,Available,v1.0.0
AVL-000610,TEC-001,2026-02-04,Full Day,Available,v1.0.0
AVL-000611,TEC-001,2026-02-05,Full Day,Available,v1.0.0
AVL-000612,TEC-001,2026-02-06,Full Day,Available,v1.0.0
AVL-000613,TEC-001,2026-02-07,Full Day,Available,v1.0.0
AVL-000614,TEC-001,2026-02-08,Full Day,Available,v1.0.0
AVL-000615,TEC-001,2026-02-09,Full Day,Busy,v1.0.0
AVL-000616,TEC-001,2026-02-10,Full Day,Available,v1.0.0
AVL-000617,TEC-001,2026-02-11,Full Day,Available,v1.0.0
AVL-000618,TEC-001,2026-02-12,Full Day,Available,v1.0.0
AVL-000619,TEC-001,2026-02-13,Full Day,Available,v1.0.0
AVL-000620,TEC-001,2026-02-14,Full Day,Available,v1.0.0
AVL-000621,TEC-001,2026-02-15,Full Day,Available,v1.0.0
AVL-000622,TEC-001,2026-02-16,Full Day,Available,v1.0.0
AVL-000623,TEC-001,,Full Day,Available,v1.0.0
AVL-000624,TEC-001,2026-02-18,Full Day,Available,v1.0.0
AVL-000625,TEC-001,2026-02-19,Full Day,Available,v1.0.0
AVL-000626,TEC-001,2026-02-20,Full Day,Available,v1.0.0
AVL-000627,TEC-001,2026-02-21,Full Day,Available,v1.0.0
AVL-000628,TEC-001,2026-02-22,Full Day,Available,v1.0.0
AVL-000629,TEC-001,2026-02-23,Full Day,Available,v1.0.0
AVL-000630,TEC-001,2026-02-24,Full Day,Available,v1.0.0
AVL-000631,TEC-001,2026-02-25,Full Day,Available,v1.0.0
AVL-000632,TEC-001,2026-02-26,Full Day,Available,v1.0.0
AVL-000633,TEC-001,2026-02-27,Full Day,Busy,v1.0.0
AVL-000634,TEC-001,2026-02-28,Full Day,Available,v1.0.0
AVL-000635,TEC-001,2026-03-01,Full Day,Available,v1.0.0
AVL-000636,TEC-001,2026-03-02,Full Day,Busy,v1.0.0
AVL-000637,TEC-001,2026-03-03,Full Day,Available,v1.0.0
AVL-000638,TEC-001,2026-03-04,Full Day,Available,v1.0.0
AVL-000639,TEC-001,2026-03-05,Full Day,Busy,v1.0.0
AVL-000640,TEC-001,2026-03-06,Full Day,Available,v1.0.0
AVL-000641,TEC-001,2026-03-07,Full Day,Available,v1.0.0
AVL-000642,TEC-001,2026-03-08,Full Day,Available,v1.0.0
AVL-000643,TEC-001,2026-03-09,Full Day,Busy,v1.0.0
AVL-000644,TEC-001,2026-03-10,Full Day,Busy,v1.0.0
AVL-000645,TEC-001,2026-03-11,Full Day,Available,v1.0.0
AVL-000646,TEC-001,2026-03-12,Full Day,Available,v1.0.0
AVL-000647,TEC-001,2026-03-13,Full Day,Available,v1.0.0
AVL-000648,TEC-001,2026-03-14,Full Day,Leave,v1.0.0
AVL-000649,TEC-001,2026-03-15,,Available,v1.0.0
AVL-000650,TEC-001,2026-03-16,Full Day,Available,v1.0.0
AVL-000651,TEC-001,2026-03-17,Full Day,Leave,v1.0.0
AVL-000652,TEC-001,2026-03-18,Full Day,Available,v1.0.0
AVL-000653,TEC-001,2026-03-19,Full Day,Available,v1.0.0
AVL-000654,TEC-001,2026-03-20,Full Day,Busy,v1.0.0
AVL-000655,TEC-001,2026-03-21,Full Day,Leave,v1.0.0
AVL-000656,TEC-001,2026-03-22,Full Day,Available,v1.0.0
AVL-000657,TEC-001,2026-03-23,Full Day,Leave,v1.0.0
AVL-000658,TEC-001,2026-03-24,Full Day,Leave,v1.0.0
AVL-000659,TEC-001,2026-03-25,Full Day,Available,v1.0.0
AVL-000660,TEC-001,2026-03-26,Full Day,Available,v1.0.0
AVL-000661,TEC-001,2026-03-27,Full Day,Leave,v1.0.0
AVL-000662,TEC-001,2026-03-28,Full Day,Available,v1.0.0
AVL-000663,TEC-001,2026-03-29,Full Day,Busy,v1.0.0
AVL-000664,TEC-001,2026-03-30,Full Day,Available,v1.0.0
AVL-000665,TEC-001,2026-03-31,Full Day,Available,v1.0.0
AVL-000666,TEC-001,2026-04-01,Full Day,Leave,v1.0.0
AVL-000667,TEC-001,2026-04-02,Full Day,Available,v1.0.0
AVL-000668,TEC-001,2026-04-03,Full Day,Busy,v1.0.0
AVL-000669,TEC-001,2026-04-04,Full Day,Busy,v1.0.0
AVL-000670,TEC-001,2026-04-05,Full Day,Available,v1.0.0
AVL-000671,TEC-001,2026-04-06,Full Day,Available,v1.0.0
AVL-000672,TEC-001,2026-04-07,Full Day,Available,v1.0.0
AVL-000673,TEC-001,2026-04-08,Full Day,Busy,v1.0.0
AVL-000674,TEC-001,2026-04-09,Full Day,Available,v1.0.0
AVL-000675,TEC-001,2026-04-10,Full Day,Available,v1.0.0
AVL-000676,TEC-001,,Full Day,Leave,v1.0.0
AVL-000677,TEC-001,2026-04-12,,Available,v1.0.0
AVL-000678,TEC-001,2026-04-13,Full Day,Available,v1.0.0
AVL-000679,TEC-001,2026-04-14,Full Day,Available,v1.0.0
AVL-000680,TEC-001,2026-04-15,Full Day,Available,v1.0.0
AVL-000681,TEC-001,2026-04-16,Full Day,Available,v1.0.0
AVL-000682,TEC-001,2026-04-17,Full Day,Available,v1.0.0
AVL-000683,TEC-001,2026-04-18,Full Day,Busy,v1.0.0
AVL-000684,TEC-001,2026-04-19,Full Day,Available,v1.0.0
AVL-000685,TEC-001,2026-04-20,Full Day,Available,v1.0.0
AVL-000686,TEC-001,2026-04-21,Full Day,Available,v1.0.0
AVL-000687,TEC-001,2026-04-22,Full Day,Available,v1.0.0
AVL-000688,TEC-001,2026-04-23,Full Day,Available,v1.0.0
AVL-000689,TEC-001,2026-04-24,Full Day,Available,v1.0.0
AVL-000690,TEC-001,2026-04-25,Full Day,Busy,v1.0.0
AVL-000691,TEC-001,2026-04-26,,Leave,v1.0.0
AVL-000692,TEC-001,2026-04-27,Full Day,Busy,v1.0.0
AVL-000693,TEC-001,2026-04-28,Full Day,Available,v1.0.0
AVL-000694,TEC-001,2026-04-29,Full Day,Available,v1.0.0
AVL-000695,TEC-001,2026-04-30,Full Day,Available,v1.0.0
AVL-000696,TEC-001,2026-05-01,Full Day,Available,v1.0.0
AVL-000697,TEC-001,2026-05-02,Full Day,Available,v1.0.0
AVL-000698,TEC-001,2026-05-03,Full Day,Available,v1.0.0
AVL-000699,TEC-001,2026-05-04,Full Day,Available,v1.0.0
AVL-000700,TEC-001,2026-05-05,Full Day,Busy,v1.0.0
AVL-000701,TEC-001,,Full Day,Leave,v1.0.0
AVL-000702,TEC-001,2026-05-07,Full Day,Leave,v1.0.0
AVL-000703,TEC-001,2026-05-08,Full Day,Available,v1.0.0
AVL-000704,TEC-001,2026-05-09,Full Day,Busy,v1.0.0
AVL-000705,TEC-001,2026-05-10,Full Day,Available,v1.0.0
AVL-000706,TEC-001,2026-05-11,Full Day,Busy,v1.0.0
AVL-000707,TEC-001,2026-05-12,Full Day,Leave,v1.0.0
AVL-000708,TEC-001,2026-05-13,Full Day,Available,v1.0.0
AVL-000709,TEC-001,2026-05-14,Full Day,Busy,v1.0.0
AVL-000710,TEC-001,2026-05-15,Full Day,Available,v1.0.0
AVL-000711,TEC-001,2026-05-16,Full Day,Leave,v1.0.0
AVL-000712,TEC-001,2026-05-17,Full Day,Busy,v1.0.0
AVL-000713,TEC-001,2026-05-18,Full Day,Leave,v1.0.0
AVL-000714,TEC-001,2026-05-19,Full Day,Available,v1.0.0
AVL-000715,TEC-001,2026-05-20,Full Day,Available,v1.0.0
AVL-000716,TEC-001,2026-05-21,Full Day,Available,v1.0.0
AVL-000717,TEC-001,2026-05-22,Full Day,Available,v1.0.0
AVL-000718,TEC-001,2026-05-23,Full Day,Available,v1.0.0
AVL-000719,TEC-001,2026-05-24,Full Day,Available,v1.0.0
AVL-000720,TEC-001,2026-05-25,Full Day,Available,v1.0.0
AVL-000721,TEC-001,2026-05-26,Full Day,Available,v1.0.0
AVL-000722,TEC-001,2026-05-27,Full Day,Leave,v1.0.0
AVL-000723,TEC-001,2026-05-28,Full Day,Leave,v1.0.0
AVL-000724,TEC-001,2026-05-29,Full Day,Available,v1.0.0
AVL-000725,TEC-001,2026-05-30,Full Day,Available,v1.0.0
AVL-000726,TEC-001,2026-05-31,Full Day,Available,v1.0.0
AVL-000727,TEC-001,,Full Day,Available,v1.0.0
AVL-000728,TEC-001,2026-06-02,Full Day,Available,v1.0.0
AVL-000729,TEC-001,,Full Day,Busy,v1.0.0
AVL-000730,TEC-001,2026-06-04,Full Day,Available,v1.0.0
AVL-000731,TEC-002,2024-06-05,Full Day,Busy,v1.0.0
AVL-000732,TEC-002,2024-06-06,Full Day,Busy,v1.0.0
AVL-000733,TEC-002,2024-06-07,Full Day,Available,v1.0.0
AVL-000734,TEC-002,2024-06-08,Full Day,Available,v1.0.0
AVL-000735,TEC-002,2024-06-09,Full Day,Leave,v1.0.0
AVL-000736,TEC-002,2024-06-10,Full Day,Leave,v1.0.0
AVL-000737,TEC-002,2024-06-11,Full Day,Available,v1.0.0
AVL-000738,TEC-002,2024-06-12,Full Day,Available,v1.0.0
AVL-000739,TEC-002,2024-06-13,Full Day,Busy,v1.0.0
AVL-000740,TEC-002,2024-06-14,Full Day,Busy,v1.0.0
AVL-000741,TEC-002,2024-06-15,Full Day,Available,v1.0.0
AVL-000742,TEC-002,2024-06-16,Full Day,Busy,v1.0.0
AVL-000743,TEC-002,2024-06-17,Full Day,Available,v1.0.0
AVL-000744,TEC-002,2024-06-18,Full Day,Busy,v1.0.0
AVL-000745,TEC-002,2024-06-19,Full Day,Available,v1.0.0
AVL-000746,TEC-002,2024-06-20,Full Day,Available,v1.0.0
AVL-000747,TEC-002,,Full Day,Busy,v1.0.0
AVL-000748,TEC-002,2024-06-22,Full Day,Busy,v1.0.0
AVL-000749,TEC-002,2024-06-23,Full Day,Available,v1.0.0
AVL-000750,TEC-002,,Full Day,Leave,v1.0.0
AVL-000751,TEC-002,2024-06-25,Full Day,Busy,v1.0.0
AVL-000752,TEC-002,2024-06-26,Full Day,Leave,v1.0.0
AVL-000753,TEC-002,2024-06-27,Full Day,Available,v1.0.0
AVL-000754,TEC-002,2024-06-28,Full Day,Leave,v1.0.0
AVL-000755,TEC-002,2024-06-29,Full Day,Available,v1.0.0
AVL-000756,TEC-002,2024-06-30,Full Day,Available,v1.0.0
AVL-000757,TEC-002,2024-07-01,Full Day,Available,v1.0.0
AVL-000758,TEC-002,2024-07-02,Full Day,Available,v1.0.0
AVL-000759,TEC-002,2024-07-03,Full Day,Available,v1.0.0
AVL-000760,TEC-002,,Full Day,Available,v1.0.0
AVL-000761,TEC-002,2024-07-05,Full Day,Leave,v1.0.0
AVL-000762,TEC-002,2024-07-06,Full Day,Busy,v1.0.0
AVL-000763,TEC-002,2024-07-07,Full Day,Leave,v1.0.0
AVL-000764,TEC-002,2024-07-08,Full Day,Available,v1.0.0
AVL-000765,TEC-002,2024-07-09,Full Day,Busy,v1.0.0
AVL-000766,TEC-002,2024-07-10,Full Day,Busy,v1.0.0
AVL-000767,TEC-002,2024-07-11,Full Day,Available,v1.0.0
AVL-000768,TEC-002,2024-07-12,Full Day,Leave,v1.0.0
AVL-000769,TEC-002,,Full Day,Available,v1.0.0
AVL-000770,TEC-002,2024-07-14,Full Day,Available,v1.0.0
AVL-000771,TEC-002,2024-07-15,Full Day,Available,v1.0.0
AVL-000772,TEC-002,2024-07-16,Full Day,Available,v1.0.0
AVL-000773,TEC-002,2024-07-17,Full Day,Available,v1.0.0
AVL-000774,TEC-002,2024-07-18,Full Day,Available,v1.0.0
AVL-000775,TEC-002,2024-07-19,Full Day,Busy,v1.0.0
AVL-000776,TEC-002,2024-07-20,Full Day,Available,v1.0.0
AVL-000777,TEC-002,2024-07-21,Full Day,Busy,v1.0.0
AVL-000778,TEC-002,2024-07-22,Full Day,Available,v1.0.0
AVL-000779,TEC-002,2024-07-23,Full Day,Available,v1.0.0
AVL-000780,TEC-002,2024-07-24,Full Day,Leave,v1.0.0
AVL-000781,TEC-002,2024-07-25,Full Day,Busy,v1.0.0
AVL-000782,TEC-002,2024-07-26,Full Day,Available,v1.0.0
AVL-000783,TEC-002,2024-07-27,Full Day,Available,v1.0.0
AVL-000784,TEC-002,2024-07-28,Full Day,Leave,v1.0.0
AVL-000785,TEC-002,2024-07-29,Full Day,Busy,v1.0.0
AVL-000786,TEC-002,2024-07-30,,Available,v1.0.0
AVL-000787,TEC-002,2024-07-31,Full Day,Available,v1.0.0
AVL-000788,TEC-002,2024-08-01,Full Day,Busy,v1.0.0
AVL-000789,TEC-002,2024-08-02,Full Day,Available,v1.0.0
AVL-000790,TEC-002,2024-08-03,Full Day,Available,v1.0.0
AVL-000791,TEC-002,2024-08-04,Full Day,Available,v1.0.0
AVL-000792,TEC-002,2024-08-05,Full Day,Available,v1.0.0
AVL-000793,TEC-002,2024-08-06,Full Day,Available,v1.0.0
AVL-000794,TEC-002,2024-08-07,Full Day,Busy,v1.0.0
AVL-000795,TEC-002,2024-08-08,Full Day,Available,v1.0.0
AVL-000796,TEC-002,2024-08-09,Full Day,Available,v1.0.0
AVL-000797,TEC-002,2024-08-10,Full Day,Available,v1.0.0
AVL-000798,TEC-002,2024-08-11,Full Day,Busy,v1.0.0
AVL-000799,TEC-002,2024-08-12,Full Day,Busy,v1.0.0
AVL-000800,TEC-002,2024-08-13,Full Day,Leave,v1.0.0
