failure_id,asset_id,failure_date,failure_type,downtime_hours,dataset_version
FLR-000385,AST-00436,2024-07-17,Software,98.23,v1.0.0
FLR-000386,AST-00250,2019-01-27,Mechanical,264.33,v1.0.0
FLR-000387,AST-00083,2021-03-22,Mechanical,40.73,v1.0.0
FLR-000388,AST-00252,2025-01-28,Mechanical,17.15,v1.0.0
FLR-000389,AST-00005,2025-07-05,Wear & Tear,319.79,v1.0.0
FLR-000390,AST-00267,2023-12-14,Electrical,240.54,v1.0.0
FLR-000391,AST-00239,2015-08-10,Electrical,217.18,v1.0.0
FLR-000392,AST-00044,2025-02-23,Wear & Tear,106.82,v1.0.0
FLR-000393,AST-00401,2023-03-24,Mechanical,11.85,v1.0.0
FLR-000394,AST-00033,2025-07-12,Software,21.8,v1.0.0
FLR-000395,AST-00218,2016-01-04,Electrical,248.51,v1.0.0
FLR-000396,AST-00001,2010-10-18,Software,168.29,v1.0.0
FLR-000397,AST-00408,2016-10-12,Software,213.49,v1.0.0
FLR-000398,AST-00484,2019-05-07,Mechanical,186.71,v1.0.0
FLR-000399,AST-00087,2025-10-07,Software,14.93,v1.0.0
FLR-000400,AST-00267,2017-01-01,Mechanical,210.18,v1.0.0
FLR-000401,AST-00041,2026-04-28,Mechanical,126.92,v1.0.0
FLR-000402,AST-00054,2009-10-24,Wear & Tear,86.0,v1.0.0
FLR-000403,AST-00241,2017-12-03,Wear & Tear,143.01,v1.0.0
FLR-000404,AST-00469,2022-01-13,Software,145.77,v1.0.0
FLR-000405,AST-00240,2025-05-19,Software,113.03,v1.0.0
FLR-000406,AST-00245,2021-03-07,Electrical,14.61,v1.0.0
FLR-000407,AST-00059,2024-03-28,Wear & Tear,177.04,v1.0.0
FLR-000408,AST-00278,2023-08-12,,85.38,v1.0.0
FLR-000409,AST-00113,2016-11-09,External,22.29,v1.0.0
FLR-000410,AST-00402,2025-06-08,Mechanical,193.86,v1.0.0
FLR-000411,AST-00472,2018-06-02,Software,281.59,v1.0.0
FLR-000412,AST-00054,2016-04-02,Wear & Tear,208.01,v1.0.0
FLR-000413,AST-00436,2025-07-19,Electrical,48.57,v1.0.0
FLR-000414,AST-00152,2014-11-14,Electrical,156.46,v1.0.0
FLR-000415,AST-00062,2021-10-16,Mechanical,198.82,v1.0.0
FLR-000416,AST-00229,2018-12-01,Mechanical,,v1.0.0
FLR-000417,AST-00479,2018-05-18,External,170.81,v1.0.0
FLR-000418,AST-00201,2024-06-16,Software,109.0,v1.0.0
FLR-000419,AST-00243,,Wear & Tear,93.17,v1.0.0
FLR-000420,AST-00328,2024-10-20,Electrical,88.77,v1.0.0
FLR-000421,AST-00215,2024-03-08,Mechanical,214.11,v1.0.0
FLR-000422,AST-00268,2012-09-13,Wear & Tear,321.2,v1.0.0
FLR-000423,AST-00302,2025-03-20,Software,84.0,v1.0.0
FLR-000424,AST-00278,2023-06-21,Electrical,129.04,v1.0.0
FLR-000425,AST-00224,2024-11-22,Wear & Tear,37.97,v1.0.0
FLR-000426,AST-00190,2026-02-04,Mechanical,37.04,v1.0.0
FLR-000427,AST-00200,2020-12-13,Electrical,139.27,v1.0.0
FLR-000428,AST-00317,2024-03-24,,,v1.0.0
FLR-000429,AST-00206,2022-07-23,Electrical,212.85,v1.0.0
FLR-000430,AST-00156,2025-11-03,Wear & Tear,35.33,v1.0.0
FLR-000431,AST-00471,2025-04-05,Electrical,157.66,v1.0.0
FLR-000432,AST-00004,2007-10-20,Mechanical,218.58,v1.0.0
FLR-000433,AST-00226,2017-12-15,External,242.43,v1.0.0
FLR-000434,AST-00407,2008-01-11,Mechanical,203.38,v1.0.0
FLR-000435,AST-00408,2017-03-26,Electrical,237.4,v1.0.0
FLR-000436,AST-00156,2025-06-26,Mechanical,45.94,v1.0.0
FLR-000437,AST-00316,2026-03-02,Mechanical,38.68,v1.0.0
FLR-000438,AST-00303,2026-02-12,Mechanical,,v1.0.0
FLR-000439,AST-00152,2016-02-05,Software,62.41,v1.0.0
FLR-000440,AST-00340,2021-01-20,Software,,v1.0.0
FLR-000441,AST-00339,2013-10-16,Mechanical,134.75,v1.0.0
FLR-000442,AST-00021,2026-05-10,Mechanical,121.78,v1.0.0
FLR-000443,AST-00323,2023-05-22,Mechanical,151.62,v1.0.0
FLR-000444,AST-00005,2014-05-08,Mechanical,21.15,v1.0.0
FLR-000445,AST-00364,2024-11-05,Mechanical,172.62,v1.0.0
FLR-000446,AST-00162,2024-07-19,Wear & Tear,148.79,v1.0.0
FLR-000447,AST-00379,2020-03-22,Electrical,105.31,v1.0.0
FLR-000448,AST-00183,2012-07-20,Mechanical,267.75,v1.0.0
FLR-000449,AST-00095,2015-05-26,Electrical,176.98,v1.0.0
FLR-000450,AST-00130,2018-11-16,Wear & Tear,174.93,v1.0.0
FLR-000451,AST-00322,2024-07-11,Electrical,66.9,v1.0.0
FLR-000452,AST-00010,2020-06-16,Electrical,19.31,v1.0.0
FLR-000453,AST-00460,2020-07-16,Software,271.42,v1.0.0
FLR-000454,AST-00121,2016-04-21,Wear & Tear,154.11,v1.0.0
FLR-000455,AST-00273,2022-05-06,Wear & Tear,112.69,v1.0.0
FLR-000456,AST-00441,2025-10-10,Wear & Tear,131.33,v1.0.0
FLR-000457,AST-00339,2020-01-29,Software,226.52,v1.0.0
FLR-000458,AST-00058,2008-12-07,Mechanical,54.77,v1.0.0
FLR-000459,AST-00280,2013-01-05,Mechanical,112.77,v1.0.0
FLR-000460,AST-00350,2024-11-08,Mechanical,27.53,v1.0.0
FLR-000461,AST-00060,2026-03-05,Software,16.8,v1.0.0
FLR-000462,AST-00004,2015-01-13,Electrical,302.47,v1.0.0
FLR-000463,AST-00194,2026-01-05,Electrical,52.99,v1.0.0
FLR-000464,AST-00213,2025-09-05,Electrical,79.1,v1.0.0
FLR-000465,AST-00085,2015-11-17,Electrical,164.78,v1.0.0
FLR-000466,AST-00256,,Electrical,187.43,v1.0.0
FLR-000467,AST-00264,2017-02-07,Wear & Tear,,v1.0.0
FLR-000468,AST-00500,2016-05-07,Mechanical,,v1.0.0
FLR-000469,AST-00062,2021-06-06,Mechanical,112.72,v1.0.0
FLR-000470,AST-00051,2023-10-28,Mechanical,128.16,v1.0.0
FLR-000471,AST-00144,2023-05-06,Electrical,43.93,v1.0.0
FLR-000472,AST-00465,2014-04-28,Mechanical,149.26,v1.0.0
FLR-000473,AST-00383,2026-02-08,Electrical,71.63,v1.0.0
FLR-000474,AST-00002,2025-02-14,Software,36.35,v1.0.0
FLR-000475,AST-00409,2023-04-06,Mechanical,312.21,v1.0.0
FLR-000476,AST-00368,2026-03-08,Software,31.2,v1.0.0
FLR-000477,AST-00090,2023-05-01,Mechanical,134.28,v1.0.0
FLR-000478,AST-00495,2023-07-30,Electrical,,v1.0.0
FLR-000479,AST-00070,2025-09-25,Software,16.47,v1.0.0
FLR-000480,AST-00065,2020-06-14,Software,272.98,v1.0.0
FLR-000481,AST-00352,2018-01-22,Mechanical,115.33,v1.0.0
FLR-000482,AST-00496,2018-11-12,,222.18,v1.0.0
FLR-000483,AST-00215,2023-05-04,Electrical,78.71,v1.0.0
FLR-000484,AST-00385,2022-05-29,Wear & Tear,186.89,v1.0.0
FLR-000485,AST-00407,2014-01-04,Electrical,61.74,v1.0.0
FLR-000486,AST-00005,2009-09-21,Wear & Tear,176.2,v1.0.0
FLR-000487,AST-00003,2023-05-28,Mechanical,119.94,v1.0.0
FLR-000488,AST-00446,2019-02-04,Mechanical,106.94,v1.0.0
FLR-000489,AST-00238,2019-06-09,Electrical,108.4,v1.0.0
FLR-000490,AST-00034,2025-05-02,Mechanical,215.83,v1.0.0
FLR-000491,AST-00223,2024-10-03,Software,61.25,v1.0.0
FLR-000492,AST-00066,2015-08-15,,65.04,v1.0.0
FLR-000493,AST-00184,2014-09-11,Software,304.5,v1.0.0
FLR-000494,AST-00250,2018-09-10,Electrical,46.24,v1.0.0
FLR-000495,AST-00096,2023-09-07,External,142.12,v1.0.0
FLR-000496,AST-00250,2026-02-12,Mechanical,108.41,v1.0.0
FLR-000497,AST-00328,,Mechanical,89.62,v1.0.0
FLR-000498,AST-00149,2025-06-19,Wear & Tear,93.27,v1.0.0
FLR-000499,AST-00068,2019-02-08,Electrical,21.32,v1.0.0
FLR-000500,AST-00025,2023-12-20,Electrical,16.01,v1.0.0
FLR-000501,AST-00392,2021-09-10,Software,267.27,v1.0.0
FLR-000502,AST-00489,2017-03-21,Electrical,217.62,v1.0.0
FLR-000503,AST-00129,2015-09-29,Mechanical,169.0,v1.0.0
FLR-000504,AST-00384,2021-05-30,Mechanical,205.27,v1.0.0
FLR-000505,AST-00342,2018-11-03,Electrical,194.78,v1.0.0
FLR-000506,AST-00148,2020-12-08,Mechanical,151.27,v1.0.0
FLR-000507,AST-00087,2025-05-19,Software,17.95,v1.0.0
FLR-000508,AST-00074,2018-11-20,Wear & Tear,194.3,v1.0.0
FLR-000509,AST-00136,,Software,118.77,v1.0.0
FLR-000510,AST-00003,2025-08-26,,115.41,v1.0.0
FLR-000511,AST-00323,2024-07-24,Mechanical,68.84,v1.0.0
FLR-000512,AST-00066,2024-11-13,Software,152.52,v1.0.0
FLR-000513,AST-00434,2022-06-30,Wear & Tear,178.96,v1.0.0
FLR-000514,AST-00415,2024-08-24,Mechanical,125.59,v1.0.0
FLR-000515,AST-00363,2022-04-23,Software,105.19,v1.0.0
FLR-000516,AST-00113,2025-06-10,Wear & Tear,,v1.0.0
FLR-000517,AST-00482,2014-03-19,Electrical,174.71,v1.0.0
FLR-000518,AST-00284,2021-02-04,Wear & Tear,101.11,v1.0.0
FLR-000519,AST-00313,2021-05-14,Electrical,260.32,v1.0.0
FLR-000520,AST-00382,2017-04-13,Electrical,83.15,v1.0.0
FLR-000521,AST-00346,2008-06-23,Wear & Tear,139.9,v1.0.0
FLR-000522,AST-00012,2020-09-06,Mechanical,131.53,v1.0.0
FLR-000523,AST-00497,2024-10-04,Software,123.26,v1.0.0
FLR-000524,AST-00038,2022-01-24,Software,155.25,v1.0.0
FLR-000525,AST-00154,2020-12-15,Software,111.59,v1.0.0
FLR-000526,AST-00296,2022-09-01,Wear & Tear,,v1.0.0
FLR-000527,AST-00299,2026-04-11,Mechanical,134.62,v1.0.0
FLR-000528,AST-00077,2025-04-04,Wear & Tear,10.86,v1.0.0
FLR-000529,AST-00202,2026-01-10,Wear & Tear,17.96,v1.0.0
FLR-000530,AST-00161,2014-08-08,Mechanical,195.83,v1.0.0
FLR-000531,AST-00319,2018-07-31,,57.2,v1.0.0
FLR-000532,AST-00314,2024-09-17,Wear & Tear,119.9,v1.0.0
FLR-000533,AST-00199,2015-11-22,Mechanical,19.04,v1.0.0
FLR-000534,AST-00123,2024-03-26,Software,64.11,v1.0.0
FLR-000535,AST-00357,2024-01-24,Wear & Tear,18.04,v1.0.0
FLR-000536,AST-00427,2020-02-10,Wear & Tear,123.84,v1.0.0
FLR-000537,AST-00264,2019-12-28,Electrical,96.72,v1.0.0
FLR-000538,AST-00465,2013-05-29,Electrical,105.28,v1.0.0
FLR-000539,AST-00014,2024-06-11,Mechanical,,v1.0.0
FLR-000540,AST-00147,2023-05-06,Software,58.8,v1.0.0
FLR-000541,AST-00369,2013-04-08,Mechanical,148.38,v1.0.0
FLR-000542,AST-00310,2019-09-15,Electrical,71.21,v1.0.0
FLR-000543,AST-00230,2026-05-26,Wear & Tear,79.89,v1.0.0
FLR-000544,AST-00288,2024-03-04,Electrical,32.58,v1.0.0
FLR-000545,AST-00371,2018-02-09,Electrical,342.51,v1.0.0
FLR-000546,AST-00353,2021-03-25,Wear & Tear,156.48,v1.0.0
FLR-000547,AST-00391,2025-03-23,Wear & Tear,138.31,v1.0.0
FLR-000548,AST-00259,,Mechanical,,v1.0.0
FLR-000549,AST-00462,2021-01-24,Wear & Tear,126.37,v1.0.0
FLR-000550,AST-00443,2026-01-11,Electrical,66.81,v1.0.0
FLR-000551,AST-00375,2020-10-19,Software,284.7,v1.0.0
FLR-000552,AST-00308,2023-02-05,Mechanical,35.3,v1.0.0
FLR-000553,AST-00463,2014-09-05,Mechanical,247.45,v1.0.0
FLR-000554,AST-00422,2019-12-28,Software,121.07,v1.0.0
FLR-000555,AST-00384,2014-06-15,Software,237.58,v1.0.0
FLR-000556,AST-00060,2024-08-23,Software,28.8,v1.0.0
FLR-000557,AST-00467,2023-10-18,Mechanical,125.63,v1.0.0
FLR-000558,AST-00296,2021-10-18,Wear & Tear,11.67,v1.0.0
FLR-000559,AST-00166,2025-10-10,Software,87.52,v1.0.0
FLR-000560,AST-00338,2021-01-22,Wear & Tear,124.87,v1.0.0
FLR-000561,AST-00452,2022-07-14,Mechanical,,v1.0.0
FLR-000562,AST-00102,2021-10-10,Electrical,163.25,v1.0.0
FLR-000563,AST-00069,2025-02-17,Mechanical,32.94,v1.0.0
FLR-000564,AST-00463,,Mechanical,73.43,v1.0.0
FLR-000565,AST-00064,2024-08-11,Wear & Tear,109.31,v1.0.0
FLR-000566,AST-00004,2022-10-10,Mechanical,246.78,v1.0.0
FLR-000567,AST-00473,2011-10-28,,172.87,v1.0.0
FLR-000568,AST-00018,2023-08-06,Electrical,68.84,v1.0.0
FLR-000569,AST-00207,2014-11-08,Wear & Tear,55.81,v1.0.0
FLR-000570,AST-00354,2026-02-04,Electrical,25.0,v1.0.0
FLR-000571,AST-00429,2020-02-10,Electrical,165.21,v1.0.0
FLR-000572,AST-00220,2019-03-20,Software,228.25,v1.0.0
FLR-000573,AST-00449,2024-11-07,Wear & Tear,58.14,v1.0.0
FLR-000574,AST-00363,2021-04-03,Electrical,100.27,v1.0.0
FLR-000575,AST-00300,2021-07-11,Mechanical,48.28,v1.0.0
FLR-000576,AST-00072,2025-07-13,Mechanical,2.71,v1.0.0
FLR-000577,AST-00462,2025-04-04,Software,186.11,v1.0.0
FLR-000578,AST-00077,2024-09-30,Wear & Tear,13.54,v1.0.0
FLR-000579,AST-00156,2024-12-30,Wear & Tear,41.17,v1.0.0
FLR-000580,AST-00164,2021-06-12,Electrical,47.63,v1.0.0
FLR-000581,AST-00396,2023-01-26,Electrical,213.44,v1.0.0
FLR-000582,AST-00481,2017-05-16,Software,87.65,v1.0.0
FLR-000583,AST-00218,2026-04-28,Mechanical,10.42,v1.0.0
FLR-000584,AST-00308,2024-05-17,Electrical,169.91,v1.0.0
FLR-000585,AST-00056,2022-12-29,Mechanical,49.85,v1.0.0
FLR-000586,AST-00370,2023-11-14,Software,136.84,v1.0.0
FLR-000587,AST-00075,2022-10-25,Mechanical,228.01,v1.0.0
FLR-000588,AST-00273,2021-07-09,Wear & Tear,67.24,v1.0.0
FLR-000589,AST-00460,2021-07-15,Software,229.21,v1.0.0
FLR-000590,AST-00133,2026-02-18,Wear & Tear,130.56,v1.0.0
FLR-000591,AST-00046,2023-06-14,Electrical,50.28,v1.0.0
FLR-000592,AST-00052,2014-08-20,Electrical,107.32,v1.0.0
FLR-000593,AST-00420,2017-09-14,Electrical,298.52,v1.0.0
FLR-000594,AST-00373,2021-11-13,Software,63.13,v1.0.0
FLR-000595,AST-00203,2014-02-08,,,v1.0.0
FLR-000596,AST-00445,2020-01-31,Wear & Tear,220.22,v1.0.0
FLR-000597,AST-00290,2016-06-16,Electrical,124.67,v1.0.0
FLR-000598,AST-00144,2023-10-02,Software,100.2,v1.0.0
FLR-000599,AST-00485,2021-06-27,Electrical,235.45,v1.0.0
FLR-000600,AST-00433,2025-10-19,Wear & Tear,85.26,v1.0.0
FLR-000601,AST-00431,2018-04-24,Software,238.21,v1.0.0
FLR-000602,AST-00258,2019-03-21,Wear & Tear,55.03,v1.0.0
FLR-000603,AST-00389,2025-09-22,Electrical,105.1,v1.0.0
FLR-000604,AST-00184,2020-11-16,,,v1.0.0
FLR-000605,AST-00283,2019-12-15,Mechanical,97.98,v1.0.0
FLR-000606,AST-00211,2011-05-26,Wear & Tear,299.33,v1.0.0
FLR-000607,AST-00061,2026-03-03,Wear & Tear,40.23,v1.0.0
FLR-000608,AST-00137,2021-06-24,Mechanical,,v1.0.0
FLR-000609,AST-00463,2024-08-02,Electrical,299.55,v1.0.0
FLR-000610,AST-00389,2014-11-06,Software,124.05,v1.0.0
FLR-000611,AST-00421,2018-11-03,Software,228.48,v1.0.0
FLR-000612,AST-00087,2023-06-14,Software,41.4,v1.0.0
FLR-000613,AST-00355,2024-11-30,Mechanical,18.25,v1.0.0
FLR-000614,AST-00224,2025-06-10,Wear & Tear,45.24,v1.0.0
FLR-000615,AST-00188,2025-03-08,Mechanical,149.11,v1.0.0
FLR-000616,AST-00096,2019-02-11,Wear & Tear,109.61,v1.0.0
FLR-000617,AST-00264,2016-10-14,Mechanical,149.22,v1.0.0
FLR-000618,AST-00069,2026-04-18,Mechanical,135.34,v1.0.0
FLR-000619,AST-00319,2018-03-14,Wear & Tear,96.14,v1.0.0
FLR-000620,AST-00458,2017-11-25,Mechanical,113.02,v1.0.0
FLR-000621,AST-00268,2017-02-02,Mechanical,170.65,v1.0.0
FLR-000622,AST-00066,2016-08-18,Mechanical,63.73,v1.0.0
FLR-000623,AST-00122,2019-05-14,Software,76.09,v1.0.0
FLR-000624,AST-00292,2025-08-31,Wear & Tear,122.11,v1.0.0
FLR-000625,AST-00136,2021-06-22,Software,20.41,v1.0.0
FLR-000626,AST-00350,2024-05-31,Electrical,24.9,v1.0.0
FLR-000627,AST-00230,2025-11-09,Wear & Tear,46.21,v1.0.0
FLR-000628,AST-00402,2021-01-01,Software,46.57,v1.0.0
FLR-000629,AST-00397,2010-12-02,Software,166.46,v1.0.0
FLR-000630,AST-00002,2024-02-05,Electrical,85.54,v1.0.0
FLR-000631,AST-00136,2015-07-22,Electrical,255.61,v1.0.0
FLR-000632,AST-00089,2023-12-17,External,121.2,v1.0.0
FLR-000633,AST-00051,2021-05-10,Mechanical,31.23,v1.0.0
FLR-000634,AST-00432,2024-05-23,Wear & Tear,31.8,v1.0.0
FLR-000635,AST-00370,2026-02-22,Software,30.81,v1.0.0
FLR-000636,AST-00297,2023-03-19,Mechanical,,v1.0.0
FLR-000637,AST-00123,2023-06-21,Software,151.84,v1.0.0
FLR-000638,AST-00237,2022-05-07,Mechanical,171.96,v1.0.0
FLR-000639,AST-00128,2025-06-13,Mechanical,132.22,v1.0.0
FLR-000640,AST-00330,2022-04-11,Electrical,54.09,v1.0.0
FLR-000641,AST-00240,2023-07-09,Wear & Tear,63.26,v1.0.0
FLR-000642,AST-00123,2025-05-28,Software,167.19,v1.0.0
FLR-000643,AST-00295,2020-12-23,Mechanical,49.53,v1.0.0
FLR-000644,AST-00001,,Mechanical,225.68,v1.0.0
FLR-000645,AST-00232,2024-11-11,Mechanical,57.44,v1.0.0
FLR-000646,AST-00283,2025-05-25,Mechanical,268.33,v1.0.0
FLR-000647,AST-00223,2025-10-01,Wear & Tear,,v1.0.0
FLR-000648,AST-00008,2022-11-29,Wear & Tear,58.12,v1.0.0
FLR-000649,AST-00223,2021-02-28,Electrical,150.69,v1.0.0
FLR-000650,AST-00274,2014-06-05,External,124.02,v1.0.0
FLR-000651,AST-00164,2024-04-29,Software,133.35,v1.0.0
FLR-000652,AST-00244,2025-05-17,Mechanical,175.93,v1.0.0
FLR-000653,AST-00316,2020-12-30,Mechanical,9.98,v1.0.0
FLR-000654,AST-00491,2020-01-15,Mechanical,150.16,v1.0.0
FLR-000655,AST-00448,2024-12-15,External,77.59,v1.0.0
FLR-000656,AST-00260,2023-11-02,Software,123.02,v1.0.0
FLR-000657,AST-00295,2019-07-10,Mechanical,173.39,v1.0.0
FLR-000658,AST-00331,2023-12-01,Electrical,101.12,v1.0.0
FLR-000659,AST-00447,2025-09-22,Mechanical,,v1.0.0
FLR-000660,AST-00219,2020-08-21,Electrical,249.91,v1.0.0
FLR-000661,AST-00285,2024-09-16,Mechanical,162.59,v1.0.0
FLR-000662,AST-00043,2022-03-11,Electrical,112.22,v1.0.0
FLR-000663,AST-00241,2022-09-05,Electrical,106.18,v1.0.0
FLR-000664,AST-00180,2024-02-15,Wear & Tear,58.17,v1.0.0
FLR-000665,AST-00007,2026-01-25,External,36.25,v1.0.0
FLR-000666,AST-00254,2019-09-21,Wear & Tear,156.2,v1.0.0
FLR-000667,AST-00353,2023-01-16,Wear & Tear,196.9,v1.0.0
FLR-000668,AST-00060,2025-04-24,Mechanical,47.33,v1.0.0
FLR-000669,AST-00004,2008-04-11,Mechanical,318.22,v1.0.0
FLR-000670,AST-00078,2025-04-15,Mechanical,69.35,v1.0.0
FLR-000671,AST-00083,2024-11-23,Mechanical,143.08,v1.0.0
FLR-000672,AST-00285,2025-05-21,Software,117.46,v1.0.0
FLR-000673,AST-00044,2024-10-02,Wear & Tear,126.06,v1.0.0
FLR-000674,AST-00388,2024-07-17,Software,144.45,v1.0.0
FLR-000675,AST-00179,2022-03-21,Software,188.69,v1.0.0
FLR-000676,AST-00260,2021-02-20,Mechanical,121.99,v1.0.0
FLR-000677,AST-00155,2021-04-20,Electrical,,v1.0.0
FLR-000678,AST-00336,2022-07-09,Electrical,26.08,v1.0.0
FLR-000679,AST-00203,2018-06-25,Electrical,,v1.0.0
FLR-000680,AST-00174,2025-08-24,Software,162.62,v1.0.0
FLR-000681,AST-00104,2026-05-12,Software,59.5,v1.0.0
FLR-000682,AST-00045,2023-12-09,Software,88.94,v1.0.0
FLR-000683,AST-00485,2020-11-07,Wear & Tear,315.52,v1.0.0
FLR-000684,AST-00466,2022-01-17,Wear & Tear,69.67,v1.0.0
FLR-000685,AST-00145,2021-10-09,,87.89,v1.0.0
FLR-000686,AST-00442,2020-02-25,Software,18.91,v1.0.0
FLR-000687,AST-00212,2024-07-30,Mechanical,214.93,v1.0.0
FLR-000688,AST-00020,2025-12-20,Wear & Tear,145.26,v1.0.0
FLR-000689,AST-00141,2022-08-07,Wear & Tear,133.35,v1.0.0
FLR-000690,AST-00350,2019-05-29,Mechanical,148.3,v1.0.0
FLR-000691,AST-00390,2020-11-25,Software,106.83,v1.0.0
FLR-000692,AST-00399,2026-01-14,Mechanical,69.14,v1.0.0
FLR-000693,AST-00106,2022-02-19,Wear & Tear,4.78,v1.0.0
FLR-000694,AST-00401,2024-04-25,Wear & Tear,136.73,v1.0.0
FLR-000695,AST-00066,2015-11-14,Software,191.91,v1.0.0
FLR-000696,AST-00200,2026-04-20,,33.25,v1.0.0
FLR-000697,AST-00433,2026-01-08,Wear & Tear,144.31,v1.0.0
FLR-000698,AST-00162,2023-11-18,Wear & Tear,61.35,v1.0.0
FLR-000699,AST-00064,2023-04-23,Mechanical,68.1,v1.0.0
FLR-000700,AST-00121,2023-12-01,Mechanical,229.02,v1.0.0
FLR-000701,AST-00168,2019-06-29,Electrical,176.04,v1.0.0
FLR-000702,AST-00328,2023-02-05,Mechanical,69.74,v1.0.0
FLR-000703,AST-00498,2020-01-11,Wear & Tear,161.72,v1.0.0
FLR-000704,AST-00489,2012-12-12,Mechanical,143.67,v1.0.0
FLR-000705,AST-00440,2023-03-05,Wear & Tear,135.85,v1.0.0
FLR-000706,AST-00037,2021-10-08,Mechanical,56.23,v1.0.0
FLR-000707,AST-00460,2015-06-27,Electrical,39.28,v1.0.0
FLR-000708,AST-00474,2026-03-13,External,54.92,v1.0.0
FLR-000709,AST-00444,2019-12-08,Software,20.03,v1.0.0
FLR-000710,AST-00148,2017-11-08,Mechanical,222.83,v1.0.0
FLR-000711,AST-00484,2019-05-12,Electrical,119.47,v1.0.0
FLR-000712,AST-00053,2025-05-07,Mechanical,68.7,v1.0.0
FLR-000713,AST-00178,2022-12-29,External,10.81,v1.0.0
FLR-000714,AST-00417,2023-12-16,Electrical,112.95,v1.0.0
FLR-000715,AST-00243,2025-08-18,Electrical,27.58,v1.0.0
FLR-000716,AST-00052,2011-07-20,Wear & Tear,320.8,v1.0.0
FLR-000717,AST-00243,2025-05-22,Electrical,120.39,v1.0.0
FLR-000718,AST-00077,2026-05-11,Electrical,68.95,v1.0.0
FLR-000719,AST-00043,2024-09-02,Software,103.68,v1.0.0
FLR-000720,AST-00063,2024-11-23,Mechanical,50.45,v1.0.0
FLR-000721,AST-00018,2023-08-21,Software,122.56,v1.0.0
FLR-000722,AST-00091,2023-03-05,Electrical,189.45,v1.0.0
FLR-000723,AST-00188,2023-07-01,Mechanical,25.09,v1.0.0
FLR-000724,AST-00051,2024-09-11,Wear & Tear,183.43,v1.0.0
FLR-000725,AST-00152,2023-06-14,Software,182.49,v1.0.0
FLR-000726,AST-00005,2015-08-15,Mechanical,209.38,v1.0.0
FLR-000727,AST-00324,2022-10-15,Electrical,106.81,v1.0.0
FLR-000728,AST-00421,2026-05-27,Software,60.33,v1.0.0
FLR-000729,AST-00476,2014-12-03,Mechanical,229.51,v1.0.0
FLR-000730,AST-00128,,Mechanical,60.19,v1.0.0
FLR-000731,AST-00489,2022-05-14,Electrical,136.35,v1.0.0
FLR-000732,AST-00250,2021-10-11,Electrical,32.0,v1.0.0
FLR-000733,AST-00350,2016-10-08,Electrical,229.79,v1.0.0
FLR-000734,AST-00407,2014-01-03,Mechanical,,v1.0.0
FLR-000735,AST-00425,2023-02-01,Electrical,8.44,v1.0.0
FLR-000736,AST-00033,2012-08-09,Mechanical,123.31,v1.0.0
FLR-000737,AST-00027,2024-12-18,Electrical,73.82,v1.0.0
FLR-000738,AST-00358,2023-04-14,Wear & Tear,218.05,v1.0.0
FLR-000739,AST-00057,2023-07-27,Software,25.81,v1.0.0
FLR-000740,AST-00063,2024-10-06,Wear & Tear,73.4,v1.0.0
FLR-000741,AST-00477,2024-09-25,Wear & Tear,158.76,v1.0.0
FLR-000742,AST-00295,2022-08-27,Software,6.97,v1.0.0
FLR-000743,AST-00390,2011-07-11,Software,65.6,v1.0.0
FLR-000744,AST-00068,2021-04-17,Software,235.37,v1.0.0
FLR-000745,AST-00078,2019-03-01,Wear & Tear,149.77,v1.0.0
FLR-000746,AST-00349,2014-05-05,Software,277.76,v1.0.0
FLR-000747,AST-00344,2020-09-24,Wear & Tear,120.46,v1.0.0
FLR-000748,AST-00226,2016-04-05,Mechanical,174.84,v1.0.0
FLR-000749,AST-00386,2022-03-13,Wear & Tear,95.82,v1.0.0
FLR-000750,AST-00483,2026-03-16,Software,122.34,v1.0.0
FLR-000751,AST-00482,2024-06-25,Software,210.59,v1.0.0
FLR-000752,AST-00494,2023-01-11,Wear & Tear,65.0,v1.0.0
FLR-000753,AST-00305,2021-11-03,,95.98,v1.0.0
FLR-000754,AST-00135,2022-01-17,Mechanical,332.81,v1.0.0
FLR-000755,AST-00077,2024-10-04,Mechanical,132.07,v1.0.0
FLR-000756,AST-00205,2020-08-23,Software,141.1,v1.0.0
FLR-000757,AST-00067,2018-12-31,Wear & Tear,113.05,v1.0.0
FLR-000758,AST-00216,2025-11-07,Software,32.95,v1.0.0
FLR-000759,AST-00286,2024-06-06,Electrical,74.64,v1.0.0
FLR-000760,AST-00340,2026-03-25,Electrical,72.58,v1.0.0
FLR-000761,AST-00200,2020-08-07,Software,3.72,v1.0.0
FLR-000762,AST-00021,2025-09-13,Mechanical,35.91,v1.0.0
FLR-000763,AST-00305,2019-11-03,Mechanical,28.86,v1.0.0
FLR-000764,AST-00088,2021-07-31,,143.6,v1.0.0
FLR-000765,AST-00327,2013-03-24,Wear & Tear,274.95,v1.0.0
FLR-000766,AST-00041,2025-07-21,Mechanical,12.16,v1.0.0
FLR-000767,AST-00392,2008-02-17,Electrical,201.32,v1.0.0
FLR-000768,AST-00235,2017-03-20,Mechanical,16.11,v1.0.0
FLR-000769,AST-00377,2021-03-29,Mechanical,180.39,v1.0.0
FLR-000770,AST-00318,2021-08-01,Software,157.65,v1.0.0
FLR-000771,AST-00098,2021-12-29,Software,163.45,v1.0.0
