history_id,technician_id,request_id,category,success_rate,resolution_hours,dataset_version
THX-000362,TEC-018,REQ-020390,Lift,0.896,7.46,v1.0.0
THX-000363,TEC-002,REQ-005722,,0.779,5.12,v1.0.0
THX-000364,TEC-009,REQ-007313,Water Supply,0.916,13.19,v1.0.0
THX-000365,TEC-056,REQ-020372,Electrical,0.603,64.62,v1.0.0
THX-000366,TEC-012,REQ-001065,Noise,0.872,38.3,v1.0.0
THX-000367,TEC-013,REQ-008495,Lift,0.715,1.41,v1.0.0
THX-000368,TEC-006,REQ-014917,Security,,40.15,v1.0.0
THX-000369,TEC-019,REQ-003015,Plumbing,1.0,34.57,v1.0.0
THX-000370,TEC-027,REQ-004944,Noise,1.0,39.85,v1.0.0
THX-000371,TEC-041,REQ-006287,Water Leakage,1.0,3.95,v1.0.0
THX-000372,TEC-003,REQ-003406,HVAC,1.0,10.84,v1.0.0
THX-000373,TEC-012,REQ-006702,Lift,1.0,2.05,v1.0.0
THX-000374,TEC-026,REQ-009963,,1.0,8.41,v1.0.0
THX-000375,TEC-009,REQ-006887,Water Leakage,0.816,6.24,v1.0.0
THX-000376,TEC-035,REQ-016836,Plumbing,0.943,5.73,v1.0.0
THX-000377,TEC-027,REQ-004835,Parking,1.0,46.63,v1.0.0
THX-000378,TEC-048,REQ-013291,Fire Safety,0.522,25.35,v1.0.0
THX-000379,TEC-066,REQ-007131,HVAC,1.0,4.54,v1.0.0
THX-000380,TEC-041,REQ-004174,Water Supply,1.0,10.58,v1.0.0
THX-000381,TEC-071,REQ-015199,Lift,0.855,7.12,v1.0.0
THX-000382,TEC-018,REQ-002590,HVAC,0.803,10.69,v1.0.0
THX-000383,TEC-012,REQ-020293,Water Supply,0.863,24.51,v1.0.0
THX-000384,TEC-009,REQ-019090,,0.644,4.97,v1.0.0
THX-000385,TEC-072,REQ-012272,Lift,0.761,4.23,v1.0.0
THX-000386,TEC-011,REQ-014080,Electrical,0.673,9.4,v1.0.0
THX-000387,TEC-037,REQ-000524,Water Leakage,0.587,18.7,v1.0.0
THX-000388,TEC-003,REQ-011003,Parking,1.0,59.28,v1.0.0
THX-000389,TEC-020,REQ-004036,Electrical,0.918,52.97,v1.0.0
THX-000390,TEC-010,REQ-021447,Parking,0.973,53.39,v1.0.0
THX-000391,TEC-027,REQ-007155,Fire Safety,0.998,4.11,v1.0.0
THX-000392,TEC-004,REQ-014177,Electrical,0.797,17.83,v1.0.0
THX-000393,TEC-027,REQ-000518,Noise,0.947,100.8,v1.0.0
THX-000394,TEC-029,REQ-009388,Water Supply,0.825,14.37,v1.0.0
THX-000395,TEC-018,REQ-009452,Lift,0.92,8.49,v1.0.0
THX-000396,TEC-019,REQ-000927,Parking,0.963,21.68,v1.0.0
THX-000397,TEC-016,REQ-014566,Noise,0.815,33.66,v1.0.0
THX-000398,TEC-012,REQ-007465,Lift,0.899,7.24,v1.0.0
THX-000399,TEC-053,REQ-003668,Fire Safety,0.971,4.76,v1.0.0
THX-000400,TEC-036,REQ-018137,Water Supply,0.798,100.84,v1.0.0
THX-000401,TEC-009,REQ-020005,HVAC,0.828,8.86,v1.0.0
THX-000402,TEC-006,REQ-006316,Electrical,0.725,85.35,v1.0.0
THX-000403,TEC-028,REQ-006354,Fire Safety,0.977,11.83,v1.0.0
THX-000404,TEC-005,REQ-002664,Parking,0.796,51.45,v1.0.0
THX-000405,TEC-070,REQ-009136,,0.565,5.11,v1.0.0
THX-000406,TEC-025,REQ-015054,Water Supply,0.936,40.72,v1.0.0
THX-000407,TEC-007,REQ-004255,Electrical,0.828,30.71,v1.0.0
THX-000408,TEC-012,REQ-007025,Electrical,1.0,27.5,v1.0.0
THX-000409,TEC-044,REQ-013122,Water Leakage,0.562,5.11,v1.0.0
THX-000410,TEC-028,REQ-018170,Electrical,1.0,66.49,v1.0.0
THX-000411,TEC-003,REQ-003606,HVAC,1.0,6.43,v1.0.0
THX-000412,TEC-028,REQ-016961,Water Leakage,,8.9,v1.0.0
THX-000413,TEC-014,REQ-015178,Parking,0.847,47.48,v1.0.0
THX-000414,TEC-001,REQ-017985,Security,0.626,28.7,v1.0.0
THX-000415,TEC-009,REQ-010979,Water Supply,0.785,2.19,v1.0.0
THX-000416,TEC-028,REQ-017726,Parking,1.0,34.87,v1.0.0
THX-000417,TEC-019,REQ-000927,Parking,0.843,21.68,v1.0.0
THX-000418,TEC-059,REQ-000888,Fire Safety,0.803,12.01,v1.0.0
THX-000419,TEC-051,REQ-008922,Electrical,0.871,6.88,v1.0.0
THX-000420,TEC-011,REQ-018121,Lift,0.59,7.68,v1.0.0
THX-000421,TEC-022,REQ-017382,Electrical,0.999,34.77,v1.0.0
THX-000422,TEC-001,REQ-020899,HVAC,0.662,90.09,v1.0.0
THX-000423,TEC-053,REQ-009202,Electrical,0.912,,v1.0.0
THX-000424,TEC-013,REQ-005166,HVAC,0.51,28.99,v1.0.0
THX-000425,TEC-052,REQ-005414,Fire Safety,0.733,6.75,v1.0.0
THX-000426,TEC-021,REQ-003112,Noise,0.827,97.2,v1.0.0
THX-000427,TEC-028,REQ-021311,Parking,1.0,49.21,v1.0.0
THX-000428,TEC-016,REQ-006825,Parking,0.765,83.25,v1.0.0
THX-000429,TEC-043,REQ-010392,Water Supply,0.765,37.8,v1.0.0
THX-000430,TEC-019,REQ-005564,Noise,,40.91,v1.0.0
THX-000431,TEC-007,REQ-013917,Noise,0.765,6.65,v1.0.0
THX-000432,TEC-015,REQ-009531,HVAC,0.986,107.48,v1.0.0
THX-000433,TEC-019,REQ-001444,Lift,0.998,12.59,v1.0.0
THX-000434,TEC-051,REQ-001319,Electrical,1.0,23.0,v1.0.0
THX-000435,TEC-001,REQ-013972,Electrical,0.653,120.45,v1.0.0
THX-000436,TEC-011,REQ-005876,Water Supply,0.738,13.67,v1.0.0
THX-000437,TEC-019,REQ-011681,Lift,1.0,4.85,v1.0.0
THX-000438,TEC-015,REQ-006638,Parking,0.955,10.51,v1.0.0
THX-000439,TEC-057,REQ-011152,Fire Safety,0.982,1.47,v1.0.0
THX-000440,TEC-010,REQ-005372,Parking,1.0,38.92,v1.0.0
THX-000441,TEC-017,REQ-008459,Parking,0.972,55.53,v1.0.0
THX-000442,TEC-044,REQ-006031,Water Supply,0.559,59.09,v1.0.0
THX-000443,TEC-021,REQ-008370,Noise,0.977,46.46,v1.0.0
THX-000444,TEC-021,REQ-019168,Security,0.855,12.4,v1.0.0
THX-000445,TEC-024,REQ-003156,Water Leakage,1.0,3.9,v1.0.0
THX-000446,TEC-025,REQ-008768,Security,0.915,11.14,v1.0.0
THX-000447,TEC-020,REQ-014399,Security,0.946,10.2,v1.0.0
THX-000448,TEC-028,REQ-014372,,0.981,36.48,v1.0.0
THX-000449,TEC-009,REQ-001899,HVAC,0.831,17.54,v1.0.0
THX-000450,TEC-023,REQ-017435,Plumbing,1.0,29.67,v1.0.0
THX-000451,TEC-021,REQ-007861,Lift,0.841,7.34,v1.0.0
THX-000452,TEC-026,REQ-017238,Water Supply,0.895,10.66,v1.0.0
THX-000453,TEC-063,REQ-011975,HVAC,,9.29,v1.0.0
THX-000454,TEC-046,REQ-010857,Water Leakage,1.0,2.18,v1.0.0
THX-000455,TEC-012,REQ-009322,HVAC,0.865,,v1.0.0
THX-000456,TEC-013,REQ-005342,Water Supply,0.681,45.73,v1.0.0
THX-000457,TEC-011,REQ-001639,Parking,0.667,,v1.0.0
THX-000458,TEC-013,REQ-003881,HVAC,0.722,150.94,v1.0.0
THX-000459,TEC-016,REQ-002255,Lift,0.538,,v1.0.0
THX-000460,TEC-015,REQ-008199,Plumbing,0.947,10.1,v1.0.0
THX-000461,TEC-005,REQ-006597,Parking,0.615,47.39,v1.0.0
THX-000462,TEC-059,REQ-019304,Fire Safety,0.764,5.46,v1.0.0
THX-000463,TEC-026,REQ-014645,Electrical,0.99,29.64,v1.0.0
THX-000464,TEC-045,REQ-005898,Water Leakage,0.976,8.16,v1.0.0
THX-000465,TEC-002,REQ-011784,Security,0.73,2.26,v1.0.0
THX-000466,TEC-006,REQ-004579,Noise,0.597,112.34,v1.0.0
THX-000467,TEC-035,REQ-016396,Water Leakage,0.946,14.83,v1.0.0
THX-000468,TEC-036,REQ-011971,,0.509,3.78,v1.0.0
THX-000469,TEC-019,REQ-012663,Fire Safety,1.0,15.31,v1.0.0
THX-000470,TEC-038,REQ-008130,Water Leakage,1.0,,v1.0.0
THX-000471,TEC-062,REQ-012709,HVAC,0.841,10.69,v1.0.0
THX-000472,TEC-004,REQ-018333,Parking,0.875,109.61,v1.0.0
THX-000473,TEC-026,REQ-000641,Parking,0.994,30.2,v1.0.0
THX-000474,TEC-018,REQ-001499,Noise,1.0,40.18,v1.0.0
THX-000475,TEC-025,REQ-001885,Lift,0.943,2.73,v1.0.0
THX-000476,TEC-009,REQ-001035,HVAC,0.785,8.79,v1.0.0
THX-000477,TEC-051,REQ-021587,Electrical,0.97,,v1.0.0
THX-000478,TEC-023,REQ-006258,Parking,0.947,106.83,v1.0.0
THX-000479,TEC-023,REQ-016768,Fire Safety,0.93,7.06,v1.0.0
THX-000480,TEC-008,REQ-020579,Fire Safety,0.719,5.03,v1.0.0
THX-000481,TEC-002,REQ-002619,Plumbing,0.744,13.37,v1.0.0
THX-000482,TEC-004,REQ-004477,Lift,0.857,3.05,v1.0.0
THX-000483,TEC-002,REQ-016207,Water Leakage,0.754,11.76,v1.0.0
THX-000484,TEC-003,REQ-002298,HVAC,0.929,8.03,v1.0.0
THX-000485,TEC-006,REQ-006108,Lift,0.682,29.84,v1.0.0
THX-000486,TEC-006,REQ-013755,Lift,0.669,8.95,v1.0.0
THX-000487,TEC-018,REQ-017282,Fire Safety,0.857,2.74,v1.0.0
THX-000488,TEC-037,REQ-014627,Water Supply,0.558,3.81,v1.0.0
THX-000489,TEC-003,REQ-019654,,,42.2,v1.0.0
THX-000490,TEC-017,REQ-007718,,1.0,81.69,v1.0.0
THX-000491,TEC-001,REQ-007026,Noise,0.474,129.79,v1.0.0
THX-000492,TEC-076,REQ-011984,Fire Safety,0.905,0.75,v1.0.0
THX-000493,TEC-002,REQ-014789,Parking,0.771,47.91,v1.0.0
THX-000494,TEC-051,REQ-010031,Fire Safety,0.958,2.68,v1.0.0
THX-000495,TEC-020,REQ-004121,HVAC,0.845,6.54,v1.0.0
THX-000496,TEC-018,REQ-010823,Security,0.754,7.16,v1.0.0
THX-000497,TEC-054,REQ-008840,Electrical,0.977,36.32,v1.0.0
THX-000498,TEC-027,REQ-016644,Parking,1.0,39.1,v1.0.0
THX-000499,TEC-037,REQ-001680,Plumbing,0.59,6.05,v1.0.0
THX-000500,TEC-027,REQ-013723,Water Leakage,0.999,5.65,v1.0.0
THX-000501,TEC-074,REQ-013778,Security,0.777,5.03,v1.0.0
THX-000502,TEC-018,REQ-000848,Water Supply,0.777,11.5,v1.0.0
THX-000503,TEC-079,REQ-011665,Security,0.886,4.08,v1.0.0
THX-000504,TEC-024,REQ-017051,Electrical,0.844,32.72,v1.0.0
THX-000505,TEC-019,REQ-004596,Lift,1.0,11.0,v1.0.0
THX-000506,TEC-011,REQ-009305,,0.87,6.43,v1.0.0
THX-000507,TEC-018,REQ-000686,Security,0.776,9.87,v1.0.0
THX-000508,TEC-062,REQ-006177,HVAC,,101.5,v1.0.0
THX-000509,TEC-001,REQ-006012,HVAC,0.609,25.12,v1.0.0
THX-000510,TEC-015,REQ-007535,HVAC,1.0,29.4,v1.0.0
THX-000511,TEC-011,REQ-018518,Plumbing,,9.13,v1.0.0
THX-000512,TEC-004,REQ-009078,Fire Safety,0.85,3.73,v1.0.0
THX-000513,TEC-013,REQ-006621,Water Supply,0.776,22.67,v1.0.0
THX-000514,TEC-073,REQ-016510,Fire Safety,0.438,4.04,v1.0.0
THX-000515,TEC-032,REQ-003455,Plumbing,0.488,22.87,v1.0.0
THX-000516,TEC-008,REQ-021582,HVAC,0.756,27.4,v1.0.0
THX-000517,TEC-024,REQ-001949,Noise,,,v1.0.0
THX-000518,TEC-079,REQ-015846,Security,0.975,14.69,v1.0.0
THX-000519,TEC-050,REQ-007117,Electrical,1.0,29.47,v1.0.0
THX-000520,TEC-016,REQ-020718,Parking,0.588,48.76,v1.0.0
THX-000521,TEC-016,REQ-005976,Noise,0.771,,v1.0.0
THX-000522,TEC-002,REQ-012648,Noise,0.704,51.04,v1.0.0
THX-000523,TEC-019,REQ-000011,Parking,1.0,81.65,v1.0.0
THX-000524,TEC-028,REQ-006377,Electrical,,1.15,v1.0.0
THX-000525,TEC-022,REQ-001263,HVAC,0.839,29.31,v1.0.0
THX-000526,TEC-002,REQ-002730,Plumbing,0.793,101.35,v1.0.0
THX-000527,TEC-025,REQ-010503,Lift,1.0,5.74,v1.0.0
THX-000528,TEC-020,REQ-016923,,0.866,49.82,v1.0.0
THX-000529,TEC-011,REQ-018121,Lift,0.575,7.68,v1.0.0
THX-000530,TEC-003,REQ-005147,Noise,1.0,39.73,v1.0.0
THX-000531,TEC-030,REQ-008664,Water Leakage,0.907,10.92,v1.0.0
THX-000532,TEC-018,REQ-008622,HVAC,0.889,13.72,v1.0.0
THX-000533,TEC-046,REQ-017196,Water Supply,0.896,11.46,v1.0.0
THX-000534,TEC-051,REQ-012903,Fire Safety,1.0,2.7,v1.0.0
THX-000535,TEC-049,REQ-009020,Electrical,0.665,80.0,v1.0.0
THX-000536,TEC-005,REQ-010873,Lift,0.647,14.61,v1.0.0
THX-000537,TEC-027,REQ-000480,Parking,1.0,101.2,v1.0.0
THX-000538,TEC-026,REQ-000505,Security,0.989,13.59,v1.0.0
THX-000539,TEC-017,REQ-010191,Plumbing,1.0,31.33,v1.0.0
THX-000540,TEC-021,REQ-018904,Security,0.986,23.45,v1.0.0
THX-000541,TEC-013,REQ-015946,Plumbing,0.595,22.64,v1.0.0
THX-000542,TEC-022,REQ-012324,Fire Safety,0.893,4.55,v1.0.0
THX-000543,TEC-007,REQ-007466,Electrical,0.912,85.72,v1.0.0
THX-000544,TEC-010,REQ-018844,Lift,1.0,4.91,v1.0.0
THX-000545,TEC-034,REQ-004489,Water Supply,0.828,9.95,v1.0.0
THX-000546,TEC-006,REQ-013645,Water Leakage,0.567,6.39,v1.0.0
THX-000547,TEC-008,REQ-005981,Fire Safety,0.757,2.73,v1.0.0
THX-000548,TEC-016,REQ-016805,Security,0.839,13.17,v1.0.0
THX-000549,TEC-022,REQ-019253,Parking,0.807,34.54,v1.0.0
THX-000550,TEC-015,REQ-007476,HVAC,0.817,3.27,v1.0.0
THX-000551,TEC-017,REQ-002550,Fire Safety,1.0,4.0,v1.0.0
THX-000552,TEC-022,REQ-015432,Noise,1.0,33.87,v1.0.0
THX-000553,TEC-019,REQ-021309,Parking,0.958,34.73,v1.0.0
THX-000554,TEC-022,REQ-005636,Fire Safety,0.735,14.11,v1.0.0
THX-000555,TEC-015,REQ-006191,HVAC,0.985,41.44,v1.0.0
THX-000556,TEC-054,REQ-015962,Fire Safety,0.847,0.98,v1.0.0
THX-000557,TEC-032,REQ-012505,Water Leakage,0.575,9.44,v1.0.0
THX-000558,TEC-045,REQ-004231,Water Supply,0.901,15.08,v1.0.0
THX-000559,TEC-008,REQ-018023,Water Leakage,0.836,4.1,v1.0.0
THX-000560,TEC-015,REQ-008988,Lift,1.0,9.39,v1.0.0
THX-000561,TEC-061,REQ-018093,HVAC,0.49,23.48,v1.0.0
THX-000562,TEC-008,REQ-020712,,0.846,13.73,v1.0.0
THX-000563,TEC-046,REQ-012920,Water Supply,1.0,14.45,v1.0.0
THX-000564,TEC-006,REQ-021375,Electrical,0.624,24.11,v1.0.0
THX-000565,TEC-028,REQ-005417,HVAC,0.943,28.24,v1.0.0
THX-000566,TEC-020,REQ-012694,Parking,0.819,120.01,v1.0.0
THX-000567,TEC-039,REQ-010516,Plumbing,1.0,2.69,v1.0.0
THX-000568,TEC-024,REQ-010714,Parking,0.792,95.06,v1.0.0
THX-000569,TEC-059,REQ-006046,Electrical,0.843,4.75,v1.0.0
THX-000570,TEC-059,REQ-012534,Electrical,0.799,44.12,v1.0.0
THX-000571,TEC-006,REQ-019026,Plumbing,0.758,24.46,v1.0.0
THX-000572,TEC-020,REQ-014340,Parking,0.816,36.71,v1.0.0
THX-000573,TEC-058,REQ-001550,Electrical,1.0,15.02,v1.0.0
THX-000574,TEC-024,REQ-008694,Noise,0.842,41.1,v1.0.0
THX-000575,TEC-076,REQ-015215,Security,,1.92,v1.0.0
THX-000576,TEC-010,REQ-005798,Water Supply,1.0,28.79,v1.0.0
THX-000577,TEC-063,REQ-019680,HVAC,0.8,17.61,v1.0.0
THX-000578,TEC-028,REQ-016313,Electrical,0.984,15.08,v1.0.0
THX-000579,TEC-002,REQ-008555,Water Supply,0.847,17.32,v1.0.0
THX-000580,TEC-036,REQ-008640,Plumbing,0.564,13.05,v1.0.0
THX-000581,TEC-067,REQ-011897,HVAC,,3.63,v1.0.0
THX-000582,TEC-021,REQ-009983,Fire Safety,0.869,4.79,v1.0.0
THX-000583,TEC-010,REQ-008629,Noise,0.978,96.82,v1.0.0
THX-000584,TEC-010,REQ-012738,Security,1.0,8.33,v1.0.0
THX-000585,TEC-014,REQ-011936,Parking,0.863,95.29,v1.0.0
THX-000586,TEC-052,REQ-005753,Fire Safety,0.834,8.87,v1.0.0
THX-000587,TEC-030,REQ-006042,Water Leakage,0.861,12.58,v1.0.0
THX-000588,TEC-022,REQ-012876,,0.929,35.66,v1.0.0
THX-000589,TEC-025,REQ-006088,Water Supply,0.908,40.93,v1.0.0
THX-000590,TEC-013,REQ-008753,Fire Safety,0.425,2.18,v1.0.0
THX-000591,TEC-031,REQ-020583,Plumbing,0.733,17.96,v1.0.0
THX-000592,TEC-001,REQ-005154,Electrical,0.612,5.13,v1.0.0
THX-000593,TEC-013,REQ-009890,Lift,0.573,15.9,v1.0.0
THX-000594,TEC-027,REQ-017973,HVAC,0.865,3.49,v1.0.0
THX-000595,TEC-023,REQ-006928,Lift,1.0,12.93,v1.0.0
THX-000596,TEC-048,REQ-005324,Fire Safety,0.618,21.4,v1.0.0
THX-000597,TEC-053,REQ-007809,Electrical,1.0,25.11,v1.0.0
THX-000598,TEC-015,REQ-004720,Water Supply,1.0,15.49,v1.0.0
THX-000599,TEC-001,REQ-015017,Fire Safety,0.621,3.29,v1.0.0
THX-000600,TEC-075,REQ-015290,Security,0.757,28.94,v1.0.0
THX-000601,TEC-013,REQ-007790,Security,0.695,20.92,v1.0.0
THX-000602,TEC-061,REQ-021360,HVAC,0.66,20.24,v1.0.0
THX-000603,TEC-018,REQ-009128,Noise,0.97,79.02,v1.0.0
THX-000604,TEC-058,REQ-018939,Fire Safety,0.828,0.75,v1.0.0
THX-000605,TEC-012,REQ-007774,Parking,0.955,68.86,v1.0.0
THX-000606,TEC-001,REQ-007592,Parking,0.552,,v1.0.0
THX-000607,TEC-046,REQ-014541,Water Supply,1.0,1.63,v1.0.0
THX-000608,TEC-018,REQ-015810,Lift,0.99,3.98,v1.0.0
THX-000609,TEC-026,REQ-012386,Noise,0.933,53.87,v1.0.0
THX-000610,TEC-024,REQ-010570,Electrical,0.896,18.47,v1.0.0
THX-000611,TEC-007,REQ-004035,Water Leakage,0.915,9.14,v1.0.0
THX-000612,TEC-025,REQ-000846,Security,0.93,4.55,v1.0.0
THX-000613,TEC-002,REQ-005188,Security,0.826,5.97,v1.0.0
THX-000614,TEC-014,REQ-021250,HVAC,0.69,14.64,v1.0.0
THX-000615,TEC-054,REQ-012677,Electrical,0.804,1.11,v1.0.0
THX-000616,TEC-021,REQ-014144,Parking,,75.79,v1.0.0
THX-000617,TEC-026,REQ-016100,Water Supply,0.784,4.37,v1.0.0
THX-000618,TEC-080,REQ-005944,Security,0.913,1.34,v1.0.0
THX-000619,TEC-076,REQ-004819,Security,0.837,2.57,v1.0.0
THX-000620,TEC-018,REQ-017125,Lift,0.854,2.38,v1.0.0
THX-000621,TEC-009,REQ-008676,Fire Safety,0.899,4.75,v1.0.0
THX-000622,TEC-049,REQ-007943,Fire Safety,0.71,3.47,v1.0.0
THX-000623,TEC-020,REQ-021068,Noise,0.748,118.07,v1.0.0
THX-000624,TEC-012,REQ-012675,Plumbing,0.985,16.75,v1.0.0
THX-000625,TEC-002,REQ-017641,Lift,0.834,10.61,v1.0.0
THX-000626,TEC-024,REQ-020294,Parking,0.852,,v1.0.0
THX-000627,TEC-009,REQ-013089,Plumbing,0.737,38.62,v1.0.0
THX-000628,TEC-019,REQ-006521,Electrical,1.0,11.39,v1.0.0
THX-000629,TEC-055,REQ-013045,Fire Safety,0.852,3.91,v1.0.0
THX-000630,TEC-069,REQ-013075,Lift,1.0,14.07,v1.0.0
THX-000631,TEC-050,REQ-015500,Electrical,1.0,26.81,v1.0.0
THX-000632,TEC-026,REQ-005497,Security,1.0,11.72,v1.0.0
THX-000633,TEC-013,REQ-016943,Plumbing,0.547,2.25,v1.0.0
THX-000634,TEC-015,REQ-017710,Plumbing,1.0,,v1.0.0
THX-000635,TEC-009,REQ-000380,Security,0.793,13.78,v1.0.0
THX-000636,TEC-010,REQ-021212,Electrical,0.953,40.91,v1.0.0
THX-000637,TEC-049,REQ-000073,Fire Safety,0.605,3.53,v1.0.0
THX-000638,TEC-010,REQ-016263,Lift,,2.62,v1.0.0
THX-000639,TEC-013,REQ-010892,Lift,0.602,6.69,v1.0.0
THX-000640,TEC-008,REQ-010153,HVAC,0.708,27.09,v1.0.0
THX-000641,TEC-021,REQ-002641,Fire Safety,0.862,4.51,v1.0.0
THX-000642,TEC-013,REQ-014350,Parking,0.72,56.89,v1.0.0
THX-000643,TEC-002,REQ-019634,Parking,0.568,10.37,v1.0.0
THX-000644,TEC-061,REQ-020858,HVAC,0.49,12.22,v1.0.0
THX-000645,TEC-041,REQ-008470,Water Leakage,0.976,,v1.0.0
THX-000646,TEC-005,REQ-005733,Water Supply,0.867,,v1.0.0
THX-000647,TEC-026,REQ-018755,Electrical,0.993,8.94,v1.0.0
THX-000648,TEC-023,REQ-017003,Noise,1.0,81.49,v1.0.0
THX-000649,TEC-069,REQ-006379,Lift,0.939,3.6,v1.0.0
THX-000650,TEC-040,REQ-006375,Water Leakage,0.82,4.75,v1.0.0
THX-000651,TEC-011,REQ-021576,Parking,0.746,67.04,v1.0.0
THX-000652,TEC-043,REQ-007304,Plumbing,0.815,23.13,v1.0.0
THX-000653,TEC-025,REQ-001885,Lift,0.994,2.73,v1.0.0
THX-000654,TEC-036,REQ-010183,Water Leakage,0.575,26.37,v1.0.0
THX-000655,TEC-080,REQ-009557,Security,1.0,35.0,v1.0.0
THX-000656,TEC-006,REQ-008556,Electrical,0.623,190.81,v1.0.0
THX-000657,TEC-031,REQ-002369,Plumbing,0.732,6.58,v1.0.0
THX-000658,TEC-018,REQ-003810,Electrical,0.935,17.29,v1.0.0
THX-000659,TEC-057,REQ-016872,Electrical,0.78,21.09,v1.0.0
THX-000660,TEC-001,REQ-010155,Water Supply,0.41,8.94,v1.0.0
THX-000661,TEC-052,REQ-007160,Electrical,1.0,12.09,v1.0.0
THX-000662,TEC-024,REQ-015958,Security,1.0,3.93,v1.0.0
THX-000663,TEC-013,REQ-012809,Fire Safety,0.548,7.09,v1.0.0
THX-000664,TEC-051,REQ-001319,Electrical,0.881,23.0,v1.0.0
THX-000665,TEC-048,REQ-007765,Electrical,0.598,8.79,v1.0.0
THX-000666,TEC-043,REQ-020570,Water Leakage,0.884,8.82,v1.0.0
THX-000667,TEC-038,REQ-018891,Plumbing,1.0,5.37,v1.0.0
THX-000668,TEC-005,REQ-005747,Water Leakage,0.791,17.13,v1.0.0
THX-000669,TEC-014,REQ-007828,Water Supply,,38.61,v1.0.0
THX-000670,TEC-024,REQ-004437,Security,0.859,2.92,v1.0.0
THX-000671,TEC-012,REQ-014346,Noise,0.991,68.42,v1.0.0
THX-000672,TEC-031,REQ-007689,Water Leakage,0.646,,v1.0.0
THX-000673,TEC-078,REQ-012246,Security,0.489,23.11,v1.0.0
THX-000674,TEC-015,REQ-009418,HVAC,1.0,26.78,v1.0.0
THX-000675,TEC-007,REQ-010303,Electrical,1.0,,v1.0.0
THX-000676,TEC-005,REQ-020693,Parking,0.841,23.36,v1.0.0
THX-000677,TEC-005,REQ-007936,Electrical,,23.72,v1.0.0
THX-000678,TEC-006,REQ-017952,Noise,0.678,180.36,v1.0.0
THX-000679,TEC-020,REQ-016125,Water Leakage,0.881,8.92,v1.0.0
THX-000680,TEC-019,REQ-009892,Plumbing,1.0,21.97,v1.0.0
THX-000681,TEC-039,REQ-015249,Plumbing,1.0,4.58,v1.0.0
THX-000682,TEC-020,REQ-019607,Fire Safety,,10.41,v1.0.0
THX-000683,TEC-006,REQ-008377,HVAC,0.669,,v1.0.0
THX-000684,TEC-027,REQ-019838,HVAC,1.0,29.91,v1.0.0
THX-000685,TEC-004,REQ-003069,Lift,0.857,3.6,v1.0.0
THX-000686,TEC-011,REQ-019549,Noise,0.567,15.18,v1.0.0
THX-000687,TEC-030,REQ-002189,Plumbing,0.997,8.91,v1.0.0
THX-000688,TEC-021,REQ-012684,Electrical,0.826,42.68,v1.0.0
THX-000689,TEC-009,REQ-013176,Security,0.708,5.13,v1.0.0
THX-000690,TEC-024,REQ-021515,Parking,1.0,82.14,v1.0.0
THX-000691,TEC-053,REQ-017837,Electrical,1.0,13.78,v1.0.0
THX-000692,TEC-005,REQ-004710,Parking,0.859,23.57,v1.0.0
THX-000693,TEC-023,REQ-001979,Electrical,1.0,63.01,v1.0.0
THX-000694,TEC-027,REQ-006997,HVAC,1.0,2.48,v1.0.0
THX-000695,TEC-007,REQ-008418,Water Supply,0.891,10.75,v1.0.0
THX-000696,TEC-025,REQ-014512,Security,0.966,3.97,v1.0.0
THX-000697,TEC-012,REQ-013226,HVAC,0.903,14.95,v1.0.0
THX-000698,TEC-028,REQ-017376,Noise,1.0,99.53,v1.0.0
THX-000699,TEC-013,REQ-016307,Water Supply,0.635,58.56,v1.0.0
THX-000700,TEC-049,REQ-003221,Fire Safety,0.626,12.61,v1.0.0
THX-000701,TEC-010,REQ-005362,Parking,1.0,80.2,v1.0.0
THX-000702,TEC-008,REQ-013484,Electrical,0.784,7.42,v1.0.0
THX-000703,TEC-007,REQ-011385,Parking,1.0,79.24,v1.0.0
THX-000704,TEC-024,REQ-006647,Water Supply,1.0,1.82,v1.0.0
THX-000705,TEC-016,REQ-020423,Plumbing,0.731,3.25,v1.0.0
THX-000706,TEC-026,REQ-010820,Water Supply,0.99,10.02,v1.0.0
THX-000707,TEC-031,REQ-017537,Water Supply,0.674,11.43,v1.0.0
THX-000708,TEC-023,REQ-011042,Fire Safety,1.0,11.54,v1.0.0
THX-000709,TEC-018,REQ-000151,Electrical,0.783,4.91,v1.0.0
THX-000710,TEC-007,REQ-017375,Electrical,0.878,42.14,v1.0.0
THX-000711,TEC-045,REQ-017876,Water Leakage,0.93,13.78,v1.0.0
THX-000712,TEC-018,REQ-016534,HVAC,0.77,11.05,v1.0.0
THX-000713,TEC-013,REQ-006918,Electrical,0.671,83.87,v1.0.0
THX-000714,TEC-006,REQ-001060,Parking,0.641,85.4,v1.0.0
THX-000715,TEC-013,REQ-013693,Water Supply,0.487,4.26,v1.0.0
THX-000716,TEC-014,REQ-017108,Lift,0.86,4.52,v1.0.0
THX-000717,TEC-007,REQ-019187,Water Supply,0.97,8.79,v1.0.0
THX-000718,TEC-008,REQ-017162,Security,0.875,0.89,v1.0.0
THX-000719,TEC-023,REQ-008055,Plumbing,1.0,41.0,v1.0.0
THX-000720,TEC-004,REQ-011661,Security,0.833,32.39,v1.0.0
THX-000721,TEC-017,REQ-020684,Fire Safety,0.982,2.04,v1.0.0
THX-000722,TEC-008,REQ-016018,HVAC,0.703,26.25,v1.0.0
