history_id,technician_id,request_id,category,success_rate,resolution_hours,dataset_version
thx-000401,tec-009,req-020005,hvac,0.828,8.86,v1.0.0
thx-000402,tec-006,req-006316,electrical,0.725,85.35,v1.0.0
thx-000403,tec-028,req-006354,fire safety,0.977,11.83,v1.0.0
thx-000404,tec-005,req-002664,parking,0.796,51.45,v1.0.0
thx-000405,tec-070,req-009136,fire safety,0.565,5.11,v1.0.0
thx-000406,tec-025,req-015054,water supply,0.936,40.72,v1.0.0
thx-000407,tec-007,req-004255,electrical,0.828,30.71,v1.0.0
thx-000408,tec-012,req-007025,electrical,1.0,27.5,v1.0.0
thx-000409,tec-044,req-013122,water leakage,0.562,5.11,v1.0.0
thx-000410,tec-028,req-018170,electrical,1.0,66.49,v1.0.0
thx-000411,tec-003,req-003606,hvac,1.0,6.43,v1.0.0
thx-000412,tec-028,req-016961,water leakage,0.877,8.9,v1.0.0
thx-000413,tec-014,req-015178,parking,0.847,47.48,v1.0.0
thx-000414,tec-001,req-017985,security,0.626,28.7,v1.0.0
thx-000415,tec-009,req-010979,water supply,0.785,2.19,v1.0.0
thx-000416,tec-028,req-017726,parking,1.0,34.87,v1.0.0
thx-000417,tec-019,req-000927,parking,0.843,21.68,v1.0.0
thx-000418,tec-059,req-000888,fire safety,0.803,12.01,v1.0.0
thx-000419,tec-051,req-008922,electrical,0.871,6.88,v1.0.0
thx-000420,tec-011,req-018121,lift,0.59,7.68,v1.0.0
thx-000421,tec-022,req-017382,electrical,0.999,34.77,v1.0.0
thx-000422,tec-001,req-020899,hvac,0.662,90.09,v1.0.0
thx-000423,tec-053,req-009202,electrical,0.912,13.66,v1.0.0
thx-000424,tec-013,req-005166,hvac,0.51,28.99,v1.0.0
thx-000425,tec-052,req-005414,fire safety,0.733,6.75,v1.0.0
thx-000426,tec-021,req-003112,noise,0.827,97.2,v1.0.0
thx-000427,tec-028,req-021311,parking,1.0,49.21,v1.0.0
thx-000428,tec-016,req-006825,parking,0.765,83.25,v1.0.0
thx-000429,tec-043,req-010392,water supply,0.765,37.8,v1.0.0
thx-000430,tec-019,req-005564,noise,0.877,40.91,v1.0.0
thx-000431,tec-007,req-013917,noise,0.765,6.65,v1.0.0
thx-000432,tec-015,req-009531,hvac,0.986,107.48,v1.0.0
thx-000433,tec-019,req-001444,lift,0.998,12.59,v1.0.0
thx-000434,tec-051,req-001319,electrical,1.0,23.0,v1.0.0
thx-000435,tec-001,req-013972,electrical,0.653,120.45,v1.0.0
thx-000436,tec-011,req-005876,water supply,0.738,13.67,v1.0.0
thx-000437,tec-019,req-011681,lift,1.0,4.85,v1.0.0
thx-000438,tec-015,req-006638,parking,0.955,10.51,v1.0.0
thx-000439,tec-057,req-011152,fire safety,0.982,1.47,v1.0.0
thx-000440,tec-010,req-005372,parking,1.0,38.92,v1.0.0
thx-000441,tec-017,req-008459,parking,0.972,55.53,v1.0.0
thx-000442,tec-044,req-006031,water supply,0.559,59.09,v1.0.0
thx-000443,tec-021,req-008370,noise,0.977,46.46,v1.0.0
thx-000444,tec-021,req-019168,security,0.855,12.4,v1.0.0
thx-000445,tec-024,req-003156,water leakage,1.0,3.9,v1.0.0
thx-000446,tec-025,req-008768,security,0.915,11.14,v1.0.0
thx-000447,tec-020,req-014399,security,0.946,10.2,v1.0.0
thx-000448,tec-028,req-014372,fire safety,0.981,36.48,v1.0.0
thx-000449,tec-009,req-001899,hvac,0.831,17.54,v1.0.0
thx-000450,tec-023,req-017435,plumbing,1.0,29.67,v1.0.0
thx-000451,tec-021,req-007861,lift,0.841,7.34,v1.0.0
thx-000452,tec-026,req-017238,water supply,0.895,10.66,v1.0.0
thx-000453,tec-063,req-011975,hvac,0.877,9.29,v1.0.0
thx-000454,tec-046,req-010857,water leakage,1.0,2.18,v1.0.0
thx-000455,tec-012,req-009322,hvac,0.865,13.66,v1.0.0
thx-000456,tec-013,req-005342,water supply,0.681,45.73,v1.0.0
thx-000457,tec-011,req-001639,parking,0.667,13.66,v1.0.0
thx-000458,tec-013,req-003881,hvac,0.722,142.42,v1.0.0
thx-000459,tec-016,req-002255,lift,0.538,13.66,v1.0.0
thx-000460,tec-015,req-008199,plumbing,0.947,10.1,v1.0.0
thx-000461,tec-005,req-006597,parking,0.615,47.39,v1.0.0
thx-000462,tec-059,req-019304,fire safety,0.764,5.46,v1.0.0
thx-000463,tec-026,req-014645,electrical,0.99,29.64,v1.0.0
thx-000464,tec-045,req-005898,water leakage,0.976,8.16,v1.0.0
thx-000465,tec-002,req-011784,security,0.73,2.26,v1.0.0
thx-000466,tec-006,req-004579,noise,0.597,112.34,v1.0.0
thx-000467,tec-035,req-016396,water leakage,0.946,14.83,v1.0.0
thx-000468,tec-036,req-011971,fire safety,0.509,3.78,v1.0.0
thx-000469,tec-019,req-012663,fire safety,1.0,15.31,v1.0.0
thx-000470,tec-038,req-008130,water leakage,1.0,13.66,v1.0.0
thx-000471,tec-062,req-012709,hvac,0.841,10.69,v1.0.0
thx-000472,tec-004,req-018333,parking,0.875,109.61,v1.0.0
thx-000473,tec-026,req-000641,parking,0.994,30.2,v1.0.0
thx-000474,tec-018,req-001499,noise,1.0,40.18,v1.0.0
thx-000475,tec-025,req-001885,lift,0.943,2.73,v1.0.0
thx-000476,tec-009,req-001035,hvac,0.785,8.79,v1.0.0
thx-000477,tec-051,req-021587,electrical,0.97,13.66,v1.0.0
thx-000478,tec-023,req-006258,parking,0.947,106.83,v1.0.0
thx-000479,tec-023,req-016768,fire safety,0.93,7.06,v1.0.0
thx-000480,tec-008,req-020579,fire safety,0.719,5.03,v1.0.0
thx-000481,tec-002,req-002619,plumbing,0.744,13.37,v1.0.0
thx-000482,tec-004,req-004477,lift,0.857,3.05,v1.0.0
thx-000483,tec-002,req-016207,water leakage,0.754,11.76,v1.0.0
thx-000484,tec-003,req-002298,hvac,0.929,8.03,v1.0.0
thx-000485,tec-006,req-006108,lift,0.682,29.84,v1.0.0
thx-000486,tec-006,req-013755,lift,0.669,8.95,v1.0.0
thx-000487,tec-018,req-017282,fire safety,0.857,2.74,v1.0.0
thx-000488,tec-037,req-014627,water supply,0.558,3.81,v1.0.0
thx-000489,tec-003,req-019654,fire safety,0.877,42.2,v1.0.0
thx-000490,tec-017,req-007718,fire safety,1.0,81.69,v1.0.0
thx-000491,tec-001,req-007026,noise,0.482,129.79,v1.0.0
thx-000492,tec-076,req-011984,fire safety,0.905,0.99,v1.0.0
thx-000493,tec-002,req-014789,parking,0.771,47.91,v1.0.0
thx-000494,tec-051,req-010031,fire safety,0.958,2.68,v1.0.0
thx-000495,tec-020,req-004121,hvac,0.845,6.54,v1.0.0
thx-000496,tec-018,req-010823,security,0.754,7.16,v1.0.0
thx-000497,tec-054,req-008840,electrical,0.977,36.32,v1.0.0
thx-000498,tec-027,req-016644,parking,1.0,39.1,v1.0.0
thx-000499,tec-037,req-001680,plumbing,0.59,6.05,v1.0.0
thx-000500,tec-027,req-013723,water leakage,0.999,5.65,v1.0.0
thx-000501,tec-074,req-013778,security,0.777,5.03,v1.0.0
thx-000502,tec-018,req-000848,water supply,0.777,11.5,v1.0.0
thx-000503,tec-079,req-011665,security,0.886,4.08,v1.0.0
thx-000504,tec-024,req-017051,electrical,0.844,32.72,v1.0.0
thx-000505,tec-019,req-004596,lift,1.0,11.0,v1.0.0
thx-000506,tec-011,req-009305,fire safety,0.87,6.43,v1.0.0
thx-000507,tec-018,req-000686,security,0.776,9.87,v1.0.0
thx-000508,tec-062,req-006177,hvac,0.877,101.5,v1.0.0
thx-000509,tec-001,req-006012,hvac,0.609,25.12,v1.0.0
thx-000510,tec-015,req-007535,hvac,1.0,29.4,v1.0.0
thx-000511,tec-011,req-018518,plumbing,0.877,9.13,v1.0.0
thx-000512,tec-004,req-009078,fire safety,0.85,3.73,v1.0.0
thx-000513,tec-013,req-006621,water supply,0.776,22.67,v1.0.0
thx-000514,tec-073,req-016510,fire safety,0.482,4.04,v1.0.0
thx-000515,tec-032,req-003455,plumbing,0.488,22.87,v1.0.0
thx-000516,tec-008,req-021582,hvac,0.756,27.4,v1.0.0
thx-000517,tec-024,req-001949,noise,0.877,13.66,v1.0.0
thx-000518,tec-079,req-015846,security,0.975,14.69,v1.0.0
thx-000519,tec-050,req-007117,electrical,1.0,29.47,v1.0.0
thx-000520,tec-016,req-020718,parking,0.588,48.76,v1.0.0
thx-000521,tec-016,req-005976,noise,0.771,13.66,v1.0.0
thx-000522,tec-002,req-012648,noise,0.704,51.04,v1.0.0
thx-000523,tec-019,req-000011,parking,1.0,81.65,v1.0.0
thx-000524,tec-028,req-006377,electrical,0.877,1.15,v1.0.0
thx-000525,tec-022,req-001263,hvac,0.839,29.31,v1.0.0
thx-000526,tec-002,req-002730,plumbing,0.793,101.35,v1.0.0
thx-000527,tec-025,req-010503,lift,1.0,5.74,v1.0.0
thx-000528,tec-020,req-016923,fire safety,0.866,49.82,v1.0.0
thx-000529,tec-011,req-018121,lift,0.575,7.68,v1.0.0
thx-000530,tec-003,req-005147,noise,1.0,39.73,v1.0.0
thx-000531,tec-030,req-008664,water leakage,0.907,10.92,v1.0.0
thx-000532,tec-018,req-008622,hvac,0.889,13.72,v1.0.0
thx-000533,tec-046,req-017196,water supply,0.896,11.46,v1.0.0
thx-000534,tec-051,req-012903,fire safety,1.0,2.7,v1.0.0
thx-000535,tec-049,req-009020,electrical,0.665,80.0,v1.0.0
thx-000536,tec-005,req-010873,lift,0.647,14.61,v1.0.0
thx-000537,tec-027,req-000480,parking,1.0,101.2,v1.0.0
thx-000538,tec-026,req-000505,security,0.989,13.59,v1.0.0
thx-000539,tec-017,req-010191,plumbing,1.0,31.33,v1.0.0
thx-000540,tec-021,req-018904,security,0.986,23.45,v1.0.0
thx-000541,tec-013,req-015946,plumbing,0.595,22.64,v1.0.0
thx-000542,tec-022,req-012324,fire safety,0.893,4.55,v1.0.0
thx-000543,tec-007,req-007466,electrical,0.912,85.72,v1.0.0
thx-000544,tec-010,req-018844,lift,1.0,4.91,v1.0.0
thx-000545,tec-034,req-004489,water supply,0.828,9.95,v1.0.0
thx-000546,tec-006,req-013645,water leakage,0.567,6.39,v1.0.0
thx-000547,tec-008,req-005981,fire safety,0.757,2.73,v1.0.0
thx-000548,tec-016,req-016805,security,0.839,13.17,v1.0.0
thx-000549,tec-022,req-019253,parking,0.807,34.54,v1.0.0
thx-000550,tec-015,req-007476,hvac,0.817,3.27,v1.0.0
thx-000551,tec-017,req-002550,fire safety,1.0,4.0,v1.0.0
thx-000552,tec-022,req-015432,noise,1.0,33.87,v1.0.0
thx-000553,tec-019,req-021309,parking,0.958,34.73,v1.0.0
thx-000554,tec-022,req-005636,fire safety,0.735,14.11,v1.0.0
thx-000555,tec-015,req-006191,hvac,0.985,41.44,v1.0.0
thx-000556,tec-054,req-015962,fire safety,0.847,0.99,v1.0.0
thx-000557,tec-032,req-012505,water leakage,0.575,9.44,v1.0.0
thx-000558,tec-045,req-004231,water supply,0.901,15.08,v1.0.0
thx-000559,tec-008,req-018023,water leakage,0.836,4.1,v1.0.0
thx-000560,tec-015,req-008988,lift,1.0,9.39,v1.0.0
thx-000561,tec-061,req-018093,hvac,0.49,23.48,v1.0.0
thx-000562,tec-008,req-020712,fire safety,0.846,13.73,v1.0.0
thx-000563,tec-046,req-012920,water supply,1.0,14.45,v1.0.0
thx-000564,tec-006,req-021375,electrical,0.624,24.11,v1.0.0
thx-000565,tec-028,req-005417,hvac,0.943,28.24,v1.0.0
thx-000566,tec-020,req-012694,parking,0.819,120.01,v1.0.0
thx-000567,tec-039,req-010516,plumbing,1.0,2.69,v1.0.0
thx-000568,tec-024,req-010714,parking,0.792,95.06,v1.0.0
thx-000569,tec-059,req-006046,electrical,0.843,4.75,v1.0.0
thx-000570,tec-059,req-012534,electrical,0.799,44.12,v1.0.0
thx-000571,tec-006,req-019026,plumbing,0.758,24.46,v1.0.0
thx-000572,tec-020,req-014340,parking,0.816,36.71,v1.0.0
thx-000573,tec-058,req-001550,electrical,1.0,15.02,v1.0.0
thx-000574,tec-024,req-008694,noise,0.842,41.1,v1.0.0
thx-000575,tec-076,req-015215,security,0.877,1.92,v1.0.0
thx-000576,tec-010,req-005798,water supply,1.0,28.79,v1.0.0
thx-000577,tec-063,req-019680,hvac,0.8,17.61,v1.0.0
thx-000578,tec-028,req-016313,electrical,0.984,15.08,v1.0.0
thx-000579,tec-002,req-008555,water supply,0.847,17.32,v1.0.0
thx-000580,tec-036,req-008640,plumbing,0.564,13.05,v1.0.0
thx-000581,tec-067,req-011897,hvac,0.877,3.63,v1.0.0
thx-000582,tec-021,req-009983,fire safety,0.869,4.79,v1.0.0
thx-000583,tec-010,req-008629,noise,0.978,96.82,v1.0.0
thx-000584,tec-010,req-012738,security,1.0,8.33,v1.0.0
thx-000585,tec-014,req-011936,parking,0.863,95.29,v1.0.0
thx-000586,tec-052,req-005753,fire safety,0.834,8.87,v1.0.0
thx-000587,tec-030,req-006042,water leakage,0.861,12.58,v1.0.0
thx-000588,tec-022,req-012876,fire safety,0.929,35.66,v1.0.0
thx-000589,tec-025,req-006088,water supply,0.908,40.93,v1.0.0
thx-000590,tec-013,req-008753,fire safety,0.482,2.18,v1.0.0
thx-000591,tec-031,req-020583,plumbing,0.733,17.96,v1.0.0
thx-000592,tec-001,req-005154,electrical,0.612,5.13,v1.0.0
thx-000593,tec-013,req-009890,lift,0.573,15.9,v1.0.0
thx-000594,tec-027,req-017973,hvac,0.865,3.49,v1.0.0
thx-000595,tec-023,req-006928,lift,1.0,12.93,v1.0.0
thx-000596,tec-048,req-005324,fire safety,0.618,21.4,v1.0.0
thx-000597,tec-053,req-007809,electrical,1.0,25.11,v1.0.0
thx-000598,tec-015,req-004720,water supply,1.0,15.49,v1.0.0
thx-000599,tec-001,req-015017,fire safety,0.621,3.29,v1.0.0
thx-000600,tec-075,req-015290,security,0.757,28.94,v1.0.0
thx-000601,tec-013,req-007790,security,0.695,20.92,v1.0.0
thx-000602,tec-061,req-021360,hvac,0.66,20.24,v1.0.0
thx-000603,tec-018,req-009128,noise,0.97,79.02,v1.0.0
thx-000604,tec-058,req-018939,fire safety,0.828,0.99,v1.0.0
thx-000605,tec-012,req-007774,parking,0.955,68.86,v1.0.0
thx-000606,tec-001,req-007592,parking,0.552,13.66,v1.0.0
thx-000607,tec-046,req-014541,water supply,1.0,1.63,v1.0.0
thx-000608,tec-018,req-015810,lift,0.99,3.98,v1.0.0
thx-000609,tec-026,req-012386,noise,0.933,53.87,v1.0.0
thx-000610,tec-024,req-010570,electrical,0.896,18.47,v1.0.0
thx-000611,tec-007,req-004035,water leakage,0.915,9.14,v1.0.0
thx-000612,tec-025,req-000846,security,0.93,4.55,v1.0.0
thx-000613,tec-002,req-005188,security,0.826,5.97,v1.0.0
thx-000614,tec-014,req-021250,hvac,0.69,14.64,v1.0.0
thx-000615,tec-054,req-012677,electrical,0.804,1.11,v1.0.0
thx-000616,tec-021,req-014144,parking,0.877,75.79,v1.0.0
thx-000617,tec-026,req-016100,water supply,0.784,4.37,v1.0.0
thx-000618,tec-080,req-005944,security,0.913,1.34,v1.0.0
thx-000619,tec-076,req-004819,security,0.837,2.57,v1.0.0
thx-000620,tec-018,req-017125,lift,0.854,2.38,v1.0.0
thx-000621,tec-009,req-008676,fire safety,0.899,4.75,v1.0.0
thx-000622,tec-049,req-007943,fire safety,0.71,3.47,v1.0.0
thx-000623,tec-020,req-021068,noise,0.748,118.07,v1.0.0
thx-000624,tec-012,req-012675,plumbing,0.985,16.75,v1.0.0
thx-000625,tec-002,req-017641,lift,0.834,10.61,v1.0.0
thx-000626,tec-024,req-020294,parking,0.852,13.66,v1.0.0
thx-000627,tec-009,req-013089,plumbing,0.737,38.62,v1.0.0
thx-000628,tec-019,req-006521,electrical,1.0,11.39,v1.0.0
thx-000629,tec-055,req-013045,fire safety,0.852,3.91,v1.0.0
thx-000630,tec-069,req-013075,lift,1.0,14.07,v1.0.0
thx-000631,tec-050,req-015500,electrical,1.0,26.81,v1.0.0
thx-000632,tec-026,req-005497,security,1.0,11.72,v1.0.0
thx-000633,tec-013,req-016943,plumbing,0.547,2.25,v1.0.0
thx-000634,tec-015,req-017710,plumbing,1.0,13.66,v1.0.0
thx-000635,tec-009,req-000380,security,0.793,13.78,v1.0.0
thx-000636,tec-010,req-021212,electrical,0.953,40.91,v1.0.0
thx-000637,tec-049,req-000073,fire safety,0.605,3.53,v1.0.0
thx-000638,tec-010,req-016263,lift,0.877,2.62,v1.0.0
thx-000639,tec-013,req-010892,lift,0.602,6.69,v1.0.0
thx-000640,tec-008,req-010153,hvac,0.708,27.09,v1.0.0
thx-000641,tec-021,req-002641,fire safety,0.862,4.51,v1.0.0
thx-000642,tec-013,req-014350,parking,0.72,56.89,v1.0.0
thx-000643,tec-002,req-019634,parking,0.568,10.37,v1.0.0
thx-000644,tec-061,req-020858,hvac,0.49,12.22,v1.0.0
thx-000645,tec-041,req-008470,water leakage,0.976,13.66,v1.0.0
thx-000646,tec-005,req-005733,water supply,0.867,13.66,v1.0.0
thx-000647,tec-026,req-018755,electrical,0.993,8.94,v1.0.0
thx-000648,tec-023,req-017003,noise,1.0,81.49,v1.0.0
thx-000649,tec-069,req-006379,lift,0.939,3.6,v1.0.0
thx-000650,tec-040,req-006375,water leakage,0.82,4.75,v1.0.0
thx-000651,tec-011,req-021576,parking,0.746,67.04,v1.0.0
thx-000652,tec-043,req-007304,plumbing,0.815,23.13,v1.0.0
thx-000653,tec-025,req-001885,lift,0.994,2.73,v1.0.0
thx-000654,tec-036,req-010183,water leakage,0.575,26.37,v1.0.0
thx-000655,tec-080,req-009557,security,1.0,35.0,v1.0.0
thx-000656,tec-006,req-008556,electrical,0.623,142.42,v1.0.0
thx-000657,tec-031,req-002369,plumbing,0.732,6.58,v1.0.0
thx-000658,tec-018,req-003810,electrical,0.935,17.29,v1.0.0
thx-000659,tec-057,req-016872,electrical,0.78,21.09,v1.0.0
thx-000660,tec-001,req-010155,water supply,0.482,8.94,v1.0.0
thx-000661,tec-052,req-007160,electrical,1.0,12.09,v1.0.0
thx-000662,tec-024,req-015958,security,1.0,3.93,v1.0.0
thx-000663,tec-013,req-012809,fire safety,0.548,7.09,v1.0.0
thx-000664,tec-051,req-001319,electrical,0.881,23.0,v1.0.0
thx-000665,tec-048,req-007765,electrical,0.598,8.79,v1.0.0
thx-000666,tec-043,req-020570,water leakage,0.884,8.82,v1.0.0
thx-000667,tec-038,req-018891,plumbing,1.0,5.37,v1.0.0
thx-000668,tec-005,req-005747,water leakage,0.791,17.13,v1.0.0
thx-000669,tec-014,req-007828,water supply,0.877,38.61,v1.0.0
thx-000670,tec-024,req-004437,security,0.859,2.92,v1.0.0
thx-000671,tec-012,req-014346,noise,0.991,68.42,v1.0.0
thx-000672,tec-031,req-007689,water leakage,0.646,13.66,v1.0.0
thx-000673,tec-078,req-012246,security,0.489,23.11,v1.0.0
thx-000674,tec-015,req-009418,hvac,1.0,26.78,v1.0.0
thx-000675,tec-007,req-010303,electrical,1.0,13.66,v1.0.0
thx-000676,tec-005,req-020693,parking,0.841,23.36,v1.0.0
thx-000677,tec-005,req-007936,electrical,0.877,23.72,v1.0.0
thx-000678,tec-006,req-017952,noise,0.678,142.42,v1.0.0
thx-000679,tec-020,req-016125,water leakage,0.881,8.92,v1.0.0
thx-000680,tec-019,req-009892,plumbing,1.0,21.97,v1.0.0
thx-000681,tec-039,req-015249,plumbing,1.0,4.58,v1.0.0
thx-000682,tec-020,req-019607,fire safety,0.877,10.41,v1.0.0
thx-000683,tec-006,req-008377,hvac,0.669,13.66,v1.0.0
thx-000684,tec-027,req-019838,hvac,1.0,29.91,v1.0.0
thx-000685,tec-004,req-003069,lift,0.857,3.6,v1.0.0
thx-000686,tec-011,req-019549,noise,0.567,15.18,v1.0.0
thx-000687,tec-030,req-002189,plumbing,0.997,8.91,v1.0.0
thx-000688,tec-021,req-012684,electrical,0.826,42.68,v1.0.0
thx-000689,tec-009,req-013176,security,0.708,5.13,v1.0.0
thx-000690,tec-024,req-021515,parking,1.0,82.14,v1.0.0
thx-000691,tec-053,req-017837,electrical,1.0,13.78,v1.0.0
thx-000692,tec-005,req-004710,parking,0.859,23.57,v1.0.0
thx-000693,tec-023,req-001979,electrical,1.0,63.01,v1.0.0
thx-000694,tec-027,req-006997,hvac,1.0,2.48,v1.0.0
thx-000695,tec-007,req-008418,water supply,0.891,10.75,v1.0.0
thx-000696,tec-025,req-014512,security,0.966,3.97,v1.0.0
thx-000697,tec-012,req-013226,hvac,0.903,14.95,v1.0.0
thx-000698,tec-028,req-017376,noise,1.0,99.53,v1.0.0
thx-000699,tec-013,req-016307,water supply,0.635,58.56,v1.0.0
thx-000700,tec-049,req-003221,fire safety,0.626,12.61,v1.0.0
thx-000701,tec-010,req-005362,parking,1.0,80.2,v1.0.0
thx-000702,tec-008,req-013484,electrical,0.784,7.42,v1.0.0
thx-000703,tec-007,req-011385,parking,1.0,79.24,v1.0.0
thx-000704,tec-024,req-006647,water supply,1.0,1.82,v1.0.0
thx-000705,tec-016,req-020423,plumbing,0.731,3.25,v1.0.0
thx-000706,tec-026,req-010820,water supply,0.99,10.02,v1.0.0
thx-000707,tec-031,req-017537,water supply,0.674,11.43,v1.0.0
thx-000708,tec-023,req-011042,fire safety,1.0,11.54,v1.0.0
thx-000709,tec-018,req-000151,electrical,0.783,4.91,v1.0.0
thx-000710,tec-007,req-017375,electrical,0.878,42.14,v1.0.0
thx-000711,tec-045,req-017876,water leakage,0.93,13.78,v1.0.0
thx-000712,tec-018,req-016534,hvac,0.77,11.05,v1.0.0
thx-000713,tec-013,req-006918,electrical,0.671,83.87,v1.0.0
thx-000714,tec-006,req-001060,parking,0.641,85.4,v1.0.0
thx-000715,tec-013,req-013693,water supply,0.487,4.26,v1.0.0
thx-000716,tec-014,req-017108,lift,0.86,4.52,v1.0.0
thx-000717,tec-007,req-019187,water supply,0.97,8.79,v1.0.0
thx-000718,tec-008,req-017162,security,0.875,0.99,v1.0.0
thx-000719,tec-023,req-008055,plumbing,1.0,41.0,v1.0.0
thx-000720,tec-004,req-011661,security,0.833,32.39,v1.0.0
thx-000721,tec-017,req-020684,fire safety,0.982,2.04,v1.0.0
thx-000722,tec-008,req-016018,hvac,0.703,26.25,v1.0.0
thx-000723,tec-022,req-005213,fire safety,0.918,3.37,v1.0.0
thx-000724,tec-019,req-007823,lift,1.0,5.02,v1.0.0
thx-000725,tec-017,req-002550,fire safety,1.0,13.66,v1.0.0
thx-000726,tec-002,req-007769,parking,0.838,45.82,v1.0.0
thx-000727,tec-007,req-016168,lift,0.879,6.2,v1.0.0
thx-000728,tec-025,req-015760,lift,0.85,12.34,v1.0.0
thx-000729,tec-006,req-012210,parking,0.584,88.09,v1.0.0
thx-000730,tec-071,req-002273,lift,0.847,5.21,v1.0.0
thx-000731,tec-002,req-002381,lift,0.734,3.94,v1.0.0
thx-000732,tec-006,req-008685,security,0.564,37.72,v1.0.0
thx-000733,tec-017,req-018217,plumbing,1.0,75.63,v1.0.0
thx-000734,tec-035,req-016214,water supply,0.89,89.01,v1.0.0
thx-000735,tec-019,req-000011,parking,0.94,81.65,v1.0.0
thx-000736,tec-069,req-020726,lift,1.0,10.71,v1.0.0
thx-000737,tec-026,req-012330,water supply,0.938,2.21,v1.0.0
thx-000738,tec-022,req-002761,parking,0.91,22.44,v1.0.0
thx-000739,tec-001,req-008751,fire safety,0.612,4.89,v1.0.0
thx-000740,tec-071,req-006580,lift,0.739,9.49,v1.0.0
thx-000741,tec-014,req-001999,plumbing,0.832,14.25,v1.0.0
thx-000742,tec-061,req-010620,hvac,0.725,6.29,v1.0.0
thx-000743,tec-025,req-001666,hvac,0.857,5.14,v1.0.0
thx-000744,tec-040,req-013195,water supply,0.741,3.6,v1.0.0
thx-000745,tec-008,req-017774,lift,0.641,12.52,v1.0.0
thx-000746,tec-023,req-004312,plumbing,1.0,23.61,v1.0.0
thx-000747,tec-020,req-011632,security,0.832,37.55,v1.0.0
thx-000748,tec-010,req-009945,water leakage,1.0,12.77,v1.0.0
thx-000749,tec-001,req-015274,security,0.687,44.33,v1.0.0
thx-000750,tec-010,req-000296,parking,0.836,9.72,v1.0.0
thx-000751,tec-054,req-012677,electrical,0.902,1.11,v1.0.0
thx-000752,tec-030,req-002371,plumbing,1.0,74.82,v1.0.0
thx-000753,tec-045,req-010697,plumbing,0.9,4.08,v1.0.0
thx-000754,tec-025,req-004360,lift,0.92,10.97,v1.0.0
thx-000755,tec-027,req-006538,water supply,0.91,11.58,v1.0.0
thx-000756,tec-006,req-010169,plumbing,0.538,30.43,v1.0.0
thx-000757,tec-013,req-006737,security,0.604,14.54,v1.0.0
thx-000758,tec-027,req-004200,noise,1.0,91.86,v1.0.0
thx-000759,tec-020,req-013951,parking,0.977,14.82,v1.0.0
thx-000760,tec-003,req-007410,parking,0.963,17.68,v1.0.0
thx-000761,tec-046,req-009969,plumbing,1.0,9.54,v1.0.0
thx-000762,tec-012,req-011327,security,0.993,45.05,v1.0.0
thx-000763,tec-031,req-019349,water leakage,0.877,10.64,v1.0.0
thx-000764,tec-021,req-000100,parking,0.863,61.58,v1.0.0
thx-000765,tec-030,req-009440,water supply,1.0,5.58,v1.0.0
thx-000766,tec-013,req-021165,lift,0.659,4.71,v1.0.0
thx-000767,tec-012,req-017559,parking,1.0,80.45,v1.0.0
thx-000768,tec-022,req-013145,hvac,0.958,2.66,v1.0.0
thx-000769,tec-021,req-011883,hvac,0.813,5.17,v1.0.0
thx-000770,tec-030,req-008631,water leakage,1.0,3.81,v1.0.0
thx-000771,tec-001,req-014937,plumbing,0.561,88.19,v1.0.0
thx-000772,tec-027,req-009721,noise,0.931,66.6,v1.0.0
thx-000773,tec-026,req-008170,noise,1.0,44.98,v1.0.0
thx-000774,tec-010,req-007460,parking,1.0,63.74,v1.0.0
thx-000775,tec-020,req-005795,water leakage,0.852,5.1,v1.0.0
thx-000776,tec-011,req-011477,parking,0.711,142.42,v1.0.0
thx-000777,tec-007,req-002728,fire safety,0.917,92.04,v1.0.0
thx-000778,tec-012,req-001545,security,1.0,4.18,v1.0.0
thx-000779,tec-033,req-014062,plumbing,0.575,13.21,v1.0.0
thx-000780,tec-018,req-015984,lift,0.923,3.79,v1.0.0
thx-000781,tec-003,req-004554,plumbing,0.911,13.23,v1.0.0
thx-000782,tec-012,req-004967,plumbing,0.875,17.14,v1.0.0
thx-000783,tec-019,req-014126,security,0.985,9.29,v1.0.0
