failure_id,asset_id,failure_date,failure_type,downtime_hours,dataset_version
flr-000405,ast-00240,2025-05-19,software,113.03,v1.0.0
flr-000406,ast-00245,2021-03-07,electrical,14.61,v1.0.0
flr-000407,ast-00059,2024-03-28,wear & tear,177.04,v1.0.0
flr-000408,ast-00278,2023-08-12,mechanical,85.38,v1.0.0
flr-000409,ast-00113,2016-11-09,external,22.29,v1.0.0
flr-000410,ast-00402,2025-06-08,mechanical,193.86,v1.0.0
flr-000411,ast-00472,2018-06-02,software,281.59,v1.0.0
flr-000412,ast-00054,2016-04-02,wear & tear,208.01,v1.0.0
flr-000413,ast-00436,2025-07-19,electrical,48.57,v1.0.0
flr-000414,ast-00152,2014-11-14,electrical,156.46,v1.0.0
flr-000415,ast-00062,2021-10-16,mechanical,198.82,v1.0.0
flr-000416,ast-00229,2018-12-01,mechanical,114.89,v1.0.0
flr-000417,ast-00479,2018-05-18,external,170.81,v1.0.0
flr-000418,ast-00201,2024-06-16,software,109.0,v1.0.0
flr-000419,ast-00243,2026-05-19,wear & tear,93.17,v1.0.0
flr-000420,ast-00328,2024-10-20,electrical,88.77,v1.0.0
flr-000421,ast-00215,2024-03-08,mechanical,214.11,v1.0.0
flr-000422,ast-00268,2012-09-13,wear & tear,321.2,v1.0.0
flr-000423,ast-00302,2025-03-20,software,84.0,v1.0.0
flr-000424,ast-00278,2023-06-21,electrical,129.04,v1.0.0
flr-000425,ast-00224,2024-11-22,wear & tear,37.97,v1.0.0
flr-000426,ast-00190,2026-02-04,mechanical,37.04,v1.0.0
flr-000427,ast-00200,2020-12-13,electrical,139.27,v1.0.0
flr-000428,ast-00317,2024-03-24,mechanical,114.89,v1.0.0
flr-000429,ast-00206,2022-07-23,electrical,212.85,v1.0.0
flr-000430,ast-00156,2025-11-03,wear & tear,35.33,v1.0.0
flr-000431,ast-00471,2025-04-05,electrical,157.66,v1.0.0
flr-000432,ast-00004,2007-10-20,mechanical,218.58,v1.0.0
flr-000433,ast-00226,2017-12-15,external,242.43,v1.0.0
flr-000434,ast-00407,2008-01-11,mechanical,203.38,v1.0.0
flr-000435,ast-00408,2017-03-26,electrical,237.4,v1.0.0
flr-000436,ast-00156,2025-06-26,mechanical,45.94,v1.0.0
flr-000437,ast-00316,2026-03-02,mechanical,38.68,v1.0.0
flr-000438,ast-00303,2026-02-12,mechanical,114.89,v1.0.0
flr-000439,ast-00152,2016-02-05,software,62.41,v1.0.0
flr-000440,ast-00340,2021-01-20,software,114.89,v1.0.0
flr-000441,ast-00339,2013-10-16,mechanical,134.75,v1.0.0
flr-000442,ast-00021,2026-05-10,mechanical,121.78,v1.0.0
flr-000443,ast-00323,2023-05-22,mechanical,151.62,v1.0.0
flr-000444,ast-00005,2014-05-08,mechanical,21.15,v1.0.0
flr-000445,ast-00364,2024-11-05,mechanical,172.62,v1.0.0
flr-000446,ast-00162,2024-07-19,wear & tear,148.79,v1.0.0
flr-000447,ast-00379,2020-03-22,electrical,105.31,v1.0.0
flr-000448,ast-00183,2012-07-20,mechanical,267.75,v1.0.0
flr-000449,ast-00095,2015-05-26,electrical,176.98,v1.0.0
flr-000450,ast-00130,2018-11-16,wear & tear,174.93,v1.0.0
flr-000451,ast-00322,2024-07-11,electrical,66.9,v1.0.0
flr-000452,ast-00010,2020-06-16,electrical,19.31,v1.0.0
flr-000453,ast-00460,2020-07-16,software,271.42,v1.0.0
flr-000454,ast-00121,2016-04-21,wear & tear,154.11,v1.0.0
flr-000455,ast-00273,2022-05-06,wear & tear,112.69,v1.0.0
flr-000456,ast-00441,2025-10-10,wear & tear,131.33,v1.0.0
flr-000457,ast-00339,2020-01-29,software,226.52,v1.0.0
flr-000458,ast-00058,2008-12-07,mechanical,54.77,v1.0.0
flr-000459,ast-00280,2013-01-05,mechanical,112.77,v1.0.0
flr-000460,ast-00350,2024-11-08,mechanical,27.53,v1.0.0
flr-000461,ast-00060,2026-03-05,software,16.8,v1.0.0
flr-000462,ast-00004,2015-01-13,electrical,302.47,v1.0.0
flr-000463,ast-00194,2026-01-05,electrical,52.99,v1.0.0
flr-000464,ast-00213,2025-09-05,electrical,79.1,v1.0.0
flr-000465,ast-00085,2015-11-17,electrical,164.78,v1.0.0
flr-000466,ast-00256,2026-05-19,electrical,187.43,v1.0.0
flr-000467,ast-00264,2017-02-07,wear & tear,114.89,v1.0.0
flr-000468,ast-00500,2016-05-07,mechanical,114.89,v1.0.0
flr-000469,ast-00062,2021-06-06,mechanical,112.72,v1.0.0
flr-000470,ast-00051,2023-10-28,mechanical,128.16,v1.0.0
flr-000471,ast-00144,2023-05-06,electrical,43.93,v1.0.0
flr-000472,ast-00465,2014-04-28,mechanical,149.26,v1.0.0
flr-000473,ast-00383,2026-02-08,electrical,71.63,v1.0.0
flr-000474,ast-00002,2025-02-14,software,36.35,v1.0.0
flr-000475,ast-00409,2023-04-06,mechanical,312.21,v1.0.0
flr-000476,ast-00368,2026-03-08,software,31.2,v1.0.0
flr-000477,ast-00090,2023-05-01,mechanical,134.28,v1.0.0
flr-000478,ast-00495,2023-07-30,electrical,114.89,v1.0.0
flr-000479,ast-00070,2025-09-25,software,16.47,v1.0.0
flr-000480,ast-00065,2020-06-14,software,272.98,v1.0.0
flr-000481,ast-00352,2018-01-22,mechanical,115.33,v1.0.0
flr-000482,ast-00496,2018-11-12,mechanical,222.18,v1.0.0
flr-000483,ast-00215,2023-05-04,electrical,78.71,v1.0.0
flr-000484,ast-00385,2022-05-29,wear & tear,186.89,v1.0.0
flr-000485,ast-00407,2014-01-04,electrical,61.74,v1.0.0
flr-000486,ast-00005,2009-09-21,wear & tear,176.2,v1.0.0
flr-000487,ast-00003,2023-05-28,mechanical,119.94,v1.0.0
flr-000488,ast-00446,2019-02-04,mechanical,106.94,v1.0.0
flr-000489,ast-00238,2019-06-09,electrical,108.4,v1.0.0
flr-000490,ast-00034,2025-05-02,mechanical,215.83,v1.0.0
flr-000491,ast-00223,2024-10-03,software,61.25,v1.0.0
flr-000492,ast-00066,2015-08-15,mechanical,65.04,v1.0.0
flr-000493,ast-00184,2014-09-11,software,304.5,v1.0.0
flr-000494,ast-00250,2018-09-10,electrical,46.24,v1.0.0
flr-000495,ast-00096,2023-09-07,external,142.12,v1.0.0
flr-000496,ast-00250,2026-02-12,mechanical,108.41,v1.0.0
flr-000497,ast-00328,2026-05-19,mechanical,89.62,v1.0.0
flr-000498,ast-00149,2025-06-19,wear & tear,93.27,v1.0.0
flr-000499,ast-00068,2019-02-08,electrical,21.32,v1.0.0
flr-000500,ast-00025,2023-12-20,electrical,16.01,v1.0.0
flr-000501,ast-00392,2021-09-10,software,267.27,v1.0.0
flr-000502,ast-00489,2017-03-21,electrical,217.62,v1.0.0
flr-000503,ast-00129,2015-09-29,mechanical,169.0,v1.0.0
flr-000504,ast-00384,2021-05-30,mechanical,205.27,v1.0.0
flr-000505,ast-00342,2018-11-03,electrical,194.78,v1.0.0
flr-000506,ast-00148,2020-12-08,mechanical,151.27,v1.0.0
flr-000507,ast-00087,2025-05-19,software,17.95,v1.0.0
flr-000508,ast-00074,2018-11-20,wear & tear,194.3,v1.0.0
flr-000509,ast-00136,2026-05-19,software,118.77,v1.0.0
flr-000510,ast-00003,2025-08-26,mechanical,115.41,v1.0.0
flr-000511,ast-00323,2024-07-24,mechanical,68.84,v1.0.0
flr-000512,ast-00066,2024-11-13,software,152.52,v1.0.0
flr-000513,ast-00434,2022-06-30,wear & tear,178.96,v1.0.0
flr-000514,ast-00415,2024-08-24,mechanical,125.59,v1.0.0
flr-000515,ast-00363,2022-04-23,software,105.19,v1.0.0
flr-000516,ast-00113,2025-06-10,wear & tear,114.89,v1.0.0
flr-000517,ast-00482,2014-03-19,electrical,174.71,v1.0.0
flr-000518,ast-00284,2021-02-04,wear & tear,101.11,v1.0.0
flr-000519,ast-00313,2021-05-14,electrical,260.32,v1.0.0
flr-000520,ast-00382,2017-04-13,electrical,83.15,v1.0.0
flr-000521,ast-00346,2008-06-23,wear & tear,139.9,v1.0.0
flr-000522,ast-00012,2020-09-06,mechanical,131.53,v1.0.0
flr-000523,ast-00497,2024-10-04,software,123.26,v1.0.0
flr-000524,ast-00038,2022-01-24,software,155.25,v1.0.0
flr-000525,ast-00154,2020-12-15,software,111.59,v1.0.0
flr-000526,ast-00296,2022-09-01,wear & tear,114.89,v1.0.0
flr-000527,ast-00299,2026-04-11,mechanical,134.62,v1.0.0
flr-000528,ast-00077,2025-04-04,wear & tear,10.86,v1.0.0
flr-000529,ast-00202,2026-01-10,wear & tear,17.96,v1.0.0
flr-000530,ast-00161,2014-08-08,mechanical,195.83,v1.0.0
flr-000531,ast-00319,2018-07-31,mechanical,57.2,v1.0.0
flr-000532,ast-00314,2024-09-17,wear & tear,119.9,v1.0.0
flr-000533,ast-00199,2015-11-22,mechanical,19.04,v1.0.0
flr-000534,ast-00123,2024-03-26,software,64.11,v1.0.0
flr-000535,ast-00357,2024-01-24,wear & tear,18.04,v1.0.0
flr-000536,ast-00427,2020-02-10,wear & tear,123.84,v1.0.0
flr-000537,ast-00264,2019-12-28,electrical,96.72,v1.0.0
flr-000538,ast-00465,2013-05-29,electrical,105.28,v1.0.0
flr-000539,ast-00014,2024-06-11,mechanical,114.89,v1.0.0
flr-000540,ast-00147,2023-05-06,software,58.8,v1.0.0
flr-000541,ast-00369,2013-04-08,mechanical,148.38,v1.0.0
flr-000542,ast-00310,2019-09-15,electrical,71.21,v1.0.0
flr-000543,ast-00230,2026-05-26,wear & tear,79.89,v1.0.0
flr-000544,ast-00288,2024-03-04,electrical,32.58,v1.0.0
flr-000545,ast-00371,2018-02-09,electrical,321.2,v1.0.0
flr-000546,ast-00353,2021-03-25,wear & tear,156.48,v1.0.0
flr-000547,ast-00391,2025-03-23,wear & tear,138.31,v1.0.0
flr-000548,ast-00259,2026-05-19,mechanical,114.89,v1.0.0
flr-000549,ast-00462,2021-01-24,wear & tear,126.37,v1.0.0
flr-000550,ast-00443,2026-01-11,electrical,66.81,v1.0.0
flr-000551,ast-00375,2020-10-19,software,284.7,v1.0.0
flr-000552,ast-00308,2023-02-05,mechanical,35.3,v1.0.0
flr-000553,ast-00463,2014-09-05,mechanical,247.45,v1.0.0
flr-000554,ast-00422,2019-12-28,software,121.07,v1.0.0
flr-000555,ast-00384,2014-06-15,software,237.58,v1.0.0
flr-000556,ast-00060,2024-08-23,software,28.8,v1.0.0
flr-000557,ast-00467,2023-10-18,mechanical,125.63,v1.0.0
flr-000558,ast-00296,2021-10-18,wear & tear,11.67,v1.0.0
flr-000559,ast-00166,2025-10-10,software,87.52,v1.0.0
flr-000560,ast-00338,2021-01-22,wear & tear,124.87,v1.0.0
flr-000561,ast-00452,2022-07-14,mechanical,114.89,v1.0.0
flr-000562,ast-00102,2021-10-10,electrical,163.25,v1.0.0
flr-000563,ast-00069,2025-02-17,mechanical,32.94,v1.0.0
flr-000564,ast-00463,2026-05-19,mechanical,73.43,v1.0.0
flr-000565,ast-00064,2024-08-11,wear & tear,109.31,v1.0.0
flr-000566,ast-00004,2022-10-10,mechanical,246.78,v1.0.0
flr-000567,ast-00473,2011-10-28,mechanical,172.87,v1.0.0
flr-000568,ast-00018,2023-08-06,electrical,68.84,v1.0.0
flr-000569,ast-00207,2014-11-08,wear & tear,55.81,v1.0.0
flr-000570,ast-00354,2026-02-04,electrical,25.0,v1.0.0
flr-000571,ast-00429,2020-02-10,electrical,165.21,v1.0.0
flr-000572,ast-00220,2019-03-20,software,228.25,v1.0.0
flr-000573,ast-00449,2024-11-07,wear & tear,58.14,v1.0.0
flr-000574,ast-00363,2021-04-03,electrical,100.27,v1.0.0
flr-000575,ast-00300,2021-07-11,mechanical,48.28,v1.0.0
flr-000576,ast-00072,2025-07-13,mechanical,6.0,v1.0.0
flr-000577,ast-00462,2025-04-04,software,186.11,v1.0.0
flr-000578,ast-00077,2024-09-30,wear & tear,13.54,v1.0.0
flr-000579,ast-00156,2024-12-30,wear & tear,41.17,v1.0.0
flr-000580,ast-00164,2021-06-12,electrical,47.63,v1.0.0
flr-000581,ast-00396,2023-01-26,electrical,213.44,v1.0.0
flr-000582,ast-00481,2017-05-16,software,87.65,v1.0.0
flr-000583,ast-00218,2026-04-28,mechanical,10.42,v1.0.0
flr-000584,ast-00308,2024-05-17,electrical,169.91,v1.0.0
flr-000585,ast-00056,2022-12-29,mechanical,49.85,v1.0.0
flr-000586,ast-00370,2023-11-14,software,136.84,v1.0.0
flr-000587,ast-00075,2022-10-25,mechanical,228.01,v1.0.0
flr-000588,ast-00273,2021-07-09,wear & tear,67.24,v1.0.0
flr-000589,ast-00460,2021-07-15,software,229.21,v1.0.0
flr-000590,ast-00133,2026-02-18,wear & tear,130.56,v1.0.0
flr-000591,ast-00046,2023-06-14,electrical,50.28,v1.0.0
flr-000592,ast-00052,2014-08-20,electrical,107.32,v1.0.0
flr-000593,ast-00420,2017-09-14,electrical,298.52,v1.0.0
flr-000594,ast-00373,2021-11-13,software,63.13,v1.0.0
flr-000595,ast-00203,2014-02-08,mechanical,114.89,v1.0.0
flr-000596,ast-00445,2020-01-31,wear & tear,220.22,v1.0.0
flr-000597,ast-00290,2016-06-16,electrical,124.67,v1.0.0
flr-000598,ast-00144,2023-10-02,software,100.2,v1.0.0
flr-000599,ast-00485,2021-06-27,electrical,235.45,v1.0.0
flr-000600,ast-00433,2025-10-19,wear & tear,85.26,v1.0.0
flr-000601,ast-00431,2018-04-24,software,238.21,v1.0.0
flr-000602,ast-00258,2019-03-21,wear & tear,55.03,v1.0.0
flr-000603,ast-00389,2025-09-22,electrical,105.1,v1.0.0
flr-000604,ast-00184,2020-11-16,mechanical,114.89,v1.0.0
flr-000605,ast-00283,2019-12-15,mechanical,97.98,v1.0.0
flr-000606,ast-00211,2011-05-26,wear & tear,299.33,v1.0.0
flr-000607,ast-00061,2026-03-03,wear & tear,40.23,v1.0.0
flr-000608,ast-00137,2021-06-24,mechanical,114.89,v1.0.0
flr-000609,ast-00463,2024-08-02,electrical,299.55,v1.0.0
flr-000610,ast-00389,2014-11-06,software,124.05,v1.0.0
flr-000611,ast-00421,2018-11-03,software,228.48,v1.0.0
flr-000612,ast-00087,2023-06-14,software,41.4,v1.0.0
flr-000613,ast-00355,2024-11-30,mechanical,18.25,v1.0.0
flr-000614,ast-00224,2025-06-10,wear & tear,45.24,v1.0.0
flr-000615,ast-00188,2025-03-08,mechanical,149.11,v1.0.0
flr-000616,ast-00096,2019-02-11,wear & tear,109.61,v1.0.0
flr-000617,ast-00264,2016-10-14,mechanical,149.22,v1.0.0
flr-000618,ast-00069,2026-04-18,mechanical,135.34,v1.0.0
flr-000619,ast-00319,2018-03-14,wear & tear,96.14,v1.0.0
flr-000620,ast-00458,2017-11-25,mechanical,113.02,v1.0.0
flr-000621,ast-00268,2017-02-02,mechanical,170.65,v1.0.0
flr-000622,ast-00066,2016-08-18,mechanical,63.73,v1.0.0
flr-000623,ast-00122,2019-05-14,software,76.09,v1.0.0
flr-000624,ast-00292,2025-08-31,wear & tear,122.11,v1.0.0
flr-000625,ast-00136,2021-06-22,software,20.41,v1.0.0
flr-000626,ast-00350,2024-05-31,electrical,24.9,v1.0.0
flr-000627,ast-00230,2025-11-09,wear & tear,46.21,v1.0.0
flr-000628,ast-00402,2021-01-01,software,46.57,v1.0.0
flr-000629,ast-00397,2010-12-02,software,166.46,v1.0.0
flr-000630,ast-00002,2024-02-05,electrical,85.54,v1.0.0
flr-000631,ast-00136,2015-07-22,electrical,255.61,v1.0.0
flr-000632,ast-00089,2023-12-17,external,121.2,v1.0.0
flr-000633,ast-00051,2021-05-10,mechanical,31.23,v1.0.0
flr-000634,ast-00432,2024-05-23,wear & tear,31.8,v1.0.0
flr-000635,ast-00370,2026-02-22,software,30.81,v1.0.0
flr-000636,ast-00297,2023-03-19,mechanical,114.89,v1.0.0
flr-000637,ast-00123,2023-06-21,software,151.84,v1.0.0
flr-000638,ast-00237,2022-05-07,mechanical,171.96,v1.0.0
flr-000639,ast-00128,2025-06-13,mechanical,132.22,v1.0.0
flr-000640,ast-00330,2022-04-11,electrical,54.09,v1.0.0
flr-000641,ast-00240,2023-07-09,wear & tear,63.26,v1.0.0
flr-000642,ast-00123,2025-05-28,software,167.19,v1.0.0
flr-000643,ast-00295,2020-12-23,mechanical,49.53,v1.0.0
flr-000644,ast-00001,2026-05-19,mechanical,225.68,v1.0.0
flr-000645,ast-00232,2024-11-11,mechanical,57.44,v1.0.0
flr-000646,ast-00283,2025-05-25,mechanical,268.33,v1.0.0
flr-000647,ast-00223,2025-10-01,wear & tear,114.89,v1.0.0
flr-000648,ast-00008,2022-11-29,wear & tear,58.12,v1.0.0
flr-000649,ast-00223,2021-02-28,electrical,150.69,v1.0.0
flr-000650,ast-00274,2014-06-05,external,124.02,v1.0.0
flr-000651,ast-00164,2024-04-29,software,133.35,v1.0.0
flr-000652,ast-00244,2025-05-17,mechanical,175.93,v1.0.0
flr-000653,ast-00316,2020-12-30,mechanical,9.98,v1.0.0
flr-000654,ast-00491,2020-01-15,mechanical,150.16,v1.0.0
flr-000655,ast-00448,2024-12-15,external,77.59,v1.0.0
flr-000656,ast-00260,2023-11-02,software,123.02,v1.0.0
flr-000657,ast-00295,2019-07-10,mechanical,173.39,v1.0.0
flr-000658,ast-00331,2023-12-01,electrical,101.12,v1.0.0
flr-000659,ast-00447,2025-09-22,mechanical,114.89,v1.0.0
flr-000660,ast-00219,2020-08-21,electrical,249.91,v1.0.0
flr-000661,ast-00285,2024-09-16,mechanical,162.59,v1.0.0
flr-000662,ast-00043,2022-03-11,electrical,112.22,v1.0.0
flr-000663,ast-00241,2022-09-05,electrical,106.18,v1.0.0
flr-000664,ast-00180,2024-02-15,wear & tear,58.17,v1.0.0
flr-000665,ast-00007,2026-01-25,external,36.25,v1.0.0
flr-000666,ast-00254,2019-09-21,wear & tear,156.2,v1.0.0
flr-000667,ast-00353,2023-01-16,wear & tear,196.9,v1.0.0
flr-000668,ast-00060,2025-04-24,mechanical,47.33,v1.0.0
flr-000669,ast-00004,2008-04-11,mechanical,318.22,v1.0.0
flr-000670,ast-00078,2025-04-15,mechanical,69.35,v1.0.0
flr-000671,ast-00083,2024-11-23,mechanical,143.08,v1.0.0
flr-000672,ast-00285,2025-05-21,software,117.46,v1.0.0
flr-000673,ast-00044,2024-10-02,wear & tear,126.06,v1.0.0
flr-000674,ast-00388,2024-07-17,software,144.45,v1.0.0
flr-000675,ast-00179,2022-03-21,software,188.69,v1.0.0
flr-000676,ast-00260,2021-02-20,mechanical,121.99,v1.0.0
flr-000677,ast-00155,2021-04-20,electrical,114.89,v1.0.0
flr-000678,ast-00336,2022-07-09,electrical,26.08,v1.0.0
flr-000679,ast-00203,2018-06-25,electrical,114.89,v1.0.0
flr-000680,ast-00174,2025-08-24,software,162.62,v1.0.0
flr-000681,ast-00104,2026-05-12,software,59.5,v1.0.0
flr-000682,ast-00045,2023-12-09,software,88.94,v1.0.0
flr-000683,ast-00485,2020-11-07,wear & tear,315.52,v1.0.0
flr-000684,ast-00466,2022-01-17,wear & tear,69.67,v1.0.0
flr-000685,ast-00145,2021-10-09,mechanical,87.89,v1.0.0
flr-000686,ast-00442,2020-02-25,software,18.91,v1.0.0
flr-000687,ast-00212,2024-07-30,mechanical,214.93,v1.0.0
flr-000688,ast-00020,2025-12-20,wear & tear,145.26,v1.0.0
flr-000689,ast-00141,2022-08-07,wear & tear,133.35,v1.0.0
flr-000690,ast-00350,2019-05-29,mechanical,148.3,v1.0.0
flr-000691,ast-00390,2020-11-25,software,106.83,v1.0.0
flr-000692,ast-00399,2026-01-14,mechanical,69.14,v1.0.0
flr-000693,ast-00106,2022-02-19,wear & tear,6.0,v1.0.0
flr-000694,ast-00401,2024-04-25,wear & tear,136.73,v1.0.0
flr-000695,ast-00066,2015-11-14,software,191.91,v1.0.0
flr-000696,ast-00200,2026-04-20,mechanical,33.25,v1.0.0
flr-000697,ast-00433,2026-01-08,wear & tear,144.31,v1.0.0
flr-000698,ast-00162,2023-11-18,wear & tear,61.35,v1.0.0
flr-000699,ast-00064,2023-04-23,mechanical,68.1,v1.0.0
flr-000700,ast-00121,2023-12-01,mechanical,229.02,v1.0.0
flr-000701,ast-00168,2019-06-29,electrical,176.04,v1.0.0
flr-000702,ast-00328,2023-02-05,mechanical,69.74,v1.0.0
flr-000703,ast-00498,2020-01-11,wear & tear,161.72,v1.0.0
flr-000704,ast-00489,2012-12-12,mechanical,143.67,v1.0.0
flr-000705,ast-00440,2023-03-05,wear & tear,135.85,v1.0.0
flr-000706,ast-00037,2021-10-08,mechanical,56.23,v1.0.0
flr-000707,ast-00460,2015-06-27,electrical,39.28,v1.0.0
flr-000708,ast-00474,2026-03-13,external,54.92,v1.0.0
flr-000709,ast-00444,2019-12-08,software,20.03,v1.0.0
flr-000710,ast-00148,2017-11-08,mechanical,222.83,v1.0.0
flr-000711,ast-00484,2019-05-12,electrical,119.47,v1.0.0
flr-000712,ast-00053,2025-05-07,mechanical,68.7,v1.0.0
flr-000713,ast-00178,2022-12-29,external,10.81,v1.0.0
flr-000714,ast-00417,2023-12-16,electrical,112.95,v1.0.0
flr-000715,ast-00243,2025-08-18,electrical,27.58,v1.0.0
flr-000716,ast-00052,2011-07-20,wear & tear,320.8,v1.0.0
flr-000717,ast-00243,2025-05-22,electrical,120.39,v1.0.0
flr-000718,ast-00077,2026-05-11,electrical,68.95,v1.0.0
flr-000719,ast-00043,2024-09-02,software,103.68,v1.0.0
flr-000720,ast-00063,2024-11-23,mechanical,50.45,v1.0.0
flr-000721,ast-00018,2023-08-21,software,122.56,v1.0.0
flr-000722,ast-00091,2023-03-05,electrical,189.45,v1.0.0
flr-000723,ast-00188,2023-07-01,mechanical,25.09,v1.0.0
flr-000724,ast-00051,2024-09-11,wear & tear,183.43,v1.0.0
flr-000725,ast-00152,2023-06-14,software,182.49,v1.0.0
flr-000726,ast-00005,2015-08-15,mechanical,209.38,v1.0.0
flr-000727,ast-00324,2022-10-15,electrical,106.81,v1.0.0
flr-000728,ast-00421,2026-05-27,software,60.33,v1.0.0
flr-000729,ast-00476,2014-12-03,mechanical,229.51,v1.0.0
flr-000730,ast-00128,2026-05-19,mechanical,60.19,v1.0.0
flr-000731,ast-00489,2022-05-14,electrical,136.35,v1.0.0
flr-000732,ast-00250,2021-10-11,electrical,32.0,v1.0.0
flr-000733,ast-00350,2016-10-08,electrical,229.79,v1.0.0
flr-000734,ast-00407,2014-01-03,mechanical,114.89,v1.0.0
flr-000735,ast-00425,2023-02-01,electrical,8.44,v1.0.0
flr-000736,ast-00033,2012-08-09,mechanical,123.31,v1.0.0
flr-000737,ast-00027,2024-12-18,electrical,73.82,v1.0.0
flr-000738,ast-00358,2023-04-14,wear & tear,218.05,v1.0.0
flr-000739,ast-00057,2023-07-27,software,25.81,v1.0.0
flr-000740,ast-00063,2024-10-06,wear & tear,73.4,v1.0.0
flr-000741,ast-00477,2024-09-25,wear & tear,158.76,v1.0.0
flr-000742,ast-00295,2022-08-27,software,6.97,v1.0.0
flr-000743,ast-00390,2011-07-11,software,65.6,v1.0.0
flr-000744,ast-00068,2021-04-17,software,235.37,v1.0.0
flr-000745,ast-00078,2019-03-01,wear & tear,149.77,v1.0.0
flr-000746,ast-00349,2014-05-05,software,277.76,v1.0.0
flr-000747,ast-00344,2020-09-24,wear & tear,120.46,v1.0.0
flr-000748,ast-00226,2016-04-05,mechanical,174.84,v1.0.0
flr-000749,ast-00386,2022-03-13,wear & tear,95.82,v1.0.0
flr-000750,ast-00483,2026-03-16,software,122.34,v1.0.0
flr-000751,ast-00482,2024-06-25,software,210.59,v1.0.0
flr-000752,ast-00494,2023-01-11,wear & tear,65.0,v1.0.0
flr-000753,ast-00305,2021-11-03,mechanical,95.98,v1.0.0
flr-000754,ast-00135,2022-01-17,mechanical,321.2,v1.0.0
flr-000755,ast-00077,2024-10-04,mechanical,132.07,v1.0.0
flr-000756,ast-00205,2020-08-23,software,141.1,v1.0.0
flr-000757,ast-00067,2018-12-31,wear & tear,113.05,v1.0.0
flr-000758,ast-00216,2025-11-07,software,32.95,v1.0.0
flr-000759,ast-00286,2024-06-06,electrical,74.64,v1.0.0
flr-000760,ast-00340,2026-03-25,electrical,72.58,v1.0.0
flr-000761,ast-00200,2020-08-07,software,6.0,v1.0.0
flr-000762,ast-00021,2025-09-13,mechanical,35.91,v1.0.0
flr-000763,ast-00305,2019-11-03,mechanical,28.86,v1.0.0
flr-000764,ast-00088,2021-07-31,mechanical,143.6,v1.0.0
flr-000765,ast-00327,2013-03-24,wear & tear,274.95,v1.0.0
flr-000766,ast-00041,2025-07-21,mechanical,12.16,v1.0.0
flr-000767,ast-00392,2008-02-17,electrical,201.32,v1.0.0
flr-000768,ast-00235,2017-03-20,mechanical,16.11,v1.0.0
flr-000769,ast-00377,2021-03-29,mechanical,180.39,v1.0.0
flr-000770,ast-00318,2021-08-01,software,157.65,v1.0.0
flr-000771,ast-00098,2021-12-29,software,163.45,v1.0.0
flr-000772,ast-00248,2019-12-14,wear & tear,114.89,v1.0.0
flr-000773,ast-00497,2023-09-06,wear & tear,20.91,v1.0.0
flr-000774,ast-00401,2026-05-04,electrical,148.88,v1.0.0
flr-000775,ast-00397,2014-06-30,mechanical,262.59,v1.0.0
flr-000776,ast-00398,2025-05-14,mechanical,119.75,v1.0.0
flr-000777,ast-00276,2018-11-20,external,84.57,v1.0.0
flr-000778,ast-00364,2025-02-06,mechanical,69.06,v1.0.0
flr-000779,ast-00437,2020-12-17,mechanical,218.35,v1.0.0
flr-000780,ast-00103,2011-03-13,mechanical,114.89,v1.0.0
flr-000781,ast-00396,2024-04-09,electrical,6.0,v1.0.0
flr-000782,ast-00462,2020-04-29,mechanical,101.56,v1.0.0
flr-000783,ast-00021,2025-11-27,wear & tear,55.79,v1.0.0
flr-000784,ast-00363,2019-12-12,software,114.89,v1.0.0
flr-000785,ast-00292,2020-04-19,mechanical,7.7,v1.0.0
flr-000786,ast-00162,2026-03-26,mechanical,6.0,v1.0.0
flr-000787,ast-00477,2023-08-14,external,122.63,v1.0.0
flr-000788,ast-00367,2010-09-17,electrical,191.01,v1.0.0
flr-000789,ast-00500,2019-05-05,wear & tear,157.44,v1.0.0
flr-000790,ast-00500,2016-06-07,wear & tear,150.44,v1.0.0
flr-000791,ast-00370,2024-05-05,software,143.56,v1.0.0
flr-000792,ast-00200,2026-06-03,software,71.49,v1.0.0
flr-000793,ast-00065,2010-09-20,software,220.67,v1.0.0
flr-000794,ast-00497,2019-04-27,electrical,113.35,v1.0.0
flr-000795,ast-00384,2024-01-27,mechanical,83.65,v1.0.0
flr-000796,ast-00277,2013-03-04,wear & tear,129.51,v1.0.0
flr-000797,ast-00074,2022-08-18,external,86.89,v1.0.0
flr-000798,ast-00332,2020-10-09,mechanical,160.43,v1.0.0
flr-000799,ast-00370,2025-09-20,software,46.66,v1.0.0
