availability_id,technician_id,date,shift,availability,dataset_version
avl-000461,tec-001,2025-09-08,full day,available,v1.0.0
avl-000462,tec-001,2025-09-09,full day,leave,v1.0.0
avl-000463,tec-001,2025-03-25,full day,leave,v1.0.0
avl-000464,tec-001,2025-09-11,full day,leave,v1.0.0
avl-000465,tec-001,2025-09-12,full day,available,v1.0.0
avl-000466,tec-001,2025-09-13,full day,available,v1.0.0
avl-000467,tec-001,2025-09-14,full day,leave,v1.0.0
avl-000468,tec-001,2025-09-15,full day,available,v1.0.0
avl-000469,tec-001,2025-03-25,full day,available,v1.0.0
avl-000470,tec-001,2025-09-17,full day,available,v1.0.0
avl-000471,tec-001,2025-09-18,full day,busy,v1.0.0
avl-000472,tec-001,2025-09-19,full day,leave,v1.0.0
avl-000473,tec-001,2025-09-20,full day,available,v1.0.0
avl-000474,tec-001,2025-09-21,full day,available,v1.0.0
avl-000475,tec-001,2025-09-22,full day,busy,v1.0.0
avl-000476,tec-001,2025-09-23,full day,available,v1.0.0
avl-000477,tec-001,2025-09-24,full day,available,v1.0.0
avl-000478,tec-001,2025-09-25,full day,available,v1.0.0
avl-000479,tec-001,2025-09-26,full day,busy,v1.0.0
avl-000480,tec-001,2025-09-27,full day,available,v1.0.0
avl-000481,tec-001,2025-09-28,full day,available,v1.0.0
avl-000482,tec-001,2025-09-29,full day,busy,v1.0.0
avl-000483,tec-001,2025-09-30,full day,available,v1.0.0
avl-000484,tec-001,2025-10-01,full day,busy,v1.0.0
avl-000485,tec-001,2025-10-02,full day,available,v1.0.0
avl-000486,tec-001,2025-10-03,full day,available,v1.0.0
avl-000487,tec-001,2025-10-04,full day,available,v1.0.0
avl-000488,tec-001,2025-10-05,full day,available,v1.0.0
avl-000489,tec-001,2025-10-06,full day,available,v1.0.0
avl-000490,tec-001,2025-10-07,full day,available,v1.0.0
avl-000491,tec-001,2025-10-08,full day,busy,v1.0.0
avl-000492,tec-001,2025-10-09,full day,leave,v1.0.0
avl-000493,tec-001,2025-10-10,full day,busy,v1.0.0
avl-000494,tec-001,2025-10-11,full day,available,v1.0.0
avl-000495,tec-001,2025-10-12,full day,available,v1.0.0
avl-000496,tec-001,2025-10-13,full day,available,v1.0.0
avl-000497,tec-001,2025-10-14,full day,available,v1.0.0
avl-000498,tec-001,2025-03-25,full day,leave,v1.0.0
avl-000499,tec-001,2025-10-16,full day,available,v1.0.0
avl-000500,tec-001,2025-10-17,full day,available,v1.0.0
avl-000501,tec-001,2025-10-18,full day,busy,v1.0.0
avl-000502,tec-001,2025-10-19,full day,available,v1.0.0
avl-000503,tec-001,2025-10-20,full day,leave,v1.0.0
avl-000504,tec-001,2025-10-21,full day,available,v1.0.0
avl-000505,tec-001,2025-10-22,full day,available,v1.0.0
avl-000506,tec-001,2025-10-23,full day,leave,v1.0.0
avl-000507,tec-001,2025-10-24,full day,leave,v1.0.0
avl-000508,tec-001,2025-10-25,full day,available,v1.0.0
avl-000509,tec-001,2025-10-26,full day,leave,v1.0.0
avl-000510,tec-001,2025-10-27,full day,available,v1.0.0
avl-000511,tec-001,2025-10-28,full day,available,v1.0.0
avl-000512,tec-001,2025-10-29,full day,available,v1.0.0
avl-000513,tec-001,2025-10-30,full day,available,v1.0.0
avl-000514,tec-001,2025-10-31,full day,available,v1.0.0
avl-000515,tec-001,2025-11-01,full day,leave,v1.0.0
avl-000516,tec-001,2025-11-02,full day,available,v1.0.0
avl-000517,tec-001,2025-03-25,full day,available,v1.0.0
avl-000518,tec-001,2025-11-04,full day,available,v1.0.0
avl-000519,tec-001,2025-11-05,full day,available,v1.0.0
avl-000520,tec-001,2025-11-06,full day,available,v1.0.0
avl-000521,tec-001,2025-11-07,full day,available,v1.0.0
avl-000522,tec-001,2025-11-08,full day,available,v1.0.0
avl-000523,tec-001,2025-11-09,full day,available,v1.0.0
avl-000524,tec-001,2025-11-10,full day,available,v1.0.0
avl-000525,tec-001,2025-11-11,full day,available,v1.0.0
avl-000526,tec-001,2025-11-12,full day,available,v1.0.0
avl-000527,tec-001,2025-11-13,full day,busy,v1.0.0
avl-000528,tec-001,2025-11-14,full day,available,v1.0.0
avl-000529,tec-001,2025-11-15,full day,available,v1.0.0
avl-000530,tec-001,2025-11-16,full day,available,v1.0.0
avl-000531,tec-001,2025-11-17,full day,busy,v1.0.0
avl-000532,tec-001,2025-11-18,full day,available,v1.0.0
avl-000533,tec-001,2025-11-19,full day,leave,v1.0.0
avl-000534,tec-001,2025-11-20,full day,available,v1.0.0
avl-000535,tec-001,2025-11-21,full day,busy,v1.0.0
avl-000536,tec-001,2025-11-22,full day,available,v1.0.0
avl-000537,tec-001,2025-11-23,full day,busy,v1.0.0
avl-000538,tec-001,2025-11-24,full day,available,v1.0.0
avl-000539,tec-001,2025-11-25,full day,available,v1.0.0
avl-000540,tec-001,2025-11-26,full day,leave,v1.0.0
avl-000541,tec-001,2025-11-27,full day,available,v1.0.0
avl-000542,tec-001,2025-03-25,full day,leave,v1.0.0
avl-000543,tec-001,2025-11-29,full day,leave,v1.0.0
avl-000544,tec-001,2025-11-30,full day,available,v1.0.0
avl-000545,tec-001,2025-12-01,full day,available,v1.0.0
avl-000546,tec-001,2025-12-02,full day,available,v1.0.0
avl-000547,tec-001,2025-12-03,full day,leave,v1.0.0
avl-000548,tec-001,2025-12-04,full day,available,v1.0.0
avl-000549,tec-001,2025-12-05,full day,available,v1.0.0
avl-000550,tec-001,2025-12-06,full day,busy,v1.0.0
avl-000551,tec-001,2025-12-07,full day,available,v1.0.0
avl-000552,tec-001,2025-12-08,full day,available,v1.0.0
avl-000553,tec-001,2025-12-09,full day,busy,v1.0.0
avl-000554,tec-001,2025-12-10,full day,available,v1.0.0
avl-000555,tec-001,2025-12-11,full day,busy,v1.0.0
avl-000556,tec-001,2025-12-12,full day,available,v1.0.0
avl-000557,tec-001,2025-12-13,full day,available,v1.0.0
avl-000558,tec-001,2025-12-14,full day,busy,v1.0.0
avl-000559,tec-001,2025-12-15,full day,leave,v1.0.0
avl-000560,tec-001,2025-12-16,full day,available,v1.0.0
avl-000561,tec-001,2025-12-17,full day,busy,v1.0.0
avl-000562,tec-001,2025-12-18,full day,busy,v1.0.0
avl-000563,tec-001,2025-12-19,full day,available,v1.0.0
avl-000564,tec-001,2025-12-20,full day,leave,v1.0.0
avl-000565,tec-001,2025-12-21,full day,available,v1.0.0
avl-000566,tec-001,2025-12-22,full day,available,v1.0.0
avl-000567,tec-001,2025-03-25,full day,available,v1.0.0
avl-000568,tec-001,2025-12-24,full day,available,v1.0.0
avl-000569,tec-001,2025-12-25,full day,available,v1.0.0
avl-000570,tec-001,2025-03-25,full day,available,v1.0.0
avl-000571,tec-001,2025-12-27,full day,available,v1.0.0
avl-000572,tec-001,2025-12-28,full day,available,v1.0.0
avl-000573,tec-001,2025-12-29,full day,busy,v1.0.0
avl-000574,tec-001,2025-12-30,full day,available,v1.0.0
avl-000575,tec-001,2025-12-31,full day,available,v1.0.0
avl-000576,tec-001,2026-01-01,full day,busy,v1.0.0
avl-000577,tec-001,2026-01-02,full day,available,v1.0.0
avl-000578,tec-001,2026-01-03,full day,leave,v1.0.0
avl-000579,tec-001,2026-01-04,full day,available,v1.0.0
avl-000580,tec-001,2026-01-05,full day,available,v1.0.0
avl-000581,tec-001,2026-01-06,full day,available,v1.0.0
avl-000582,tec-001,2026-01-07,full day,available,v1.0.0
avl-000583,tec-001,2026-01-08,full day,leave,v1.0.0
avl-000584,tec-001,2026-01-09,full day,busy,v1.0.0
avl-000585,tec-001,2026-01-10,full day,available,v1.0.0
avl-000586,tec-001,2026-01-11,full day,busy,v1.0.0
avl-000587,tec-001,2026-01-12,full day,busy,v1.0.0
avl-000588,tec-001,2026-01-13,full day,available,v1.0.0
avl-000589,tec-001,2026-01-14,full day,available,v1.0.0
avl-000590,tec-001,2026-01-15,full day,available,v1.0.0
avl-000591,tec-001,2026-01-16,full day,available,v1.0.0
avl-000592,tec-001,2026-01-17,full day,busy,v1.0.0
avl-000593,tec-001,2026-01-18,full day,leave,v1.0.0
avl-000594,tec-001,2026-01-19,full day,busy,v1.0.0
avl-000595,tec-001,2026-01-20,full day,available,v1.0.0
avl-000596,tec-001,2026-01-21,full day,available,v1.0.0
avl-000597,tec-001,2026-01-22,full day,busy,v1.0.0
avl-000598,tec-001,2026-01-23,full day,available,v1.0.0
avl-000599,tec-001,2026-01-24,full day,available,v1.0.0
avl-000600,tec-001,2026-01-25,full day,available,v1.0.0
avl-000601,tec-001,2026-01-26,full day,leave,v1.0.0
avl-000602,tec-001,2026-01-27,full day,available,v1.0.0
avl-000603,tec-001,2026-01-28,full day,available,v1.0.0
avl-000604,tec-001,2026-01-29,full day,available,v1.0.0
avl-000605,tec-001,2026-01-30,full day,busy,v1.0.0
avl-000606,tec-001,2026-01-31,full day,leave,v1.0.0
avl-000607,tec-001,2026-02-01,full day,available,v1.0.0
avl-000608,tec-001,2026-02-02,full day,available,v1.0.0
avl-000609,tec-001,2026-02-03,full day,available,v1.0.0
avl-000610,tec-001,2026-02-04,full day,available,v1.0.0
avl-000611,tec-001,2026-02-05,full day,available,v1.0.0
avl-000612,tec-001,2026-02-06,full day,available,v1.0.0
avl-000613,tec-001,2026-02-07,full day,available,v1.0.0
avl-000614,tec-001,2026-02-08,full day,available,v1.0.0
avl-000615,tec-001,2026-02-09,full day,busy,v1.0.0
avl-000616,tec-001,2026-02-10,full day,available,v1.0.0
avl-000617,tec-001,2026-02-11,full day,available,v1.0.0
avl-000618,tec-001,2026-02-12,full day,available,v1.0.0
avl-000619,tec-001,2026-02-13,full day,available,v1.0.0
avl-000620,tec-001,2026-02-14,full day,available,v1.0.0
avl-000621,tec-001,2026-02-15,full day,available,v1.0.0
avl-000622,tec-001,2026-02-16,full day,available,v1.0.0
avl-000623,tec-001,2025-03-25,full day,available,v1.0.0
avl-000624,tec-001,2026-02-18,full day,available,v1.0.0
avl-000625,tec-001,2026-02-19,full day,available,v1.0.0
avl-000626,tec-001,2026-02-20,full day,available,v1.0.0
avl-000627,tec-001,2026-02-21,full day,available,v1.0.0
avl-000628,tec-001,2026-02-22,full day,available,v1.0.0
avl-000629,tec-001,2026-02-23,full day,available,v1.0.0
avl-000630,tec-001,2026-02-24,full day,available,v1.0.0
avl-000631,tec-001,2026-02-25,full day,available,v1.0.0
avl-000632,tec-001,2026-02-26,full day,available,v1.0.0
avl-000633,tec-001,2026-02-27,full day,busy,v1.0.0
avl-000634,tec-001,2026-02-28,full day,available,v1.0.0
avl-000635,tec-001,2026-03-01,full day,available,v1.0.0
avl-000636,tec-001,2026-03-02,full day,busy,v1.0.0
avl-000637,tec-001,2026-03-03,full day,available,v1.0.0
avl-000638,tec-001,2026-03-04,full day,available,v1.0.0
avl-000639,tec-001,2026-03-05,full day,busy,v1.0.0
avl-000640,tec-001,2026-03-06,full day,available,v1.0.0
avl-000641,tec-001,2026-03-07,full day,available,v1.0.0
avl-000642,tec-001,2026-03-08,full day,available,v1.0.0
avl-000643,tec-001,2026-03-09,full day,busy,v1.0.0
avl-000644,tec-001,2026-03-10,full day,busy,v1.0.0
avl-000645,tec-001,2026-03-11,full day,available,v1.0.0
avl-000646,tec-001,2026-03-12,full day,available,v1.0.0
avl-000647,tec-001,2026-03-13,full day,available,v1.0.0
avl-000648,tec-001,2026-03-14,full day,leave,v1.0.0
avl-000649,tec-001,2026-03-15,full day,available,v1.0.0
avl-000650,tec-001,2026-03-16,full day,available,v1.0.0
avl-000651,tec-001,2026-03-17,full day,leave,v1.0.0
avl-000652,tec-001,2026-03-18,full day,available,v1.0.0
avl-000653,tec-001,2026-03-19,full day,available,v1.0.0
avl-000654,tec-001,2026-03-20,full day,busy,v1.0.0
avl-000655,tec-001,2026-03-21,full day,leave,v1.0.0
avl-000656,tec-001,2026-03-22,full day,available,v1.0.0
avl-000657,tec-001,2026-03-23,full day,leave,v1.0.0
avl-000658,tec-001,2026-03-24,full day,leave,v1.0.0
avl-000659,tec-001,2026-03-25,full day,available,v1.0.0
avl-000660,tec-001,2026-03-26,full day,available,v1.0.0
avl-000661,tec-001,2026-03-27,full day,leave,v1.0.0
avl-000662,tec-001,2026-03-28,full day,available,v1.0.0
avl-000663,tec-001,2026-03-29,full day,busy,v1.0.0
avl-000664,tec-001,2026-03-30,full day,available,v1.0.0
avl-000665,tec-001,2026-03-31,full day,available,v1.0.0
avl-000666,tec-001,2026-04-01,full day,leave,v1.0.0
avl-000667,tec-001,2026-04-02,full day,available,v1.0.0
avl-000668,tec-001,2026-04-03,full day,busy,v1.0.0
avl-000669,tec-001,2026-04-04,full day,busy,v1.0.0
avl-000670,tec-001,2026-04-05,full day,available,v1.0.0
avl-000671,tec-001,2026-04-06,full day,available,v1.0.0
avl-000672,tec-001,2026-04-07,full day,available,v1.0.0
avl-000673,tec-001,2026-04-08,full day,busy,v1.0.0
avl-000674,tec-001,2026-04-09,full day,available,v1.0.0
avl-000675,tec-001,2026-04-10,full day,available,v1.0.0
avl-000676,tec-001,2025-03-25,full day,leave,v1.0.0
avl-000677,tec-001,2026-04-12,full day,available,v1.0.0
avl-000678,tec-001,2026-04-13,full day,available,v1.0.0
avl-000679,tec-001,2026-04-14,full day,available,v1.0.0
avl-000680,tec-001,2026-04-15,full day,available,v1.0.0
avl-000681,tec-001,2026-04-16,full day,available,v1.0.0
avl-000682,tec-001,2026-04-17,full day,available,v1.0.0
avl-000683,tec-001,2026-04-18,full day,busy,v1.0.0
avl-000684,tec-001,2026-04-19,full day,available,v1.0.0
avl-000685,tec-001,2026-04-20,full day,available,v1.0.0
avl-000686,tec-001,2026-04-21,full day,available,v1.0.0
avl-000687,tec-001,2026-04-22,full day,available,v1.0.0
avl-000688,tec-001,2026-04-23,full day,available,v1.0.0
avl-000689,tec-001,2026-04-24,full day,available,v1.0.0
avl-000690,tec-001,2026-04-25,full day,busy,v1.0.0
avl-000691,tec-001,2026-04-26,full day,leave,v1.0.0
avl-000692,tec-001,2026-04-27,full day,busy,v1.0.0
avl-000693,tec-001,2026-04-28,full day,available,v1.0.0
avl-000694,tec-001,2026-04-29,full day,available,v1.0.0
avl-000695,tec-001,2026-04-30,full day,available,v1.0.0
avl-000696,tec-001,2026-05-01,full day,available,v1.0.0
avl-000697,tec-001,2026-05-02,full day,available,v1.0.0
avl-000698,tec-001,2026-05-03,full day,available,v1.0.0
avl-000699,tec-001,2026-05-04,full day,available,v1.0.0
avl-000700,tec-001,2026-05-05,full day,busy,v1.0.0
avl-000701,tec-001,2025-03-25,full day,leave,v1.0.0
avl-000702,tec-001,2026-05-07,full day,leave,v1.0.0
avl-000703,tec-001,2026-05-08,full day,available,v1.0.0
avl-000704,tec-001,2026-05-09,full day,busy,v1.0.0
avl-000705,tec-001,2026-05-10,full day,available,v1.0.0
avl-000706,tec-001,2026-05-11,full day,busy,v1.0.0
avl-000707,tec-001,2026-05-12,full day,leave,v1.0.0
avl-000708,tec-001,2026-05-13,full day,available,v1.0.0
avl-000709,tec-001,2026-05-14,full day,busy,v1.0.0
avl-000710,tec-001,2026-05-15,full day,available,v1.0.0
avl-000711,tec-001,2026-05-16,full day,leave,v1.0.0
avl-000712,tec-001,2026-05-17,full day,busy,v1.0.0
avl-000713,tec-001,2026-05-18,full day,leave,v1.0.0
avl-000714,tec-001,2026-05-19,full day,available,v1.0.0
avl-000715,tec-001,2026-05-20,full day,available,v1.0.0
avl-000716,tec-001,2026-05-21,full day,available,v1.0.0
avl-000717,tec-001,2026-05-22,full day,available,v1.0.0
avl-000718,tec-001,2026-05-23,full day,available,v1.0.0
avl-000719,tec-001,2026-05-24,full day,available,v1.0.0
avl-000720,tec-001,2026-05-25,full day,available,v1.0.0
avl-000721,tec-001,2026-05-26,full day,available,v1.0.0
avl-000722,tec-001,2026-05-27,full day,leave,v1.0.0
avl-000723,tec-001,2026-05-28,full day,leave,v1.0.0
avl-000724,tec-001,2026-05-29,full day,available,v1.0.0
avl-000725,tec-001,2026-05-30,full day,available,v1.0.0
avl-000726,tec-001,2026-05-31,full day,available,v1.0.0
avl-000727,tec-001,2025-03-25,full day,available,v1.0.0
avl-000728,tec-001,2026-06-02,full day,available,v1.0.0
avl-000729,tec-001,2025-03-25,full day,busy,v1.0.0
avl-000730,tec-001,2026-06-04,full day,available,v1.0.0
avl-000731,tec-002,2024-06-05,full day,busy,v1.0.0
avl-000732,tec-002,2024-06-06,full day,busy,v1.0.0
avl-000733,tec-002,2024-06-07,full day,available,v1.0.0
avl-000734,tec-002,2024-06-08,full day,available,v1.0.0
avl-000735,tec-002,2024-06-09,full day,leave,v1.0.0
avl-000736,tec-002,2024-06-10,full day,leave,v1.0.0
avl-000737,tec-002,2024-06-11,full day,available,v1.0.0
avl-000738,tec-002,2024-06-12,full day,available,v1.0.0
avl-000739,tec-002,2024-06-13,full day,busy,v1.0.0
avl-000740,tec-002,2024-06-14,full day,busy,v1.0.0
avl-000741,tec-002,2024-06-15,full day,available,v1.0.0
avl-000742,tec-002,2024-06-16,full day,busy,v1.0.0
avl-000743,tec-002,2024-06-17,full day,available,v1.0.0
avl-000744,tec-002,2024-06-18,full day,busy,v1.0.0
avl-000745,tec-002,2024-06-19,full day,available,v1.0.0
avl-000746,tec-002,2024-06-20,full day,available,v1.0.0
avl-000747,tec-002,2025-03-25,full day,busy,v1.0.0
avl-000748,tec-002,2024-06-22,full day,busy,v1.0.0
avl-000749,tec-002,2024-06-23,full day,available,v1.0.0
avl-000750,tec-002,2025-03-25,full day,leave,v1.0.0
avl-000751,tec-002,2024-06-25,full day,busy,v1.0.0
avl-000752,tec-002,2024-06-26,full day,leave,v1.0.0
avl-000753,tec-002,2024-06-27,full day,available,v1.0.0
avl-000754,tec-002,2024-06-28,full day,leave,v1.0.0
avl-000755,tec-002,2024-06-29,full day,available,v1.0.0
avl-000756,tec-002,2024-06-30,full day,available,v1.0.0
avl-000757,tec-002,2024-07-01,full day,available,v1.0.0
avl-000758,tec-002,2024-07-02,full day,available,v1.0.0
avl-000759,tec-002,2024-07-03,full day,available,v1.0.0
avl-000760,tec-002,2025-03-25,full day,available,v1.0.0
avl-000761,tec-002,2024-07-05,full day,leave,v1.0.0
avl-000762,tec-002,2024-07-06,full day,busy,v1.0.0
avl-000763,tec-002,2024-07-07,full day,leave,v1.0.0
avl-000764,tec-002,2024-07-08,full day,available,v1.0.0
avl-000765,tec-002,2024-07-09,full day,busy,v1.0.0
avl-000766,tec-002,2024-07-10,full day,busy,v1.0.0
avl-000767,tec-002,2024-07-11,full day,available,v1.0.0
avl-000768,tec-002,2024-07-12,full day,leave,v1.0.0
avl-000769,tec-002,2025-03-25,full day,available,v1.0.0
avl-000770,tec-002,2024-07-14,full day,available,v1.0.0
avl-000771,tec-002,2024-07-15,full day,available,v1.0.0
avl-000772,tec-002,2024-07-16,full day,available,v1.0.0
avl-000773,tec-002,2024-07-17,full day,available,v1.0.0
avl-000774,tec-002,2024-07-18,full day,available,v1.0.0
avl-000775,tec-002,2024-07-19,full day,busy,v1.0.0
avl-000776,tec-002,2024-07-20,full day,available,v1.0.0
avl-000777,tec-002,2024-07-21,full day,busy,v1.0.0
avl-000778,tec-002,2024-07-22,full day,available,v1.0.0
avl-000779,tec-002,2024-07-23,full day,available,v1.0.0
avl-000780,tec-002,2024-07-24,full day,leave,v1.0.0
avl-000781,tec-002,2024-07-25,full day,busy,v1.0.0
avl-000782,tec-002,2024-07-26,full day,available,v1.0.0
avl-000783,tec-002,2024-07-27,full day,available,v1.0.0
avl-000784,tec-002,2024-07-28,full day,leave,v1.0.0
avl-000785,tec-002,2024-07-29,full day,busy,v1.0.0
avl-000786,tec-002,2024-07-30,full day,available,v1.0.0
avl-000787,tec-002,2024-07-31,full day,available,v1.0.0
avl-000788,tec-002,2024-08-01,full day,busy,v1.0.0
avl-000789,tec-002,2024-08-02,full day,available,v1.0.0
avl-000790,tec-002,2024-08-03,full day,available,v1.0.0
avl-000791,tec-002,2024-08-04,full day,available,v1.0.0
avl-000792,tec-002,2024-08-05,full day,available,v1.0.0
avl-000793,tec-002,2024-08-06,full day,available,v1.0.0
avl-000794,tec-002,2024-08-07,full day,busy,v1.0.0
avl-000795,tec-002,2024-08-08,full day,available,v1.0.0
avl-000796,tec-002,2024-08-09,full day,available,v1.0.0
avl-000797,tec-002,2024-08-10,full day,available,v1.0.0
avl-000798,tec-002,2024-08-11,full day,busy,v1.0.0
avl-000799,tec-002,2024-08-12,full day,busy,v1.0.0
avl-000800,tec-002,2024-08-13,full day,leave,v1.0.0
avl-000801,tec-002,2024-08-14,full day,busy,v1.0.0
avl-000802,tec-002,2024-08-15,full day,leave,v1.0.0
avl-000803,tec-002,2024-08-16,full day,busy,v1.0.0
avl-000804,tec-002,2025-03-25,full day,available,v1.0.0
avl-000805,tec-002,2024-08-18,full day,leave,v1.0.0
avl-000806,tec-002,2024-08-19,full day,leave,v1.0.0
avl-000807,tec-002,2024-08-20,full day,available,v1.0.0
avl-000808,tec-002,2024-08-21,full day,available,v1.0.0
avl-000809,tec-002,2024-08-22,full day,busy,v1.0.0
avl-000810,tec-002,2024-08-23,full day,available,v1.0.0
avl-000811,tec-002,2024-08-24,full day,available,v1.0.0
avl-000812,tec-002,2024-08-25,full day,leave,v1.0.0
avl-000813,tec-002,2024-08-26,full day,busy,v1.0.0
avl-000814,tec-002,2024-08-27,full day,available,v1.0.0
avl-000815,tec-002,2024-08-28,full day,available,v1.0.0
avl-000816,tec-002,2024-08-29,full day,leave,v1.0.0
avl-000817,tec-002,2024-08-30,full day,available,v1.0.0
avl-000818,tec-002,2024-08-31,full day,available,v1.0.0
avl-000819,tec-002,2024-09-01,full day,busy,v1.0.0
avl-000820,tec-002,2024-09-02,full day,available,v1.0.0
avl-000821,tec-002,2024-09-03,full day,busy,v1.0.0
avl-000822,tec-002,2024-09-04,full day,leave,v1.0.0
avl-000823,tec-002,2024-09-05,full day,busy,v1.0.0
avl-000824,tec-002,2024-09-06,full day,leave,v1.0.0
